# t     n_CO      n_C      n_O       n_solidC    n_Mg      	n_Si      n_SiO    n_Mg2SiO4  ncritical_Cg     ncritical_Sig
3808024.60938 1753420272.02972 872.14838 13878278814.50447 0.00000 72869390.17261 0.44113 71827026.44192 0.00000 0.00000 0.00000 
3809024.60938 1752907033.85365 871.94131 13874216547.25126 0.00000 72848060.80282 0.44103 71806002.17910 0.00000 0.00000 0.00000 
3810024.60938 1752394046.74222 871.73418 13870156267.16700 0.00000 72826741.86686 0.44093 71784988.20088 0.00000 0.00000 0.00000 
3811024.60938 1751881059.63098 871.52685 13866095987.08254 0.00000 72805422.93091 0.44082 71763974.22266 0.00000 0.00000 0.00000 
3812024.60938 1751368107.75775 871.31936 13862035985.90443 0.00000 72784105.45939 0.44072 71742961.68792 0.00000 0.00000 0.00000 
3813024.60938 1750855566.64235 871.11189 13857979235.86289 0.00000 72762805.05831 0.44061 71721965.97943 0.00000 0.00000 0.00000 
3814024.60938 1750343025.52714 870.90424 13853922485.82117 0.00000 72741504.65722 0.44051 71700970.27095 0.00000 0.00000 0.00000 
3815024.60938 1749830484.41211 870.69640 13849865735.77926 0.00000 72720204.25614 0.44040 71679974.56246 0.00000 0.00000 0.00000 
3816024.60938 1748411872.26366 870.03758 13838637455.53846 0.00000 72661248.96722 0.44007 71621862.60231 0.00000 0.00000 0.00000 
3817024.60938 1746680526.19383 869.22301 13824933893.91306 0.00000 72589296.94813 0.43966 71550939.82435 0.00000 0.00000 0.00000 
3818024.60938 1744949180.12414 868.40831 13811230332.28752 0.00000 72517344.92904 0.43925 71480017.04638 0.00000 0.00000 0.00000 
3819024.60938 1743218442.48545 867.59377 13797531586.37737 0.00000 72445418.19537 0.43883 71409119.19215 0.00000 0.00000 0.00000 
3820024.60938 1741488599.05070 866.77954 13783839918.06838 0.00000 72373528.62342 0.43842 71338257.96805 0.00000 0.00000 0.00000 
3821024.60938 1739758755.61608 865.96517 13770148249.75926 0.00000 72301639.05146 0.43801 71267396.74394 0.00000 0.00000 0.00000 
3822024.60938 1738029010.72957 865.15072 13756457361.45480 0.00000 72229753.57500 0.43760 71196539.55674 0.00000 0.00000 0.00000 
3823024.60938 1736300719.00261 864.33685 13742777974.87159 0.00000 72157928.48956 0.43719 71125741.89671 0.00000 0.00000 0.00000 
3824024.60938 1734572427.27578 863.52285 13729098588.28826 0.00000 72086103.40412 0.43678 71054944.23667 0.00000 0.00000 0.00000 
3825024.60938 1732844135.54908 862.70871 13715419201.70478 0.00000 72014278.31868 0.43636 70984146.57663 0.00000 0.00000 0.00000 
3826024.60938 1731116883.47540 861.89495 13701748043.94843 0.00000 71942496.43958 0.43595 70913391.50488 0.00000 0.00000 0.00000 
3827024.60938 1729390037.49967 861.08127 13688080100.44624 0.00000 71870731.43727 0.43554 70842653.06851 0.00000 0.00000 0.00000 
3828024.60938 1727663191.52406 860.26744 13674412156.94391 0.00000 71798966.43496 0.43513 70771914.63213 0.00000 0.00000 0.00000 
3829024.60938 1725936920.64578 859.45378 13660748765.32168 0.00000 71727225.33278 0.43472 70701199.75401 0.00000 0.00000 0.00000 
3830024.60938 1724211621.00732 858.64046 13647093061.03783 0.00000 71655524.59380 0.43430 70630524.66171 0.00000 0.00000 0.00000 
3831024.60938 1722486321.36899 857.82701 13633437356.75385 0.00000 71583823.85482 0.43389 70559849.56941 0.00000 0.00000 0.00000 
3832024.60938 1720761055.24073 857.01344 13619781917.70012 0.00000 71512124.50845 0.43348 70489175.84981 0.00000 0.00000 0.00000 
3833024.60938 1719037299.17262 856.20049 13606138430.73455 0.00000 71440487.91781 0.43307 70418563.98823 0.00000 0.00000 0.00000 
3834024.60938 1717313543.10465 855.38741 13592494943.76885 0.00000 71368851.32717 0.43266 70347952.12666 0.00000 0.00000 0.00000 
3835024.60938 1715589787.03680 854.57420 13578851456.80302 0.00000 71297214.73653 0.43225 70277340.26508 0.00000 0.00000 0.00000 
3836024.60938 1713867026.71012 853.76136 13565215851.10316 0.00000 71225619.52732 0.43184 70206769.19300 0.00000 0.00000 0.00000 
3837024.60938 1712144760.13703 852.94863 13551584153.44975 0.00000 71154044.83773 0.43142 70136218.34701 0.00000 0.00000 0.00000 
3838024.60938 1710422493.56407 852.13577 13537952455.79622 0.00000 71082470.14813 0.43101 70065667.50102 0.00000 0.00000 0.00000 
3839024.60938 1708700691.51980 851.32301 13524324434.87480 0.00000 71010914.76362 0.43060 69995135.68395 0.00000 0.00000 0.00000 
3840024.60938 1706979911.86967 850.51063 13510704506.17704 0.00000 70939401.86819 0.43019 69924645.74819 0.00000 0.00000 0.00000 
3841024.60938 1705259132.21967 849.69812 13497084577.47916 0.00000 70867888.97276 0.42978 69854155.81243 0.00000 0.00000 0.00000 
3842024.60938 1703538352.56981 848.88548 13483464648.78115 0.00000 70796376.07734 0.42937 69783665.87666 0.00000 0.00000 0.00000 
3843024.60938 1701818988.12025 848.07342 13469855921.35806 0.00000 70724921.99540 0.42896 69713233.91310 0.00000 0.00000 0.00000 
3844024.60938 1700099692.82796 847.26126 13456247741.31184 0.00000 70653470.78753 0.42854 69642804.78248 0.00000 0.00000 0.00000 
3845024.60938 1698380397.53579 846.44898 13442639561.26550 0.00000 70582019.57966 0.42813 69572375.65186 0.00000 0.00000 0.00000 
3846024.60938 1696662008.93868 845.63702 13429038557.68741 0.00000 70510606.05261 0.42772 69501983.66305 0.00000 0.00000 0.00000 
3847024.60938 1694944246.49641 844.82524 13415442510.10842 0.00000 70439218.54756 0.42731 69431617.32401 0.00000 0.00000 0.00000 
3848024.60938 1693226484.05426 844.01334 13401846462.52931 0.00000 70367831.04251 0.42690 69361250.98497 0.00000 0.00000 0.00000 
3849024.60938 1691509068.35151 843.20148 13388253159.38301 0.00000 70296457.94740 0.42649 69290898.84975 0.00000 0.00000 0.00000 
3850024.60938 1689792836.02844 842.39009 13374669222.65696 0.00000 70225134.03168 0.42608 69220595.19043 0.00000 0.00000 0.00000 
3851024.60938 1688076603.70550 841.57857 13361085285.93079 0.00000 70153810.11597 0.42567 69150291.53111 0.00000 0.00000 0.00000 
3852024.60938 1686360371.38268 840.76692 13347501349.20448 0.00000 70082486.20025 0.42526 69079987.87178 0.00000 0.00000 0.00000 
3853024.60938 1684645406.96665 839.95578 13333927447.92848 0.00000 70011214.97674 0.42485 69009736.15093 0.00000 0.00000 0.00000 
3854024.60938 1682930651.17002 839.14462 13320355197.86878 0.00000 69939952.42312 0.42444 68939492.97595 0.00000 0.00000 0.00000 
3855024.60938 1681215895.37351 838.33334 13306782947.80896 0.00000 69868689.86950 0.42402 68869249.80097 0.00000 0.00000 0.00000 
3856024.60938 1679501858.74945 837.52229 13293216389.98054 0.00000 69797457.20355 0.42361 68799036.08613 0.00000 0.00000 0.00000 
3857024.60938 1677788576.94071 836.71149 13279655806.49583 0.00000 69726255.90654 0.42320 68728853.29151 0.00000 0.00000 0.00000 
3858024.60938 1676075295.13208 835.90057 13266095223.01099 0.00000 69655054.60952 0.42279 68658670.49688 0.00000 0.00000 0.00000 
3859024.60938 1674362187.16744 835.08961 13252536015.49590 0.00000 69583860.53719 0.42238 68588494.82359 0.00000 0.00000 0.00000 
3860024.60938 1672650427.50947 834.27920 13238987479.79433 0.00000 69512722.49835 0.42197 68518374.38227 0.00000 0.00000 0.00000 
3861024.60938 1670938667.85163 833.46867 13225438944.09264 0.00000 69441584.45951 0.42156 68448253.94094 0.00000 0.00000 0.00000 
3862024.60938 1669226908.19391 832.65801 13211890408.39083 0.00000 69370446.42068 0.42115 68378133.49961 0.00000 0.00000 0.00000 
3863024.60938 1667516269.14356 831.84779 13198350742.26799 0.00000 69299354.95251 0.42074 68308058.96279 0.00000 0.00000 0.00000 
3864024.60938 1665806028.93422 831.03765 13184814232.96095 0.00000 69228280.05955 0.42033 68238000.76407 0.00000 0.00000 0.00000 
3865024.60938 1664095788.72500 830.22739 13171277723.65378 0.00000 69157205.16659 0.41992 68167942.56535 0.00000 0.00000 0.00000 
3866024.60938 1662386073.14958 829.41726 13157745366.80939 0.00000 69086152.07658 0.41951 68097905.85769 0.00000 0.00000 0.00000 
3867024.60938 1660677299.17855 828.60749 13144220462.73970 0.00000 69015138.11817 0.41910 68027907.72187 0.00000 0.00000 0.00000 
3868024.60938 1658968525.20764 827.79759 13130695558.66990 0.00000 68944124.15975 0.41869 67957909.58605 0.00000 0.00000 0.00000 
3869024.60938 1657259751.23685 826.98758 13117170654.59997 0.00000 68873110.20133 0.41828 67887911.45023 0.00000 0.00000 0.00000 
3870024.60938 1655552404.70550 826.17815 13103657048.67751 0.00000 68802155.56505 0.41787 67817971.78797 0.00000 0.00000 0.00000 
3871024.60938 1653845094.46096 825.36863 13090143729.96310 0.00000 68731202.43678 0.41746 67748033.61216 0.00000 0.00000 0.00000 
3872024.60938 1652137784.21653 824.55898 13076630411.24857 0.00000 68660249.30852 0.41705 67678095.43634 0.00000 0.00000 0.00000 
3873024.60938 1650431395.04057 823.74968 13063124382.76750 0.00000 68589334.45841 0.41664 67608194.99113 0.00000 0.00000 0.00000 
3874024.60938 1648725646.69853 822.94058 13049623426.47029 0.00000 68518446.24034 0.41623 67538320.79700 0.00000 0.00000 0.00000 
3875024.60938 1647019898.35661 822.13136 13036122470.17297 0.00000 68447558.02227 0.41582 67468446.60287 0.00000 0.00000 0.00000 
3876024.60938 1645314443.34276 821.32216 13022623835.55912 0.00000 68376681.99446 0.41541 67398584.42462 0.00000 0.00000 0.00000 
3877024.60938 1643610153.55041 820.51343 13009134423.64410 0.00000 68305854.39141 0.41500 67328769.97844 0.00000 0.00000 0.00000 
3878024.60938 1641905863.75818 819.70458 12995645011.72897 0.00000 68235026.78836 0.41459 67258955.53226 0.00000 0.00000 0.00000 
3879024.60938 1640201573.96607 818.89562 12982155599.81371 0.00000 68164199.18531 0.41418 67189141.08608 0.00000 0.00000 0.00000 
3880024.60938 1638498463.01157 818.08712 12968675518.36847 0.00000 68093420.57289 0.41377 67119374.92974 0.00000 0.00000 0.00000 
3881024.60938 1636795629.27681 817.27865 12955197631.10968 0.00000 68022653.48129 0.41336 67049620.12942 0.00000 0.00000 0.00000 
3882024.60938 1635092795.54216 816.47006 12941719743.85077 0.00000 67951886.38969 0.41295 66979865.32909 0.00000 0.00000 0.00000 
3883024.60938 1633390606.92928 815.66168 12928246962.71392 0.00000 67881146.10832 0.41254 66910136.95550 0.00000 0.00000 0.00000 
3884024.60938 1631689326.92098 814.85363 12914781373.15916 0.00000 67810443.58713 0.41213 66840445.80194 0.00000 0.00000 0.00000 
3885024.60938 1629988046.91278 814.04547 12901315783.60428 0.00000 67739741.06595 0.41172 66770754.64838 0.00000 0.00000 0.00000 
3886024.60938 1628286792.59962 813.23721 12887850397.42386 0.00000 67669039.61260 0.41131 66701064.54739 0.00000 0.00000 0.00000 
3887024.60938 1626586963.51270 812.42954 12874396291.87352 0.00000 67598397.38940 0.41091 66631432.82929 0.00000 0.00000 0.00000 
3888024.60938 1624887134.42589 811.62176 12860942186.32307 0.00000 67527755.16621 0.41050 66561801.11119 0.00000 0.00000 0.00000 
3889024.60938 1623187305.33920 810.81386 12847488080.77250 0.00000 67457112.94302 0.41009 66492169.39309 0.00000 0.00000 0.00000 
3890024.60938 1621488401.19863 810.00631 12834041296.14697 0.00000 67386509.15913 0.40968 66422575.56444 0.00000 0.00000 0.00000 
3891024.60938 1619790070.46297 809.19894 12820599050.00640 0.00000 67315929.20504 0.40927 66353005.22472 0.00000 0.00000 0.00000 
3892024.60938 1618091739.72743 808.39145 12807156803.86572 0.00000 67245349.25096 0.40886 66283434.88499 0.00000 0.00000 0.00000 
3893024.60938 1616298034.65771 807.53620 12792959672.18650 0.00000 67170805.68945 0.40843 66209957.63547 0.00000 0.00000 0.00000 
3894024.60938 1614153840.65462 806.50575 12775988429.11481 0.00000 67081696.35880 0.40791 66122122.97355 0.00000 0.00000 0.00000 
3895024.60938 1612009646.65162 805.47521 12759017186.04303 0.00000 66992587.02815 0.40738 66034288.31163 0.00000 0.00000 0.00000 
3896024.60938 1609865452.64873 804.44456 12742045942.97114 0.00000 66903477.69750 0.40686 65946453.64971 0.00000 0.00000 0.00000 
3897024.60938 1607722817.39212 803.41460 12725087037.33743 0.00000 66814433.14590 0.40634 65858682.84019 0.00000 0.00000 0.00000 
3898024.60938 1605580553.46383 802.38472 12708131070.75743 0.00000 66725404.02611 0.40582 65770927.24175 0.00000 0.00000 0.00000 
3899024.60938 1603438289.53564 801.35475 12691175104.17734 0.00000 66636374.90631 0.40530 65683171.64331 0.00000 0.00000 0.00000 
3900024.60938 1601296758.37569 800.32505 12674224937.43916 0.00000 66547376.23921 0.40478 65595446.06195 0.00000 0.00000 0.00000 
3901024.60938 1599156334.60561 799.29580 12657283535.66406 0.00000 66458423.59349 0.40426 65507765.84365 0.00000 0.00000 0.00000 
3902024.60938 1597015910.83562 798.26646 12640342133.88886 0.00000 66369470.94777 0.40374 65420085.62536 0.00000 0.00000 0.00000 
3903024.60938 1594875487.06573 797.23701 12623400732.11357 0.00000 66280518.30205 0.40322 65332405.40706 0.00000 0.00000 0.00000 
3904024.60938 1592736916.95199 796.20840 12606474001.98071 0.00000 66191642.69136 0.40270 65244801.12184 0.00000 0.00000 0.00000 
3905024.60938 1590598373.33080 795.17970 12589547481.53496 0.00000 66102768.18166 0.40218 65157197.92186 0.00000 0.00000 0.00000 
3906024.60938 1588459829.70970 794.15091 12572620961.08910 0.00000 66013893.67195 0.40166 65069594.72188 0.00000 0.00000 0.00000 
3907024.60938 1585893671.54487 792.90826 12552309881.91766 0.00000 65907248.17396 0.40103 64964474.73957 0.00000 0.00000 0.00000 
3908024.60938 1583005728.14135 791.50466 12529451880.39895 0.00000 65787229.78725 0.40032 64846173.16169 0.00000 0.00000 0.00000 
3909024.60938 1580117784.73789 790.10099 12506593878.88017 0.00000 65667211.40054 0.39961 64727871.58380 0.00000 0.00000 0.00000 
3910024.60938 1577344474.89294 788.75455 12484643199.19131 0.00000 65551957.00433 0.39893 64614265.84968 0.00000 0.00000 0.00000 
3911024.60938 1575209662.20952 787.72729 12467746209.02349 0.00000 65463237.54652 0.39841 64526815.48364 0.00000 0.00000 0.00000 
3912024.60938 1573074849.52620 786.69993 12450849218.85558 0.00000 65374518.08871 0.39789 64439365.11760 0.00000 0.00000 0.00000 
3913024.60938 1570940036.84298 785.67247 12433952228.68757 0.00000 65285798.63089 0.39737 64351914.75156 0.00000 0.00000 0.00000 
3914024.60938 1569265975.45833 784.87532 12420702073.85365 0.00000 65216227.27281 0.39697 64283338.58033 0.00000 0.00000 0.00000 
3915024.60938 1567761543.65746 784.16290 12408794533.05353 0.00000 65153705.45358 0.39661 64221711.10749 0.00000 0.00000 0.00000 
3916024.60938 1566257111.85671 783.45036 12396886992.25330 0.00000 65091183.63436 0.39625 64160083.63464 0.00000 0.00000 0.00000 
3917024.60938 1564753091.45390 782.73791 12384982707.65674 0.00000 65028678.91218 0.39589 64098473.01428 0.00000 0.00000 0.00000 
3918024.60938 1563250000.98121 782.02581 12373085783.43349 0.00000 64966212.83643 0.39553 64036900.48753 0.00000 0.00000 0.00000 
3919024.60938 1561746910.50864 781.31360 12361188859.21012 0.00000 64903746.76069 0.39517 63975327.96078 0.00000 0.00000 0.00000 
3920024.60938 1560243820.03618 780.60128 12349291934.98664 0.00000 64841280.68494 0.39481 63913755.43403 0.00000 0.00000 0.00000 
3921024.60938 1558741902.65919 779.88943 12337404295.78438 0.00000 64778863.36119 0.39446 63852230.96190 0.00000 0.00000 0.00000 
3922024.60938 1557240146.14518 779.17754 12325517929.80756 0.00000 64716452.72265 0.39410 63790713.07935 0.00000 0.00000 0.00000 
3923024.60938 1555738389.63127 778.46555 12313631563.83064 0.00000 64654042.08411 0.39374 63729195.19680 0.00000 0.00000 0.00000 
3924024.60938 1554237213.73833 777.75373 12301749793.45351 0.00000 64591655.57526 0.39338 63667701.09878 0.00000 0.00000 0.00000 
3925024.60938 1552736750.05192 777.04215 12289873660.17274 0.00000 64529298.66459 0.39302 63606236.17554 0.00000 0.00000 0.00000 
3926024.60938 1551236286.36561 776.33047 12277997526.89187 0.00000 64466941.75392 0.39266 63544771.25231 0.00000 0.00000 0.00000 
3927024.60938 1549752534.13476 775.62703 12266253664.37396 0.00000 64405279.34506 0.39230 63483990.89636 0.00000 0.00000 0.00000 
3928024.60938 1549309130.08372 775.44411 12262744132.42779 0.00000 64386852.17128 0.39221 63465827.31496 0.00000 0.00000 0.00000 
3929024.60938 1548865726.03282 775.26104 12259234600.48148 0.00000 64368424.99751 0.39212 63447663.73357 0.00000 0.00000 0.00000 
3930024.60938 1548422321.98206 775.07782 12255725068.53503 0.00000 64349997.82373 0.39203 63429500.15217 0.00000 0.00000 0.00000 
3931024.60938 1547367858.89545 774.58863 12247379019.16105 0.00000 64306175.99691 0.39178 63386305.17678 0.00000 0.00000 0.00000 
3932024.60938 1545870012.83043 773.87739 12235523604.28129 0.00000 64243927.87042 0.39142 63324947.48163 0.00000 0.00000 0.00000 
3933024.60938 1544372166.76551 773.16604 12223668189.40142 0.00000 64181679.74394 0.39106 63263589.78648 0.00000 0.00000 0.00000 
3934024.60938 1542874509.82381 772.45467 12211814271.42624 0.00000 64119439.47712 0.39070 63202239.83856 0.00000 0.00000 0.00000 
3935024.60938 1541378012.62115 771.74378 12199969532.75642 0.00000 64057247.40722 0.39034 63140937.39813 0.00000 0.00000 0.00000 
3936024.60938 1539881515.41860 771.03278 12188124794.08650 0.00000 63995055.33733 0.38998 63079634.95770 0.00000 0.00000 0.00000 
3937024.60938 1538385018.21616 770.32167 12176280055.41646 0.00000 63932863.26743 0.38962 63018332.51728 0.00000 0.00000 0.00000 
3938024.60938 1536889413.49352 769.61090 12164442380.70142 0.00000 63870708.28759 0.38926 62957066.63634 0.00000 0.00000 0.00000 
3939024.60938 1535394195.26478 768.90021 12152607765.07526 0.00000 63808569.36982 0.38891 62895816.58773 0.00000 0.00000 0.00000 
3940024.60938 1533898977.03614 768.18942 12140773149.44899 0.00000 63746430.45205 0.38855 62834566.53911 0.00000 0.00000 0.00000 
3941024.60938 1532404082.40223 767.47868 12128941095.06613 0.00000 63684304.98237 0.38819 62773329.74621 0.00000 0.00000 0.00000 
3942024.60938 1530910145.68905 766.76831 12117116622.60163 0.00000 63622219.32236 0.38783 62712132.19352 0.00000 0.00000 0.00000 
3943024.60938 1529416208.97598 766.05784 12105292150.13701 0.00000 63560133.66235 0.38747 62650934.64083 0.00000 0.00000 0.00000 
3944024.60938 1527922272.26301 765.34726 12093467677.67229 0.00000 63498048.00234 0.38711 62589737.08815 0.00000 0.00000 0.00000 
3945024.60938 1526429430.18487 764.63712 12081651869.21469 0.00000 63436007.83363 0.38675 62528584.37603 0.00000 0.00000 0.00000 
3946024.60938 1524936854.60362 763.92701 12069838170.07256 0.00000 63373978.74011 0.38639 62467442.58067 0.00000 0.00000 0.00000 
3947024.60938 1523444279.02247 763.21679 12058024470.93031 0.00000 63311949.64659 0.38603 62406300.78531 0.00000 0.00000 0.00000 
3948024.60938 1521952153.96392 762.50670 12046214337.66250 0.00000 63249939.27607 0.38567 62345177.44513 0.00000 0.00000 0.00000 
3949024.60938 1520460855.34021 761.79691 12034410745.60550 0.00000 63187963.25088 0.38531 62284087.95899 0.00000 0.00000 0.00000 
3950024.60938 1518969556.71661 761.08702 12022607153.54841 0.00000 63125987.22569 0.38496 62222998.47285 0.00000 0.00000 0.00000 
3951024.60938 1517478258.09311 760.37703 12010803561.49121 0.00000 63064011.20051 0.38460 62161908.98671 0.00000 0.00000 0.00000 
3952024.60938 1515988139.32423 759.66752 11999009307.95369 0.00000 63002084.20822 0.38424 62100867.83207 0.00000 0.00000 0.00000 
3953024.60938 1514498153.97142 758.95797 11987216110.40018 0.00000 62940162.76049 0.38388 62039832.14268 0.00000 0.00000 0.00000 
3954024.60938 1513008168.61871 758.24832 11975422912.84657 0.00000 62878241.31276 0.38352 61978796.45329 0.00000 0.00000 0.00000 
3955024.60938 1511518744.44943 757.53885 11963634157.04532 0.00000 62816343.18692 0.38316 61917783.75219 0.00000 0.00000 0.00000 
3956024.60938 1510030031.59443 756.82963 11951851031.27836 0.00000 62754474.62219 0.38280 61856800.18932 0.00000 0.00000 0.00000 
3957024.60938 1508541318.73954 756.12030 11940067905.51130 0.00000 62692606.05745 0.38244 61795816.62646 0.00000 0.00000 0.00000 
3958024.60938 1507052605.88475 755.41088 11928284779.74413 0.00000 62630737.49272 0.38208 61734833.06360 0.00000 0.00000 0.00000 
3959024.60938 1505565199.66261 754.70201 11916511995.94175 0.00000 62568923.22958 0.38173 61673903.02557 0.00000 0.00000 0.00000 
3960024.60938 1504077819.27799 753.99304 11904739416.64182 0.00000 62507110.04020 0.38137 61612974.04595 0.00000 0.00000 0.00000 
3961024.60938 1502590438.89347 753.28398 11892966837.34179 0.00000 62445296.85082 0.38101 61552045.06633 0.00000 0.00000 0.00000 
3962024.60938 1501103734.07731 752.57515 11881199605.14798 0.00000 62383511.73700 0.38065 61491143.76065 0.00000 0.00000 0.00000 
3963024.60938 1499617660.12502 751.86654 11869437366.22552 0.00000 62321752.84088 0.38029 61430268.29765 0.00000 0.00000 0.00000 
3964024.60938 1498131586.17284 751.15782 11857675127.30296 0.00000 62259993.94477 0.37993 61369392.83465 0.00000 0.00000 0.00000 
3965024.60938 1496645576.28099 750.44904 11845913395.41545 0.00000 62198237.71089 0.37957 61308519.99580 0.00000 0.00000 0.00000 
3966024.60938 1495160768.10683 749.74076 11834161175.09345 0.00000 62136531.41851 0.37922 61247696.38407 0.00000 0.00000 0.00000 
3967024.60938 1493675959.93277 749.03238 11822408954.77135 0.00000 62074825.12614 0.37886 61186872.77233 0.00000 0.00000 0.00000 
3968024.60938 1492191151.75882 748.32389 11810656734.44915 0.00000 62013118.83376 0.37850 61126049.16059 0.00000 0.00000 0.00000 
3969024.60938 1490707124.98695 747.61570 11798910698.90455 0.00000 61951445.01522 0.37814 61065257.55817 0.00000 0.00000 0.00000 
3970024.60938 1489223661.48600 746.90769 11787169121.63481 0.00000 61889794.60533 0.37778 61004489.02954 0.00000 0.00000 0.00000 
3971024.60938 1487740197.98516 746.19959 11775427544.36496 0.00000 61828144.19543 0.37742 60943720.50092 0.00000 0.00000 0.00000 
3972024.60938 1486256871.34762 745.49145 11763687050.36397 0.00000 61766499.47336 0.37707 60882957.57875 0.00000 0.00000 0.00000 
3973024.60938 1484774669.15001 744.78377 11751955456.27680 0.00000 61704901.48125 0.37671 60822240.71809 0.00000 0.00000 0.00000 
3974024.60938 1483292466.95249 744.07600 11740223862.18952 0.00000 61643303.48913 0.37635 60761523.85743 0.00000 0.00000 0.00000 
3975024.60938 1481810264.75508 743.36813 11728492268.10214 0.00000 61581705.49701 0.37599 60700806.99676 0.00000 0.00000 0.00000 
3976024.60938 1480328871.58982 742.66057 11716767077.48383 0.00000 61520141.12699 0.37563 60640123.27725 0.00000 0.00000 0.00000 
3977024.60938 1478847947.66734 741.95314 11705045600.90973 0.00000 61458596.25796 0.37528 60579458.77977 0.00000 0.00000 0.00000 
3978024.60938 1477367023.74495 741.24562 11693324124.33554 0.00000 61397051.38893 0.37492 60518794.28230 0.00000 0.00000 0.00000 
3979024.60938 1475886306.24229 740.53810 11681604281.56763 0.00000 61335515.09837 0.37456 60458138.24058 0.00000 0.00000 0.00000 
3980024.60938 1474406720.01996 739.83105 11669893392.85522 0.00000 61274025.82205 0.37420 60397528.54058 0.00000 0.00000 0.00000 
3981024.60938 1472927133.79773 739.12390 11658182504.14270 0.00000 61212536.54572 0.37384 60336918.84058 0.00000 0.00000 0.00000 
3982024.60938 1471447547.57560 738.41666 11646471615.43008 0.00000 61151047.26939 0.37349 60276309.14058 0.00000 0.00000 0.00000 
3983024.60938 1469968833.79085 737.70976 11634767632.03731 0.00000 61089594.25019 0.37313 60215735.17906 0.00000 0.00000 0.00000 
3984024.60938 1468490544.66246 737.00298 11623067009.78845 0.00000 61028158.87903 0.37277 60155178.61314 0.00000 0.00000 0.00000 
3985024.60938 1467012255.53417 736.29609 11611366387.53950 0.00000 60966723.50788 0.37241 60094622.04722 0.00000 0.00000 0.00000 
3986024.60938 1465534200.84562 735.58923 11599667620.87458 0.00000 60905297.87966 0.37206 60034075.08487 0.00000 0.00000 0.00000 
3987024.60938 1464057160.00262 734.88279 11587976878.77171 0.00000 60843914.38527 0.37170 59973569.65364 0.00000 0.00000 0.00000 
3988024.60938 1462580119.15971 734.17625 11576286136.66875 0.00000 60782530.89088 0.37134 59913064.22242 0.00000 0.00000 0.00000 
3989024.60938 1461103078.31690 733.46961 11564595394.56569 0.00000 60721147.39649 0.37098 59852558.79119 0.00000 0.00000 0.00000 
3990024.60938 1459626972.03468 732.76335 11552912049.48609 0.00000 60659802.74096 0.37063 59792091.64325 0.00000 0.00000 0.00000 
3991024.60938 1458151266.06988 732.05719 11541231872.90843 0.00000 60598474.72200 0.37027 59731640.89390 0.00000 0.00000 0.00000 
3992024.60938 1456675560.10519 731.35094 11529551696.33068 0.00000 60537146.70303 0.36991 59671190.14454 0.00000 0.00000 0.00000 
3993024.60938 1455200119.22961 730.64472 11517873617.92607 0.00000 60475829.70075 0.36955 59610750.25428 0.00000 0.00000 0.00000 
3994024.60938 1453725680.36427 729.93892 11506203470.40731 0.00000 60414554.34043 0.36920 59550351.41032 0.00000 0.00000 0.00000 
3995024.60938 1452251241.49903 729.23302 11494533322.88844 0.00000 60353278.98012 0.36884 59489952.56636 0.00000 0.00000 0.00000 
3996024.60938 1450776802.63388 728.52703 11482863175.36949 0.00000 60292003.61980 0.36848 59429553.72240 0.00000 0.00000 0.00000 
3997024.60938 1449303282.20611 727.82140 11471200297.25931 0.00000 60230766.42830 0.36813 59369192.50126 0.00000 0.00000 0.00000 
3998024.60938 1447830127.31326 727.11587 11459540312.34825 0.00000 60169544.42784 0.36777 59308846.25387 0.00000 0.00000 0.00000 
3999024.60938 1446356972.42050 726.41024 11447880327.43710 0.00000 60108322.42739 0.36741 59248500.00648 0.00000 0.00000 0.00000 
4000024.60938 1444884107.53537 725.70466 11436222637.92849 0.00000 60047112.47919 0.36705 59188165.63895 0.00000 0.00000 0.00000 
4001024.60938 1443412280.45913 724.99952 11424573162.65125 0.00000 59985945.66070 0.36670 59127873.78417 0.00000 0.00000 0.00000 
4002024.60938 1441940453.38299 724.29428 11412923687.37391 0.00000 59924778.84221 0.36634 59067581.92939 0.00000 0.00000 0.00000 
4003024.60938 1440468626.30694 723.58895 11401274212.09647 0.00000 59863612.02371 0.36598 59007290.07460 0.00000 0.00000 0.00000 
4004024.60938 1438997688.12684 722.88397 11389631772.40810 0.00000 59802482.14633 0.36563 58947034.63251 0.00000 0.00000 0.00000 
4005024.60938 1437527098.53427 722.17908 11377992091.78077 0.00000 59741366.75570 0.36527 58886793.46994 0.00000 0.00000 0.00000 
4006024.60938 1436056508.94180 721.47409 11366352411.15334 0.00000 59680251.36507 0.36491 58826552.30737 0.00000 0.00000 0.00000 
4007024.60938 1434502810.62648 720.72727 11354054927.00113 0.00000 59615682.10654 0.36454 58762906.68292 0.00000 0.00000 0.00000 
4008024.60938 1432646224.27128 719.82819 11339360091.36446 0.00000 59538525.29714 0.36408 58686853.56683 0.00000 0.00000 0.00000 
4009024.60938 1430789637.91616 718.92903 11324665255.72770 0.00000 59461368.48774 0.36363 58610800.45075 0.00000 0.00000 0.00000 
4010024.60938 1428933051.56112 718.02979 11309970420.09087 0.00000 59384211.67833 0.36317 58534747.33466 0.00000 0.00000 0.00000 
4011024.60938 1427077604.15491 717.13104 11295284599.20566 0.00000 59307102.20185 0.36272 58458740.87442 0.00000 0.00000 0.00000 
