# t     n_CO      n_C      n_O       n_solidC    n_Mg      	n_Si      n_SiO    n_Mg2SiO4  n_H    ncritical_Cg     ncritical_Sig
11054.21143 5086547881.20502 392804851669.20709 704351529388.81726 0.00000 3307146573.02210 3727.67980 3275548746.86267 0.00000 784395516831.68311 0.00000 0.00000 
11054.27246 2008236811.36143 395883162739.05072 707429840458.64783 0.00000 3307146573.02210 3727.66687 3275548746.87560 0.00000 784395516831.68311 0.00000 0.00000 
11054.51660 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 3727.61494 3275548746.92754 0.00000 784395516831.68311 0.00000 0.00000 
11554.51660 5086547881.20502 392804851669.20709 704351529391.96753 0.00000 3307146573.02210 3620.95120 3275548853.59128 0.00000 784395516831.68311 0.00000 0.00000 
11554.63867 20178932.00767 397871220618.40448 709417898341.13977 0.00000 3307146573.02210 3620.92615 3275548853.61633 0.00000 784395516831.68311 0.00000 0.00000 
11585.88867 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 3614.46702 3275548860.07546 0.00000 784395516831.68311 0.00000 0.00000 
12085.88867 5065904733.63845 392825494816.77368 704372172543.05603 0.00000 3307146573.02210 3511.32522 3275548963.21725 0.00000 784395516831.68311 0.00000 0.00000 
12086.01075 1290906043.38256 396600493507.02960 708147171233.28772 0.00000 3307146573.02210 3511.30102 3275548963.24146 0.00000 784395516831.68311 0.00000 0.00000 
12086.49903 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 3511.20369 3275548963.33879 0.00000 784395516831.68311 0.00000 0.00000 
12586.49903 5039473456.68208 392851926093.73004 704398603823.30823 0.00000 3307146573.02210 3411.35787 3275549063.18460 0.00000 784395516831.68311 0.00000 0.00000 
12586.62110 1581943459.37809 396309456091.03406 707856133820.58887 0.00000 3307146573.02210 3411.33439 3275549063.20809 0.00000 784395516831.68311 0.00000 0.00000 
12587.10938 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 3411.23997 3275549063.30251 0.00000 784395516831.68311 0.00000 0.00000 
13087.10938 5031543440.70022 392859856109.71191 704406533842.23828 0.00000 3307146573.02210 3314.34221 3275549160.20027 0.00000 784395516831.68311 0.00000 0.00000 
13087.23145 1833200140.14279 396058199410.26935 707604877142.77283 0.00000 3307146573.02210 3314.31941 3275549160.22306 0.00000 784395516831.68311 0.00000 0.00000 
13087.71973 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 3314.22780 3275549160.31467 0.00000 784395516831.68311 0.00000 0.00000 
13587.71973 5024169657.97899 392867229892.43317 704413907627.81079 0.00000 3307146573.02210 3220.18134 3275549254.36113 0.00000 784395516831.68311 0.00000 0.00000 
13587.96387 23578551.01755 397867820999.39459 709414498734.72803 0.00000 3307146573.02210 3220.13718 3275549254.40530 0.00000 784395516831.68311 0.00000 0.00000 
13619.21387 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 3214.44396 3275549260.09852 0.00000 784395516831.68311 0.00000 0.00000 
14119.21387 4999279156.34968 392892120394.06244 704438798132.57031 0.00000 3307146573.02210 3123.52776 3275549351.01472 0.00000 784395516831.68311 0.00000 0.00000 
14119.45801 1143662879.44150 396747736670.97064 708294414409.43579 0.00000 3307146573.02210 3123.48505 3275549351.05742 0.00000 784395516831.68311 0.00000 0.00000 
14120.43457 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 3123.31330 3275549351.22917 0.00000 784395516831.68311 0.00000 0.00000 
14620.43457 4976370026.45592 392915029523.95624 704461707265.30725 0.00000 3307146573.02210 3035.24028 3275549439.30220 0.00000 784395516831.68311 0.00000 0.00000 
14620.67871 1153813976.49571 396737585573.91638 708284263315.22595 0.00000 3307146573.02210 3035.19878 3275549439.34369 0.00000 784395516831.68311 0.00000 0.00000 
14621.65528 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 3035.03191 3275549439.51057 0.00000 784395516831.68311 0.00000 0.00000 
15121.65528 4976043548.35513 392915356002.05701 704462033745.90686 0.00000 3307146573.02210 2949.45770 3275549525.08477 0.00000 784395516831.68311 0.00000 0.00000 
15121.89942 1903507033.23432 395987892517.17786 707534570260.98755 0.00000 3307146573.02210 2949.41749 3275549525.12498 0.00000 784395516831.68311 0.00000 0.00000 
15122.87598 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 2949.25595 3275549525.28653 0.00000 784395516831.68311 0.00000 0.00000 
15622.87598 4955294364.07305 392936105186.33911 704482782932.83411 0.00000 3307146573.02210 2866.32690 3275549608.21558 0.00000 784395516831.68311 0.00000 0.00000 
15623.36426 41413236.63397 397849986313.77820 709396664060.19519 0.00000 3307146573.02210 2866.24895 3275549608.29352 0.00000 784395516831.68311 0.00000 0.00000 
15685.86426 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 2856.20245 3275549618.34003 0.00000 784395516831.68311 0.00000 0.00000 
16185.86426 4932082389.80063 392959317160.61151 704505994909.96741 0.00000 3307146573.02210 2776.13424 3275549698.40824 0.00000 784395516831.68311 0.00000 0.00000 
16186.35254 744796168.19918 397146603382.21289 708693281131.49353 0.00000 3307146573.02210 2776.05889 3275549698.48359 0.00000 784395516831.68311 0.00000 0.00000 
16190.25879 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 2775.45252 3275549699.08995 0.00000 784395516831.68311 0.00000 0.00000 
16690.25879 4920068576.50227 392971330973.90985 704518008725.65430 0.00000 3307146573.02210 2697.77283 3275549776.76964 0.00000 784395516831.68311 0.00000 0.00000 
16690.74707 742993659.04656 397148405891.36554 708695083643.03687 0.00000 3307146573.02210 2697.69962 3275549776.84286 0.00000 784395516831.68311 0.00000 0.00000 
16694.65332 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 2697.11041 3275549777.43207 0.00000 784395516831.68311 0.00000 0.00000 
17194.65332 4920068576.50227 392971330973.90985 704518008727.85266 0.00000 3307146573.02210 2621.62918 3275549852.91330 0.00000 784395516831.68311 0.00000 0.00000 
17195.14160 742993659.04658 397148405891.36554 708695083645.23718 0.00000 3307146573.02210 2621.55803 3275549852.98444 0.00000 784395516831.68311 0.00000 0.00000 
17199.04785 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 2620.98550 3275549853.55697 0.00000 784395516831.68311 0.00000 0.00000 
17699.04785 4920068576.50227 392971330973.90985 704518008729.98889 0.00000 3307146573.02210 2547.64051 3275549926.90196 0.00000 784395516831.68311 0.00000 0.00000 
17699.53614 742993659.04659 397148405891.36554 708695083647.37549 0.00000 3307146573.02210 2547.57138 3275549926.97109 0.00000 784395516831.68311 0.00000 0.00000 
17703.44239 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 2547.01505 3275549927.52742 0.00000 784395516831.68311 0.00000 0.00000 
18203.44239 4920068576.50227 392971330973.90985 704518008732.06470 0.00000 3307146573.02210 2475.74585 3275549998.79663 0.00000 784395516831.68311 0.00000 0.00000 
18203.93067 742993659.04661 397148405891.36548 708695083649.45312 0.00000 3307146573.02210 2475.67867 3275549998.86380 0.00000 784395516831.68311 0.00000 0.00000 
18207.83692 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 2475.13809 3275549999.40438 0.00000 784395516831.68311 0.00000 0.00000 
18707.83692 4920068576.50227 392971330973.90985 704518008734.08179 0.00000 3307146573.02210 2405.88592 3275550068.65656 0.00000 784395516831.68311 0.00000 0.00000 
18708.32520 742993659.04662 397148405891.36548 708695083651.47217 0.00000 3307146573.02210 2405.82065 3275550068.72183 0.00000 784395516831.68311 0.00000 0.00000 
18712.23145 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 2405.29536 3275550069.24711 0.00000 784395516831.68311 0.00000 0.00000 
19212.23145 4920068576.50227 392971330973.90985 704518008736.04175 0.00000 3307146573.02210 2338.00314 3275550136.53934 0.00000 784395516831.68311 0.00000 0.00000 
19212.71973 1036429377.18988 396854970173.22223 708401647935.29077 0.00000 3307146573.02210 2337.93977 3275550136.60271 0.00000 784395516831.68311 0.00000 0.00000 
19214.67285 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 2337.68489 3275550136.85759 0.00000 784395516831.68311 0.00000 0.00000 
19714.67285 4913167262.35026 392978232288.06183 704524910052.14844 0.00000 3307146573.02210 2272.34742 3275550202.19506 0.00000 784395516831.68311 0.00000 0.00000 
19715.16114 1658586257.43491 396232813292.97723 707779491057.00232 0.00000 3307146573.02210 2272.28596 3275550202.25652 0.00000 784395516831.68311 0.00000 0.00000 
19717.11426 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 2272.03899 3275550202.50349 0.00000 784395516831.68311 0.00000 0.00000 
20217.11426 4896800489.86110 392994599060.55103 704541276826.61011 0.00000 3307146573.02210 2208.67407 3275550265.86841 0.00000 784395516831.68311 0.00000 0.00000 
20217.60254 2168780881.91553 395722618668.49658 707269296434.49609 0.00000 3307146573.02210 2208.61446 3275550265.92802 0.00000 784395516831.68311 0.00000 0.00000 
20219.55567 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 2208.37510 3275550266.16738 0.00000 784395516831.68311 0.00000 0.00000 
20719.55567 4880703041.40784 393010696509.00427 704557374276.97034 0.00000 3307146573.02210 2146.91710 3275550327.62537 0.00000 784395516831.68311 0.00000 0.00000 
20720.53223 297793782.44888 397593605767.96326 709140283535.81360 0.00000 3307146573.02210 2146.80146 3275550327.74102 0.00000 784395516831.68311 0.00000 0.00000 
20736.15723 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 2144.93914 3275550329.60334 0.00000 784395516831.68311 0.00000 0.00000 
21236.15723 4864420870.29337 393026978680.11877 704573656449.97900 0.00000 3307146573.02210 2085.37535 3275550389.16712 0.00000 784395516831.68311 0.00000 0.00000 
21237.13379 360654202.80355 397530745347.60858 709077423117.35657 0.00000 3307146573.02210 2085.26305 3275550389.27943 0.00000 784395516831.68311 0.00000 0.00000 
21244.94629 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 2084.35890 3275550390.18358 0.00000 784395516831.68311 0.00000 0.00000 
21744.94629 4863640159.02111 393027759391.39105 704574437162.94519 0.00000 3307146573.02210 2026.48892 3275550448.05355 0.00000 784395516831.68311 0.00000 0.00000 
21745.92285 360597844.35475 397530801706.05737 709077479477.50244 0.00000 3307146573.02210 2026.37980 3275550448.16267 0.00000 784395516831.68311 0.00000 0.00000 
21753.73535 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 2025.50127 3275550449.04120 0.00000 784395516831.68311 0.00000 0.00000 
22253.73535 4863640159.02111 393027759391.39105 704574437164.58508 0.00000 3307146573.02210 1969.27124 3275550505.27124 0.00000 784395516831.68311 0.00000 0.00000 
22254.71192 360597844.35477 397530801706.05737 709077479479.14539 0.00000 3307146573.02210 1969.16521 3275550505.37727 0.00000 784395516831.68311 0.00000 0.00000 
22262.52442 0.00000 397891399550.41211 709438077379.83618 0.00000 3307146573.02210 1968.31157 3275550506.23090 0.00000 784395516831.68311 0.00000 0.00000 
22762.52442 4863640159.02111 393027759391.39105 704574437166.17847 0.00000 3307146573.02210 1913.67499 3275550560.86748 0.00000 784395516831.68311 0.00000 0.00000 
22763.50098 2162503870.07189 406397575170.39294 726297767635.57739 0.00000 3395821238.65716 1964.87843 3363378041.35543 0.00000 784395516831.68311 0.00000 0.00000 
22767.40723 0.00000 408583644625.96899 728502288865.30212 0.00000 3396017108.29755 1964.55796 3363572040.11869 0.00000 784395516831.68311 0.00000 0.00000 
23267.40723 5082869128.32153 403595037839.66388 723587488895.05103 0.00000 3396800586.85908 1909.30873 3364348089.13907 0.00000 784395516831.68311 0.00000 0.00000 
23269.36035 2033291859.62389 418580396574.15326 747918495880.37451 0.00000 3496007000.50746 1964.85085 3462606700.55997 0.00000 784395516831.68311 0.00000 0.00000 
23277.17285 0.00000 420659801052.95612 750034006332.38062 0.00000 3496390273.90986 1964.17901 3462986313.11594 0.00000 784395516831.68311 0.00000 0.00000 
23777.17285 5326896143.12488 415517355386.54724 745035984271.62622 0.00000 3497923367.51946 1908.08273 3464504816.74870 0.00000 784395516831.68311 0.00000 0.00000 
23781.07910 1946651708.14575 430574809524.47998 769236626456.78870 0.00000 3594980615.03780 1960.57650 3560634796.67453 0.00000 784395516831.68311 0.00000 0.00000 
23796.70410 0.00000 432611692172.22052 771344159470.35962 0.00000 3595730585.86652 1959.17693 3561377604.22122 0.00000 784395516831.68311 0.00000 0.00000 
24296.70410 5569755772.50984 427402860158.09003 766417928625.54651 0.00000 3598730469.18140 1902.75915 3564348885.22746 0.00000 784395516831.68311 0.00000 0.00000 
24304.51660 2147084327.76933 442250329710.46826 790210949397.06433 0.00000 3693689751.91995 1952.05335 3658400946.01883 0.00000 784395516831.68311 0.00000 0.00000 
24335.76660 0.00000 444574070211.93610 792673010727.19946 0.00000 3695158061.76557 1949.15727 3659855231.58491 0.00000 784395516831.68311 0.00000 0.00000 
24585.76660 2904111039.65432 442375931792.93958 791027644781.10291 0.00000 3701025881.31557 1922.77366 3665667020.59310 0.00000 784395516831.68311 0.00000 0.00000 
24617.01660 0.00000 446441695112.81329 796002975185.94910 0.00000 3710681165.04854 1924.16239 3675230063.30468 0.00000 784395516831.68311 0.00000 0.00000 
24867.01660 2908681243.58482 443533013869.22845 793094293913.29578 0.00000 3710681165.04854 1895.09395 3675230092.37312 0.00000 784395516831.68311 0.00000 0.00000 
24898.26660 0.00000 446441695112.81329 796002975185.94910 0.00000 3710681165.04854 1891.53154 3675230095.93553 0.00000 784395516831.68311 0.00000 0.00000 
25148.26660 2903989218.66142 443537705894.15186 793098985938.74036 0.00000 3710681165.04854 1862.98420 3675230124.48287 0.00000 784395516831.68311 0.00000 0.00000 
25179.51660 0.00000 446441695112.81329 796002975185.94910 0.00000 3710681165.04854 1859.48556 3675230127.98151 0.00000 784395516831.68311 0.00000 0.00000 
25679.51660 5798666053.81697 440643029058.99628 790204309076.05957 0.00000 3710681165.04854 1803.41310 3675230184.05397 0.00000 784395516831.68311 0.00000 0.00000 
25695.14160 1813290420.60330 444628404692.20996 794189684707.58923 0.00000 3710681165.04854 1801.72902 3675230185.73805 0.00000 784395516831.68311 0.00000 0.00000 
25757.64160 0.00000 446441695112.81329 796002975185.94910 0.00000 3710681165.04854 1794.96525 3675230192.50181 0.00000 784395516831.68311 0.00000 0.00000 
26257.64160 5779743313.28983 440661951799.52344 790223231818.64026 0.00000 3710681165.04854 1740.94623 3675230246.52084 0.00000 784395516831.68311 0.00000 0.00000 
26273.26660 2464958455.45858 443976736657.35468 793538016674.84888 0.00000 3710681165.04854 1739.32365 3675230248.14342 0.00000 784395516831.68311 0.00000 0.00000 
26335.76660 0.00000 446441695112.81329 796002975185.94910 0.00000 3710681165.04854 1732.81239 3675230254.65467 0.00000 784395516831.68311 0.00000 0.00000 
26835.76660 5761106382.13072 440680588730.68256 790241868751.77246 0.00000 3710681165.04854 1680.76645 3675230306.70062 0.00000 784395516831.68311 0.00000 0.00000 
26851.39160 2563612221.69906 443878082891.11420 793439362910.63843 0.00000 3710681165.04854 1679.20068 3675230308.26639 0.00000 784395516831.68311 0.00000 0.00000 
26913.89160 0.00000 446441695112.81329 796002975185.94910 0.00000 3710681165.04854 1672.91802 3675230314.54904 0.00000 784395516831.68311 0.00000 0.00000 
27413.89160 5760265403.62168 440681429709.19159 790242709732.09253 0.00000 3710681165.04854 1622.68314 3675230364.78393 0.00000 784395516831.68311 0.00000 0.00000 
27429.51660 2563264272.24652 443878430840.56677 793439710861.95630 0.00000 3710681165.04854 1621.17173 3675230366.29534 0.00000 784395516831.68311 0.00000 0.00000 
27492.01660 0.00000 446441695112.81329 796002975185.94910 0.00000 3710681165.04854 1615.10718 3675230372.35989 0.00000 784395516831.68311 0.00000 0.00000 
27992.01660 5760265403.62168 440681429709.19159 790242709733.83655 0.00000 3710681165.04854 1566.61624 3675230420.85082 0.00000 784395516831.68311 0.00000 0.00000 
28007.64160 2563264272.24691 443878430840.56635 793439710863.75232 0.00000 3710681165.04854 1565.15730 3675230422.30976 0.00000 784395516831.68311 0.00000 0.00000 
28070.14160 0.00000 446441695112.81329 796002975185.94910 0.00000 3710681165.04854 1559.30329 3675230428.16377 0.00000 784395516831.68311 0.00000 0.00000 
28570.14160 5760265403.62168 440681429709.19159 790242709735.51990 0.00000 3710681165.04854 1512.49576 3675230474.97131 0.00000 784395516831.68311 0.00000 0.00000 
28585.76660 2563264272.24729 443878430840.56598 793439710865.48608 0.00000 3710681165.04854 1511.08747 3675230476.37960 0.00000 784395516831.68311 0.00000 0.00000 
28648.26660 0.00000 446441695112.81329 796002975185.94910 0.00000 3710681165.04854 1505.43669 3675230482.03038 0.00000 784395516831.68311 0.00000 0.00000 
29148.26660 5760265403.62168 440681429709.19159 790242709737.14490 0.00000 3710681165.04854 1460.25412 3675230527.21294 0.00000 784395516831.68311 0.00000 0.00000 
29163.89160 2563264272.24765 443878430840.56567 793439710867.15942 0.00000 3710681165.04854 1458.89472 3675230528.57234 0.00000 784395516831.68311 0.00000 0.00000 
29226.39160 0.00000 446441695112.81329 796002975185.94910 0.00000 3710681165.04854 1453.44012 3675230534.02695 0.00000 784395516831.68311 0.00000 0.00000 
29726.39160 5760265403.62168 440681429709.19159 790242709738.71338 0.00000 3710681165.04854 1409.82610 3675230577.64097 0.00000 784395516831.68311 0.00000 0.00000 
29742.01660 2680293862.06714 443761401250.74615 793322681278.95618 0.00000 3710681165.04854 1408.51438 3675230578.95269 0.00000 784395516831.68311 0.00000 0.00000 
29804.51660 0.00000 446441695112.81329 796002975185.94910 0.00000 3710681165.04854 1403.25210 3675230584.21497 0.00000 784395516831.68311 0.00000 0.00000 
30304.51660 5754286999.85413 440687408112.95911 790248688144.01941 0.00000 3710681165.04854 1361.17659 3675230626.29047 0.00000 784395516831.68311 0.00000 0.00000 
30335.76660 495601501.00331 445946093611.80994 795507373640.34180 0.00000 3710681165.04854 1358.64810 3675230628.81897 0.00000 784395516831.68311 0.00000 0.00000 
