# t     n_CO      n_C      n_O       n_solidC    n_Mg      	n_Si      n_SiO    n_Mg2SiO4  ncritical_Cg     ncritical_Sig
1630050.00000 242139420404.19897 41445157.15710 121487603323.13422 0.00000 1201749380.81282 7.79352 1236529561.99243 0.00000 0.00000 0.00000 
1631050.00000 241740022736.18372 41333705.69640 121287150496.23282 0.00000 1199766937.50193 7.78333 1234489744.20576 0.00000 0.00000 0.00000 
1632050.00000 241340845738.18887 41222576.84660 121086808812.86118 0.00000 1197785590.80020 7.77313 1232451054.76556 0.00000 0.00000 0.00000 
1633050.00000 240942018848.41226 41111791.35398 120886643213.39233 0.00000 1195805983.10854 7.76294 1230414154.66463 0.00000 0.00000 0.00000 
1634050.00000 240543370513.47632 41001318.61347 120686567623.20021 0.00000 1193827262.99328 7.75274 1228378167.82772 0.00000 0.00000 0.00000 
1635050.00000 240144907859.17685 40891158.57025 120486585615.56700 0.00000 1191849465.81374 7.74253 1226343130.63751 0.00000 0.00000 0.00000 
1636050.00000 239746787540.64975 40781336.57016 120286775786.21834 0.00000 1189873369.04949 7.73233 1224309843.07480 0.00000 0.00000 0.00000 
1637050.00000 239348878546.03571 40671829.00328 120087072401.33925 0.00000 1187898322.47659 7.72213 1222277636.09735 0.00000 0.00000 0.00000 
1638050.00000 238951164475.09219 40562631.81567 119887467230.63225 0.00000 1185924244.69368 7.71192 1220246425.94795 0.00000 0.00000 0.00000 
1639050.00000 238553738101.41800 40453759.46350 119688006818.87198 0.00000 1183951596.13346 7.70171 1218216686.38478 0.00000 0.00000 0.00000 
1640050.00000 238156564187.27090 40345204.66785 119488673484.49959 0.00000 1181980201.90315 7.69150 1216188237.45347 0.00000 0.00000 0.00000 
1641050.00000 237586308352.09918 40207663.24729 119202501437.13548 0.00000 1179149797.09164 7.67572 1213275917.06387 0.00000 0.00000 0.00000 
1642050.00000 236742038163.15787 40024208.01421 118778850790.98337 0.00000 1174959450.99779 7.65115 1208964296.93251 0.00000 0.00000 0.00000 
1643050.00000 235898436211.85544 39841368.39500 118355536169.51117 0.00000 1170772423.88613 7.62666 1204656091.83893 0.00000 0.00000 0.00000 
1644050.00000 235055232047.66254 39659095.31654 117932421876.52345 0.00000 1166587373.48412 7.60224 1200349920.66346 0.00000 0.00000 0.00000 
1645050.00000 234212433859.55026 39477386.87207 117509512015.67108 0.00000 1162404340.41759 7.57790 1196045825.20772 0.00000 0.00000 0.00000 
1646050.00000 233370391271.58246 39296298.59315 117086981995.90735 0.00000 1158225059.86588 7.55363 1191745590.86938 0.00000 0.00000 0.00000 
1647050.00000 232813761455.78842 39163662.10873 116807650337.30838 0.00000 1155462294.39829 7.53860 1188902867.39346 0.00000 0.00000 0.00000 
1648050.00000 232426995563.05017 39059884.89244 116613543474.76447 0.00000 1153542570.53717 7.52906 1186927584.23831 0.00000 0.00000 0.00000 
1649050.00000 232074953343.58835 38962186.82632 116436858580.09709 0.00000 1151795182.58038 7.52063 1185129624.61143 0.00000 0.00000 0.00000 
1650050.00000 231723116408.46649 38864760.21897 116260277036.71675 0.00000 1150048814.63213 7.51218 1183332714.51349 0.00000 0.00000 0.00000 
1651050.00000 231371451534.78632 38767598.46666 116083782174.45988 0.00000 1148303301.80107 7.50372 1181536684.28095 0.00000 0.00000 0.00000 
1652050.00000 231020018165.75623 38670710.49089 115907403815.63869 0.00000 1146558939.10043 7.49525 1179741837.46510 0.00000 0.00000 0.00000 
1653050.00000 230668838696.19510 38574098.97930 115731153194.59250 0.00000 1144815837.67107 7.48677 1177948288.42338 0.00000 0.00000 0.00000 
1654050.00000 230317831024.00082 38477749.16863 115554989117.50862 0.00000 1143073590.03286 7.47827 1176155617.88264 0.00000 0.00000 0.00000 
1655050.00000 229967004407.72119 38381661.60000 115378916228.07281 0.00000 1141332242.13122 7.46977 1174363873.11804 0.00000 0.00000 0.00000 
1656050.00000 229616486021.90451 38285856.44765 115202998330.64952 0.00000 1139592425.13154 7.46125 1172573703.56169 0.00000 0.00000 0.00000 
1657050.00000 229452220819.56497 38221275.18212 115120527483.12447 0.00000 1138776988.22557 7.45874 1171734666.85437 0.00000 0.00000 0.00000 
1658050.00000 229452257948.61877 38184146.12831 115120490354.07343 0.00000 1138776988.22557 7.46150 1171734666.85162 0.00000 0.00000 0.00000 
1659050.00000 229452295021.06534 38147073.68177 115120453281.62958 0.00000 1138776988.22557 7.46419 1171734666.84893 0.00000 0.00000 0.00000 
1660050.00000 229231351344.63004 38073391.94495 115009546281.26889 0.00000 1137680256.35654 7.45965 1170606194.13873 0.00000 0.00000 0.00000 
1661050.00000 228881791140.17896 37978554.90277 114834110335.53223 0.00000 1135945198.84636 7.45092 1168820921.81792 0.00000 0.00000 0.00000 
1662050.00000 228532484764.73462 37883986.57203 114658802080.59546 0.00000 1134211402.21935 7.44218 1167036946.87188 0.00000 0.00000 0.00000 
1663050.00000 228183405439.69385 37789681.49432 114483608079.62782 0.00000 1132478733.56769 7.43343 1165254132.54627 0.00000 0.00000 0.00000 
1664050.00000 227834496233.42337 37695629.25542 114308499767.55247 0.00000 1130746910.33366 7.42467 1163472188.10579 0.00000 0.00000 0.00000 
1665050.00000 227485813268.22311 37601838.15744 114133505300.41953 0.00000 1129016211.04843 7.41590 1161691400.14265 0.00000 0.00000 0.00000 
1666050.00000 227137384709.67300 37508311.84881 113958638807.86772 0.00000 1127286775.49328 7.40713 1159911912.48360 0.00000 0.00000 0.00000 
1667050.00000 226789117208.03314 37415033.93634 113783853453.29724 0.00000 1125558140.36699 7.39835 1158133248.41885 0.00000 0.00000 0.00000 
1668050.00000 226441034414.40256 37322007.36951 113609161101.42587 0.00000 1123830423.04561 7.38955 1156355528.72150 0.00000 0.00000 0.00000 
1669050.00000 226093229064.57574 37229246.44384 113434608277.82938 0.00000 1122104083.77346 7.38075 1154579226.95592 0.00000 0.00000 0.00000 
1670050.00000 225745580125.00180 37136730.25874 113260134256.57152 0.00000 1120378521.85438 7.37194 1152803725.04103 0.00000 0.00000 0.00000 
1671050.00000 225398089754.51428 37044458.23977 113085740119.37764 0.00000 1118653747.99809 7.36313 1151029033.99650 0.00000 0.00000 0.00000 
1672050.00000 225050926674.92398 36952457.13081 112911510515.13385 0.00000 1116930599.56831 7.35430 1149256015.42044 0.00000 0.00000 0.00000 
1673050.00000 224703918901.59848 36860697.71963 112737359155.04446 0.00000 1115208222.99831 7.34547 1147483791.04279 0.00000 0.00000 0.00000 
1674050.00000 224357066403.83441 36769179.08553 112563286022.33031 0.00000 1113486618.13115 7.33663 1145712360.70208 0.00000 0.00000 0.00000 
1675050.00000 224010500766.24258 36677921.83581 112389357133.51500 0.00000 1111766438.01797 7.32779 1143942396.34959 0.00000 0.00000 0.00000 
1676050.00000 223664117809.71136 36586907.95513 112215520218.97060 0.00000 1110047165.61202 7.31893 1142173365.97455 0.00000 0.00000 0.00000 
1677050.00000 223317898864.73434 36496133.47436 112041765910.56181 0.00000 1108328708.25180 7.31007 1140405174.23374 0.00000 0.00000 0.00000 
1678050.00000 222971946919.46524 36405614.28348 111868145877.49710 0.00000 1106611577.06377 7.30120 1138638347.04627 0.00000 0.00000 0.00000 
1679050.00000 222626197689.13364 36315338.94012 111694627865.78679 0.00000 1104895452.99739 7.29233 1136872556.12787 0.00000 0.00000 0.00000 
1680050.00000 222280607045.71106 36225299.33875 111521189734.42931 0.00000 1103180117.04044 7.28345 1135107576.12781 0.00000 0.00000 0.00000 
1681050.00000 221935245955.38409 36135506.13108 111347867086.74927 0.00000 1101465921.39403 7.27456 1133343769.44038 0.00000 0.00000 0.00000 
1682050.00000 221590103891.31848 36045956.67476 111174654639.89986 0.00000 1099752813.80882 7.26566 1131581082.30404 0.00000 0.00000 0.00000 
1683050.00000 221245128254.55029 35956641.51027 111001526002.93642 0.00000 1098040533.23139 7.25676 1129819246.11019 0.00000 0.00000 0.00000 
1684050.00000 220900397208.74902 35867572.43045 110828520390.21034 0.00000 1096329467.58386 7.24785 1128058660.00789 0.00000 0.00000 0.00000 
1685050.00000 220555885550.73413 35778744.42260 110655625155.58546 0.00000 1094619491.77820 7.23894 1126299195.28889 0.00000 0.00000 0.00000 
1686050.00000 220211528655.27838 35690146.11575 110482807874.45076 0.00000 1092910285.07479 7.23002 1124540521.93099 0.00000 0.00000 0.00000 
1687050.00000 219867381500.38373 35601785.53738 110310096128.61417 0.00000 1091202120.32522 7.22109 1122782920.68242 0.00000 0.00000 0.00000 
1688050.00000 219523469925.35516 35513665.96786 110137502880.60747 0.00000 1089495125.76549 7.21216 1121026523.49051 0.00000 0.00000 0.00000 
1689050.00000 219179720814.10831 35425774.69531 109964991445.90599 0.00000 1087788938.51606 7.20322 1119270956.97352 0.00000 0.00000 0.00000 
1690050.00000 218836178839.59912 35338118.06690 109792584236.13530 0.00000 1086083780.28445 7.19428 1117516449.25547 0.00000 0.00000 0.00000 
1691050.00000 218492902840.10089 35250704.68232 109620310769.76836 0.00000 1084379943.08051 7.18533 1115763300.79735 0.00000 0.00000 0.00000 
1692050.00000 218149783969.68088 35163516.10182 109448116436.27457 0.00000 1082676886.69768 7.17637 1114010955.75832 0.00000 0.00000 0.00000 
1693050.00000 217806845054.75641 35076555.15361 109276012686.63748 0.00000 1080974724.41918 7.16741 1112259530.70017 0.00000 0.00000 0.00000 
1694050.00000 217464164978.43988 34989833.66209 109104039096.03410 0.00000 1079273847.73731 7.15845 1110509428.44549 0.00000 0.00000 0.00000 
1695050.00000 217121648120.09592 34903335.37416 108932147689.29164 0.00000 1077573782.08289 7.14947 1108760160.69047 0.00000 0.00000 0.00000 
1696050.00000 216779310155.02637 34817061.96798 108760346329.60521 0.00000 1075874605.24822 7.14050 1107011807.47879 0.00000 0.00000 0.00000 
1697050.00000 216437237674.72461 34731026.48098 108588678459.48602 0.00000 1074176746.98210 7.13151 1105264810.99675 0.00000 0.00000 0.00000 
1698050.00000 216095329693.96609 34645211.84945 108417093412.36987 0.00000 1072479706.09120 7.12253 1103518655.54584 0.00000 0.00000 0.00000 
1699050.00000 215753590580.04724 34559617.94577 108245593378.12819 0.00000 1070783504.24627 7.11354 1101773363.42398 0.00000 0.00000 0.00000 
1700050.00000 215412124689.31046 34474260.62709 108074230712.02420 0.00000 1069088659.36281 7.10454 1100029467.53584 0.00000 0.00000 0.00000 
1701050.00000 215070824727.86203 34389121.87179 107902951582.45435 0.00000 1067394638.93788 7.09554 1098286419.96712 0.00000 0.00000 0.00000 
1702050.00000 214729689802.54388 34304200.72089 107731755540.08783 0.00000 1065701438.53469 7.08653 1096544216.15264 0.00000 0.00000 0.00000 
1703050.00000 214388822253.13525 34219512.67892 107560693928.41475 0.00000 1064009566.06040 7.07752 1094803378.69906 0.00000 0.00000 0.00000 
1704050.00000 214048123677.44754 34135041.20054 107389717376.96130 0.00000 1062318533.14178 7.06851 1093063405.09899 0.00000 0.00000 0.00000 
1705050.00000 213707587293.68781 34050784.39868 107218822482.03622 0.00000 1060628306.11687 7.05949 1091324260.71624 0.00000 0.00000 0.00000 
1706050.00000 213367336291.13339 33966761.06204 107048071047.43440 0.00000 1058939496.36848 7.05047 1089586574.62784 0.00000 0.00000 0.00000 
1707050.00000 212949194164.55035 33870547.40264 106838241337.68739 0.00000 1056864114.95776 7.03887 1087451128.99335 0.00000 0.00000 0.00000 
1708050.00000 212466440212.05472 33764294.72462 106595995737.15788 0.00000 1054468067.06504 7.02515 1084985736.37423 0.00000 0.00000 0.00000 
1709050.00000 211984114074.99039 33658355.59010 106353965143.51305 0.00000 1052074143.63301 7.01145 1082522529.70043 0.00000 0.00000 0.00000 
1710050.00000 211502023948.98465 33552698.26339 106112053325.18605 0.00000 1049681392.73294 6.99777 1080060529.49319 0.00000 0.00000 0.00000 
1711050.00000 211020146172.17471 33447317.77522 105870248409.02881 0.00000 1047289696.92534 6.98411 1077599614.91413 0.00000 0.00000 0.00000 
1712050.00000 210538657232.23776 33342240.84260 105628638938.22711 0.00000 1044899932.10955 6.97047 1075140687.21228 0.00000 0.00000 0.00000 
1713050.00000 210057405236.07907 33237442.15775 105387148705.12785 0.00000 1042511344.43640 6.95684 1072682970.72108 0.00000 0.00000 0.00000 
1714050.00000 209559683355.60944 33130281.62896 105137395791.98305 0.00000 1040041018.21808 6.94268 1070141150.06553 0.00000 0.00000 0.00000 
1715050.00000 208839382622.22903 32988239.40234 104775974145.47105 0.00000 1036466038.59494 6.92119 1066462705.90725 0.00000 0.00000 0.00000 
1716050.00000 208119435859.51541 32846588.09659 104414730591.17491 0.00000 1032892817.38412 6.89975 1062786071.05198 0.00000 0.00000 0.00000 
1717050.00000 207416475982.04846 32707946.16817 104062009949.03603 0.00000 1029403903.39261 6.87891 1059196183.37591 0.00000 0.00000 0.00000 
1718050.00000 206936684518.07761 32604759.64054 103821254547.92546 0.00000 1027022571.16904 6.86548 1056745932.31625 0.00000 0.00000 0.00000 
1719050.00000 206457110272.27603 32501839.93126 103580608475.57806 0.00000 1024642318.14903 6.85206 1054296791.69369 0.00000 0.00000 0.00000 
1720050.00000 205977730334.66754 32399182.28354 103340060236.21249 0.00000 1022263030.62512 6.83865 1051848644.50992 0.00000 0.00000 0.00000 
1721050.00000 205498770086.54382 32296820.94431 103099722902.94478 0.00000 1019885827.15382 6.82526 1049402641.69395 0.00000 0.00000 0.00000 
1722050.00000 205020039578.16342 32194724.85759 102859501175.26843 0.00000 1017509765.01284 6.81189 1046957813.23985 0.00000 0.00000 0.00000 
1723050.00000 204541511895.35745 32092888.65719 102619381548.50920 0.00000 1015134710.62210 6.79853 1044514021.70159 0.00000 0.00000 0.00000 
1724050.00000 204063374480.43250 31991340.57212 102379458061.52847 0.00000 1012761594.24750 6.78518 1042072224.26816 0.00000 0.00000 0.00000 
1725050.00000 203682736305.65091 31905277.52212 102188450655.87935 0.00000 1010872365.23672 6.77507 1040128318.52452 0.00000 0.00000 0.00000 
1726050.00000 203382917462.41495 31832039.28145 102037990882.86938 0.00000 1009384241.38189 6.76763 1038597126.43868 0.00000 0.00000 0.00000 
1727050.00000 203083344112.85382 31758993.48142 101887654506.23183 0.00000 1007897336.67019 6.76018 1037067188.77956 0.00000 0.00000 0.00000 
1728050.00000 202783918752.73282 31686124.22580 101737392606.76332 0.00000 1006411167.18742 6.75272 1035538007.62788 0.00000 0.00000 0.00000 
1729050.00000 202484629855.81021 31613429.09648 101587199400.78204 0.00000 1004925675.72609 6.74525 1034009524.12047 0.00000 0.00000 0.00000 
1730050.00000 202185593622.21570 31540925.58979 101437133185.30270 0.00000 1003441438.98107 6.73776 1032482331.64250 0.00000 0.00000 0.00000 
1731050.00000 201886686882.00931 31468593.85473 101287132164.63246 0.00000 1001957845.66023 6.73027 1030955801.21025 0.00000 0.00000 0.00000 
1732050.00000 201587907170.27722 31396432.90516 101137195101.21317 0.00000 1000474883.52729 6.72276 1029429920.23331 0.00000 0.00000 0.00000 
1733050.00000 201289381384.44495 31324461.86902 100987385658.86986 0.00000 998993182.36731 6.71524 1027905336.72353 0.00000 0.00000 0.00000 
1734050.00000 200990987614.84958 31252661.14474 100837642674.27393 0.00000 997512137.14314 6.70771 1026381428.13321 0.00000 0.00000 0.00000 
1735050.00000 200692736706.94101 31181031.81874 100687971587.71173 0.00000 996031801.67744 6.70017 1024858249.84271 0.00000 0.00000 0.00000 
1736050.00000 200394733383.55441 31109589.53156 100538424937.90599 0.00000 994552695.70326 6.69263 1023336336.62682 0.00000 0.00000 0.00000 
1737050.00000 200096853019.18738 31038314.31801 100388940199.07321 0.00000 993074200.70511 6.68506 1021815052.06941 0.00000 0.00000 0.00000 
1738050.00000 199799114918.90253 30967208.58252 100239527055.71094 0.00000 991596412.49048 6.67749 1020294494.75077 0.00000 0.00000 0.00000 
1739050.00000 199501611539.19803 30896286.03637 100090231892.45934 0.00000 990119789.91485 6.66991 1018775136.80623 0.00000 0.00000 0.00000 
1740050.00000 199204237798.20395 30825529.79635 99941001988.68520 0.00000 988643811.45739 6.66232 1017256441.62150 0.00000 0.00000 0.00000 
1741050.00000 198907027554.95343 30754944.51123 99791854330.61861 0.00000 987168645.15640 6.65472 1015738582.09812 0.00000 0.00000 0.00000 
1742050.00000 198610038090.18964 30684538.42505 99642817655.14563 0.00000 985694575.29117 6.64711 1014221850.74278 0.00000 0.00000 0.00000 
1743050.00000 198313176915.87653 30614296.65057 99493845560.04527 0.00000 984221142.84390 6.63949 1012705775.25311 0.00000 0.00000 0.00000 
1744050.00000 198016492663.77802 30544226.10853 99344962443.02310 0.00000 982748589.16935 6.63186 1011190603.96900 0.00000 0.00000 0.00000 
1745050.00000 197720018774.31589 30474331.35125 99196185080.24390 0.00000 981277080.22812 6.62422 1009676507.65415 0.00000 0.00000 0.00000 
1746050.00000 197423664487.43417 30404597.80411 99047467936.48418 0.00000 979806165.57851 6.61658 1008163022.83051 0.00000 0.00000 0.00000 
1747050.00000 197127484975.25781 30335033.38719 98898838690.73726 0.00000 978336119.03484 6.60892 1006650431.23692 0.00000 0.00000 0.00000 
1748050.00000 196831501783.99332 30265640.82218 98750308151.84090 0.00000 976867047.52714 6.60125 1005138842.89814 0.00000 0.00000 0.00000 
1749050.00000 196535641334.15213 30196408.21880 98601839404.12132 0.00000 975398585.88044 6.59358 1003627882.07052 0.00000 0.00000 0.00000 
1750050.00000 196239981458.48291 30127346.95750 98453471495.36426 0.00000 973931120.37271 6.58589 1002117946.21144 0.00000 0.00000 0.00000 
1751050.00000 195944504564.99066 30058453.74810 98305195598.79224 0.00000 972464563.69265 6.57820 1000608945.48269 0.00000 0.00000 0.00000 
1752050.00000 195649149595.79074 29989718.65818 98156981080.86533 0.00000 970998612.80968 6.57050 999100568.08360 0.00000 0.00000 0.00000 
1753050.00000 195354012961.25659 29921155.89019 98008876309.70639 0.00000 969533746.20163 6.56279 997593306.33976 0.00000 0.00000 0.00000 
1754050.00000 195059040799.12112 29852756.61278 97860854261.80672 0.00000 968069696.54944 6.55508 996086885.19555 0.00000 0.00000 0.00000 
1755050.00000 194764187458.89090 29784513.28545 97712892033.54442 0.00000 966606237.28891 6.54735 994581071.52972 0.00000 0.00000 0.00000 
1756050.00000 194469569517.50610 29716443.16322 97565048110.53059 0.00000 965143946.98351 6.53962 993076460.65010 0.00000 0.00000 0.00000 
1757050.00000 194175086985.07300 29648530.39627 97417272327.15094 0.00000 963682329.38496 6.53188 991572541.94635 0.00000 0.00000 0.00000 
1758050.00000 193880713861.29660 29580770.47686 97269551638.29948 0.00000 962221255.45227 6.52412 990069182.64287 0.00000 0.00000 0.00000 
1759050.00000 193586610088.97849 29513187.23464 97121966286.08714 0.00000 960761518.97153 6.51637 988567199.49894 0.00000 0.00000 0.00000 
1760050.00000 193292635434.03250 29445758.72019 96974445914.53278 0.00000 959302423.96453 6.50861 987065876.39384 0.00000 0.00000 0.00000 
1761050.00000 192998782514.00809 29378483.27581 96826986819.07846 0.00000 957843933.78987 6.50083 985565175.62572 0.00000 0.00000 0.00000 
1762050.00000 192705171380.29065 29311378.61440 96679649228.34877 0.00000 956386644.25416 6.49305 984065710.24462 0.00000 0.00000 0.00000 
1763050.00000 192411682162.29471 29244425.94808 96532373002.77061 0.00000 954929960.44263 6.48527 982566868.11813 0.00000 0.00000 0.00000 
1764050.00000 192118343443.31958 29177629.08852 96385172481.70111 0.00000 953474024.21016 6.47747 981068795.20664 0.00000 0.00000 0.00000 
1765050.00000 191825225302.75256 29110998.12304 96238082822.91524 0.00000 952019183.35460 6.46967 979571849.37369 0.00000 0.00000 0.00000 
1766050.00000 191532225464.72046 29044516.98782 96091052714.12997 0.00000 950564930.28312 6.46186 978075508.33606 0.00000 0.00000 0.00000 
1767050.00000 191239396457.94437 28978193.11757 95944108508.02525 0.00000 949111525.69052 6.45405 976580040.33340 0.00000 0.00000 0.00000 
1768050.00000 190946767808.47031 28912030.43783 95797265016.88727 0.00000 947659116.11036 6.44623 975085596.14014 0.00000 0.00000 0.00000 
1769050.00000 190654256176.70135 28846015.79863 95650480428.76059 0.00000 946207287.92981 6.43840 973591750.17296 0.00000 0.00000 0.00000 
1770050.00000 190361940486.70413 28780160.61030 95503794338.73773 0.00000 944756432.84234 6.43057 972098905.46144 0.00000 0.00000 0.00000 
1771050.00000 190069812852.88766 28714463.13606 95357202789.83284 0.00000 943306511.70946 6.42273 970607021.73438 0.00000 0.00000 0.00000 
1772050.00000 189777798123.72922 28648911.50159 95210668078.06987 0.00000 941857151.55553 6.41488 969115715.22173 0.00000 0.00000 0.00000 
1773050.00000 189485972451.47058 28583516.68131 95064228407.90309 0.00000 940408730.31748 6.40702 967625374.79843 0.00000 0.00000 0.00000 
1774050.00000 189194318121.57175 28518275.47063 94917874891.23108 0.00000 938961160.07638 6.39917 966135910.00102 0.00000 0.00000 0.00000 
1775050.00000 188895188771.09753 28452036.52575 94767771386.58163 0.00000 937476492.35297 6.39104 964608274.07222 0.00000 0.00000 0.00000 
1776050.00000 188481534020.53354 28368703.01872 94560211295.23665 0.00000 935423442.10394 6.37905 962495805.89266 0.00000 0.00000 0.00000 
1777050.00000 188068067569.43723 28285565.57041 94352745924.58371 0.00000 933371327.20701 6.36707 960384300.13551 0.00000 0.00000 0.00000 
1778050.00000 187654782462.99146 28202622.34890 94145371784.24814 0.00000 931320113.14192 6.35509 958273721.28142 0.00000 0.00000 0.00000 
1779050.00000 187241827189.45663 28119894.85277 93938163368.74536 0.00000 929270536.84348 6.34314 956164827.59306 0.00000 0.00000 0.00000 
1780050.00000 186829035701.56067 28037357.33920 93731037371.89012 0.00000 927221774.22452 6.33119 954056771.13311 0.00000 0.00000 0.00000 
1781050.00000 186416466906.66138 27955017.86804 93524023345.98849 0.00000 925174117.63500 6.31925 951949852.71253 0.00000 0.00000 0.00000 
1782050.00000 186004210485.24530 27872889.07602 93317166281.98389 0.00000 923128012.14996 6.30732 949844530.28739 0.00000 0.00000 0.00000 
1783050.00000 185592109962.57828 27790946.72569 93110387676.28081 0.00000 921082681.19052 6.29541 947740004.80362 0.00000 0.00000 0.00000 
1784050.00000 185180255004.33493 27709203.46995 92903732512.41919 0.00000 919038569.75829 6.28350 945636734.14175 0.00000 0.00000 0.00000 
1785050.00000 184768669794.95264 27627662.13164 92697212922.37924 0.00000 916995797.87525 6.27161 943534841.79735 0.00000 0.00000 0.00000 
1786050.00000 184357242491.79050 27546305.21676 92490772794.29466 0.00000 914953810.46926 6.25972 941433756.63379 0.00000 0.00000 0.00000 
1787050.00000 183946098908.07452 27465150.75075 92284475246.64285 0.00000 912913231.93991 6.24785 939334121.12157 0.00000 0.00000 0.00000 
1788050.00000 183535176897.72018 27384188.67237 92078289099.99210 0.00000 910873753.85609 6.23599 937235617.90319 0.00000 0.00000 0.00000 
1789050.00000 183124415361.02597 27303409.11433 91872183699.93044 0.00000 908835072.98002 6.22413 935137934.96479 0.00000 0.00000 0.00000 
1790050.00000 182714006929.49210 27222840.01698 91666255687.10474 0.00000 906798145.32599 6.21229 933042055.98893 0.00000 0.00000 0.00000 
1791050.00000 182303772107.21307 27142453.86162 91460415008.59273 0.00000 904762080.06324 6.20046 930947064.36306 0.00000 0.00000 0.00000 
1792050.00000 181893730190.06705 27062252.78252 91254671343.88055 0.00000 902726972.95231 6.18864 928853058.61917 0.00000 0.00000 0.00000 
1793050.00000 181855736643.10306 27037480.61742 91235581569.25557 0.00000 902538318.52923 6.18943 928658944.29111 0.00000 0.00000 0.00000 
1794050.00000 181855755735.82245 27018387.89805 91235562476.53822 0.00000 902538318.52923 6.19147 928658944.28907 0.00000 0.00000 0.00000 
1795050.00000 181855774804.67953 26999319.04096 91235543407.68314 0.00000 902538318.52923 6.19346 928658944.28708 0.00000 0.00000 0.00000 
1796050.00000 181855793849.71222 26980274.00828 91235524362.65239 0.00000 902538318.52923 6.19541 928658944.28513 0.00000 0.00000 0.00000 
1797050.00000 181855812870.95645 26961252.76404 91235505341.41006 0.00000 902538318.52923 6.19731 928658944.28323 0.00000 0.00000 0.00000 
1798050.00000 181855831868.45114 26942255.26936 91235486343.91724 0.00000 902538318.52923 6.19917 928658944.28137 0.00000 0.00000 0.00000 
1799050.00000 181599365350.04193 26885337.69970 91106790916.00685 0.00000 901265398.47571 6.19227 927349184.27401 0.00000 0.00000 0.00000 
1800050.00000 181199471912.68399 26807321.90318 90906139678.83376 0.00000 899280660.97361 6.18049 925307005.90085 0.00000 0.00000 0.00000 
1801050.00000 180943460063.93948 26750711.95689 90777672715.48045 0.00000 898009998.60743 6.17360 923999568.92123 0.00000 0.00000 0.00000 
1802050.00000 180687557372.42889 26694222.31706 90649260671.71519 0.00000 896739878.49803 6.16670 922692689.89201 0.00000 0.00000 0.00000 
1803050.00000 180431772754.12634 26637853.90989 90520908020.01186 0.00000 895470344.89284 6.15980 921386414.34120 0.00000 0.00000 0.00000 
1804050.00000 180176178708.26270 26581617.02997 90392651131.93282 0.00000 894201757.59846 6.15288 920081112.48868 0.00000 0.00000 0.00000 
1805050.00000 179920685008.69846 26525497.96561 90264444741.29269 0.00000 892933668.82691 6.14596 918776323.58688 0.00000 0.00000 0.00000 
1806050.00000 179665356384.50714 26469505.86366 90136321321.43874 0.00000 891666399.82204 6.13903 917472378.17689 0.00000 0.00000 0.00000 
1807050.00000 179410182891.56253 26413638.85364 90008275882.89302 0.00000 890399901.22984 6.13209 916169225.47633 0.00000 0.00000 0.00000 
1808050.00000 179155099500.89664 26357886.97533 89880275800.69933 0.00000 889133850.31428 6.12514 914866533.40876 0.00000 0.00000 0.00000 
1809050.00000 178900203877.98187 26302264.20274 89752370072.03052 0.00000 887868731.78012 6.11819 913564800.70692 0.00000 0.00000 0.00000 
1810050.00000 178645440430.86121 26246761.96257 89624530806.37976 0.00000 886604269.72650 6.11123 912263743.48503 0.00000 0.00000 0.00000 
1811050.00000 178390770930.50705 26191374.25992 89496738824.07970 0.00000 885340274.42369 6.10426 910963166.52234 0.00000 0.00000 0.00000 
1812050.00000 178136328152.51151 26136120.18843 89369060736.62125 0.00000 884077404.82520 6.09728 909663747.84331 0.00000 0.00000 0.00000 
1813050.00000 177881971692.36862 26080978.75551 89241426103.99968 0.00000 882814964.11190 6.09030 908364770.46199 0.00000 0.00000 0.00000 
1814050.00000 177627734716.76257 26025954.45335 89113851565.01859 0.00000 881553116.88575 6.08331 907066403.74410 0.00000 0.00000 0.00000 
1815050.00000 177373698029.15839 25971058.72620 88986377657.28117 0.00000 880292264.16632 6.07631 905769060.31525 0.00000 0.00000 0.00000 
1816050.00000 177119753111.69693 25916275.30072 88858949938.02843 0.00000 879031867.38576 6.06931 904472186.02075 0.00000 0.00000 0.00000 
1817050.00000 176865966655.20450 25861613.55861 88731601864.71803 0.00000 877772257.52370 6.06229 903176121.41920 0.00000 0.00000 0.00000 
1818050.00000 176612325531.44681 25807071.19470 88604326850.48848 0.00000 876513369.42381 6.05528 901880799.46856 0.00000 0.00000 0.00000 
1819050.00000 176358775069.84729 25752639.85155 88477097467.20058 0.00000 875254931.75839 6.04825 900585940.98857 0.00000 0.00000 0.00000 
1820050.00000 176105432317.74609 25698336.23723 88349972435.53506 0.00000 873997525.42243 6.04122 899292143.68605 0.00000 0.00000 0.00000 
1821050.00000 175852195795.22449 25644145.16136 88222900843.66678 0.00000 872740646.77710 6.03418 897998889.34622 0.00000 0.00000 0.00000 
1822050.00000 175599075569.59589 25590067.72922 88095887741.69922 0.00000 871484345.78389 6.02714 896706229.37652 0.00000 0.00000 0.00000 
1823050.00000 175346154274.72641 25536115.60073 87968974585.44859 0.00000 870229032.54626 6.02009 895414585.74933 0.00000 0.00000 0.00000 
1824050.00000 175093322577.48560 25482272.48134 87842106523.29079 0.00000 868974164.45071 6.01303 894123400.14723 0.00000 0.00000 0.00000 
