# t     n_CO      n_C      n_O       n_solidC    n_Mg      	n_Si      n_SiO    n_Mg2SiO4  n_H    ncritical_Cg     ncritical_Sig
16745.52613 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 2729.77916 3275549744.76332 0.00000 3921977584158.41602 0.00000 0.00000 
17745.52613 1968027430.60091 77610252479.48152 707470049802.23010 0.00000 3307146573.02210 2582.77400 3275549891.76847 0.00000 3921977584158.41602 0.00000 0.00000 
17746.01441 296247076.79685 79282032833.28557 709141830155.96655 0.00000 3307146573.02210 2582.70645 3275549891.83603 0.00000 3921977584158.41602 0.00000 0.00000 
17747.96753 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 2582.43557 3275549892.10691 0.00000 3921977584158.41602 0.00000 0.00000 
18747.96753 1968027430.60091 77610252479.48152 707470049810.49976 0.00000 3307146573.02210 2443.70002 3275550030.84246 0.00000 3921977584158.41602 0.00000 0.00000 
18748.45581 296247076.79686 79282032833.28557 709141830164.24011 0.00000 3307146573.02210 2443.63626 3275550030.90621 0.00000 3921977584158.41602 0.00000 0.00000 
18750.40894 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 2443.38062 3275550031.16185 0.00000 3921977584158.41602 0.00000 0.00000 
19750.40894 1968027430.60091 77610252479.48152 707470049818.30420 0.00000 3307146573.02210 2312.44948 3275550162.09300 0.00000 3921977584158.41602 0.00000 0.00000 
19750.89722 679465030.34792 78898814879.73451 708758612218.49719 0.00000 3307146573.02210 2312.38951 3275550162.15297 0.00000 3921977584158.41602 0.00000 0.00000 
19752.85034 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 2312.14916 3275550162.39331 0.00000 3921977584158.41602 0.00000 0.00000 
20752.85034 1958258711.02441 77620021199.05803 707479818545.64709 0.00000 3307146573.02210 2188.98450 3275550285.55797 0.00000 3921977584158.41602 0.00000 0.00000 
20753.82691 138193065.35653 79440086844.72591 709299884191.20227 0.00000 3307146573.02210 2188.87176 3275550285.67071 0.00000 3921977584158.41602 0.00000 0.00000 
20761.63941 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 2187.96744 3275550286.57503 0.00000 3921977584158.41602 0.00000 0.00000 
21761.63941 1945456063.60844 77632823846.47398 707492621200.50500 0.00000 3307146573.02210 2072.24469 3275550402.29779 0.00000 3921977584158.41602 0.00000 0.00000 
21762.61597 142359926.80599 79435919983.27644 709295717337.20105 0.00000 3307146573.02210 2072.13828 3275550402.40419 0.00000 3921977584158.41602 0.00000 0.00000 
21770.42847 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 2071.28481 3275550403.25767 0.00000 3921977584158.41602 0.00000 0.00000 
22770.42847 1945456063.60844 77632823846.47398 707492621207.00720 0.00000 3307146573.02210 1962.06425 3275550512.47823 0.00000 3921977584158.41602 0.00000 0.00000 
22771.40503 874219327.24092 80875943272.38684 727926129672.05481 0.00000 3397406558.55901 2015.50819 3364948165.62199 0.00000 3921977584158.41602 0.00000 0.00000 
22775.31128 0.00000 81754875716.72859 728842366415.04590 0.00000 3397602428.19939 2015.20166 3365142164.37131 0.00000 3921977584158.41602 0.00000 0.00000 
23775.31128 2034677721.56036 79739050463.57150 726975757798.88074 0.00000 3398385906.76092 1907.28845 3365918266.05568 0.00000 3921977584158.41602 0.00000 0.00000 
23779.21753 753662170.86645 85742026170.76009 770352912373.18604 0.00000 3594623050.45319 2016.98294 3560280591.59821 0.00000 3921977584158.41602 0.00000 0.00000 
23794.84253 0.00000 86513738298.01398 771267489501.35437 0.00000 3595373177.89346 2015.63864 3561023554.20502 0.00000 3921977584158.41602 0.00000 0.00000 
24294.84253 1113779258.07743 85472143791.61241 770797235172.44897 0.00000 3598373061.20834 1960.74343 3563994833.68869 0.00000 3921977584158.41602 0.00000 0.00000 
24310.46753 0.00000 88871061933.45982 792282961934.06348 0.00000 3693339793.80018 2010.69744 3658054272.50302 0.00000 3921977584158.41602 0.00000 0.00000 
24810.46753 1159547992.75243 87782163722.51097 791753254657.29138 0.00000 3696275886.21183 1954.80551 3660962371.49256 0.00000 3921977584158.41602 0.00000 0.00000 
24841.71753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1958.92859 3675230028.53847 0.00000 3921977584158.41602 0.00000 0.00000 
25341.71753 1161971878.08089 88126367144.48175 794841003251.96887 0.00000 3710681165.04854 1903.02919 3675230084.43788 0.00000 3921977584158.41602 0.00000 0.00000 
25372.96753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1899.65242 3675230087.81464 0.00000 3921977584158.41602 0.00000 0.00000 
25872.96753 1158460332.94787 88129878689.61479 794844514798.99683 0.00000 3710681165.04854 1845.64803 3675230141.81904 0.00000 3921977584158.41602 0.00000 0.00000 
25904.21753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1842.38548 3675230145.08158 0.00000 3921977584158.41602 0.00000 0.00000 
26404.21753 1154998299.38541 88133340723.17725 794847976834.38586 0.00000 3710681165.04854 1790.20764 3675230197.25942 0.00000 3921977584158.41602 0.00000 0.00000 
26435.46753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1787.05477 3675230200.41230 0.00000 3921977584158.41602 0.00000 0.00000 
26935.46753 1152053080.72434 88136285941.83832 794850922054.79541 0.00000 3710681165.04854 1736.62550 3675230250.84157 0.00000 3921977584158.41602 0.00000 0.00000 
26966.71753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1733.57349 3675230253.89357 0.00000 3921977584158.41602 0.00000 0.00000 
27466.71753 1152053080.72434 88136285941.83832 794850922056.40881 0.00000 3710681165.04854 1684.75756 3675230302.70950 0.00000 3921977584158.41602 0.00000 0.00000 
27497.96753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1681.80320 3675230305.66386 0.00000 3921977584158.41602 0.00000 0.00000 
27997.96753 1152053080.72434 88136285941.83832 794850922057.97058 0.00000 3710681165.04854 1634.54899 3675230352.91807 0.00000 3921977584158.41602 0.00000 0.00000 
28029.21753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1631.68916 3675230355.77790 0.00000 3921977584158.41602 0.00000 0.00000 
28529.21753 1152053080.72434 88136285941.83832 794850922059.48230 0.00000 3710681165.04854 1585.94672 3675230401.52034 0.00000 3921977584158.41602 0.00000 0.00000 
28560.46753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1583.17839 3675230404.28867 0.00000 3921977584158.41602 0.00000 0.00000 
29060.46753 1152053080.72434 88136285941.83832 794850922060.94568 0.00000 3710681165.04854 1538.89934 3675230448.56772 0.00000 3921977584158.41602 0.00000 0.00000 
29091.71753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1536.21959 3675230451.24748 0.00000 3921977584158.41602 0.00000 0.00000 
29591.71753 1152053080.72434 88136285941.83832 794850922062.36230 0.00000 3710681165.04854 1493.35712 3675230494.10995 0.00000 3921977584158.41602 0.00000 0.00000 
29622.96753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1490.76312 3675230496.70394 0.00000 3921977584158.41602 0.00000 0.00000 
30122.96753 1151865304.32555 88136473718.23711 794851109840.13647 0.00000 3710681165.04854 1449.27601 3675230538.19106 0.00000 3921977584158.41602 0.00000 0.00000 
30185.46753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1444.26176 3675230543.20530 0.00000 3921977584158.41602 0.00000 0.00000 
30685.46753 1148756062.58580 88139582959.97685 794854219083.34436 0.00000 3710681165.04854 1404.24287 3675230583.22420 0.00000 3921977584158.41602 0.00000 0.00000 
30747.96753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1399.40578 3675230588.06129 0.00000 3921977584158.41602 0.00000 0.00000 
31247.96753 1145686249.31302 88142652773.24963 794857288898.03064 0.00000 3710681165.04854 1360.80043 3675230626.66663 0.00000 3921977584158.41602 0.00000 0.00000 
31310.46753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1356.13392 3675230631.33315 0.00000 3921977584158.41602 0.00000 0.00000 
31810.46753 1142654648.90412 88145684373.65854 794860320499.80078 0.00000 3710681165.04854 1318.88964 3675230668.57742 0.00000 3921977584158.41602 0.00000 0.00000 
31872.96753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1314.38738 3675230673.07968 0.00000 3921977584158.41602 0.00000 0.00000 
32372.96753 1139660057.50826 88148678965.05438 794863315092.50720 0.00000 3710681165.04854 1278.45378 3675230709.01328 0.00000 3921977584158.41602 0.00000 0.00000 
32435.46753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1274.10911 3675230713.35796 0.00000 3921977584158.41602 0.00000 0.00000 
32935.46753 1137291111.13205 88151047911.43060 794865684040.13489 0.00000 3710681165.04854 1239.42695 3675230748.04012 0.00000 3921977584158.41602 0.00000 0.00000 
32997.96753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1235.22816 3675230752.23890 0.00000 3921977584158.41602 0.00000 0.00000 
33497.96753 1137291111.13205 88151047911.43060 794865684041.29944 0.00000 3710681165.04854 1201.71056 3675230785.75650 0.00000 3921977584158.41602 0.00000 0.00000 
33560.46753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 1197.65278 3675230789.81428 0.00000 3921977584158.41602 0.00000 0.00000 
34060.46753 1137291111.13205 88151047911.43060 794865684042.42493 0.00000 3710681165.04854 1165.26063 3675230822.20643 0.00000 3921977584158.41602 0.00000 0.00000 
34122.96753 0.00000 89380301950.59204 796822822045.23169 0.00000 3714502997.87304 1162.53177 3679016146.71924 0.00000 3921977584158.41602 0.00000 0.00000 
34622.96753 1143741609.92270 88462596409.18071 797694185455.63245 0.00000 3723896696.88490 1133.95944 3688320133.66294 0.00000 3921977584158.41602 0.00000 0.00000 
34747.96753 0.00000 91399834435.95116 814826896087.02014 0.00000 3798431551.56394 1148.74045 3762142921.19590 0.00000 3921977584158.41602 0.00000 0.00000 
35247.96753 1188877797.27876 90655289116.29559 817599229520.64368 0.00000 3816897301.66955 1122.57360 3780432288.98013 0.00000 3921977584158.41602 0.00000 0.00000 
35747.96753 0.00000 93605650316.06989 834491681237.10828 0.00000 3890101746.45751 1112.31357 3852937401.44178 0.00000 3921977584158.41602 0.00000 0.00000 
36247.96753 1254365950.04429 94087945033.91003 848719595177.26025 0.00000 3962274597.92886 1101.07172 3924420776.66884 0.00000 3921977584158.41602 0.00000 0.00000 
37247.96753 1588947278.85125 95465911678.06360 863652329724.37415 0.00000 4033445364.20217 1057.23129 3994911672.49730 0.00000 3921977584158.41602 0.00000 0.00000 
38247.96753 2646307141.64404 97536678454.89246 890482128848.11047 0.00000 4163445325.34600 1027.96696 4123669736.82688 0.00000 3921977584158.41602 0.00000 0.00000 
39247.96753 2685044416.82826 97497941179.70824 890443391513.81140 0.00000 4163445325.34600 968.85202 4123669795.94183 0.00000 3921977584158.41602 0.00000 0.00000 
40247.96753 2762778549.97908 97420207046.55742 890365657325.41504 0.00000 4163445325.34600 913.60654 4123669851.18731 0.00000 3921977584158.41602 0.00000 0.00000 
41247.96753 2842190215.74886 97340795380.78764 890286245608.01758 0.00000 4163445325.34600 861.97880 4123669902.81505 0.00000 3921977584158.41602 0.00000 0.00000 
42247.96753 2923657797.88442 97259327798.65210 890204777977.63403 0.00000 4163445325.34600 813.73089 4123669951.06295 0.00000 3921977584158.41602 0.00000 0.00000 
43247.96753 3007234772.85284 97175750823.68367 890121200957.57556 0.00000 4163445325.34600 768.64067 4123669996.15317 0.00000 3921977584158.41602 0.00000 0.00000 
44247.96753 3092961959.58923 97090023636.94728 890035473728.69910 0.00000 4163445325.34600 726.50066 4123670038.29319 0.00000 3921977584158.41602 0.00000 0.00000 
45247.96753 3180887639.82037 97002097956.71614 889947548009.08435 0.00000 4163445325.34600 687.11706 4123670077.67678 0.00000 3921977584158.41602 0.00000 0.00000 
46247.96753 3271056801.47084 96911928795.06567 889857378810.62573 0.00000 4163445325.34600 650.30889 4123670114.48495 0.00000 3921977584158.41602 0.00000 0.00000 
47247.96753 3363515790.12369 96819469806.41283 889764919787.57117 0.00000 4163445325.34600 615.90710 4123670148.88675 0.00000 3921977584158.41602 0.00000 0.00000 
48247.96753 3458311565.82690 96724674030.70961 889670123979.71472 0.00000 4163445325.34600 583.75378 4123670181.04006 0.00000 3921977584158.41602 0.00000 0.00000 
49247.96753 3555488044.87880 96627497551.65771 889572947470.61047 0.00000 4163445325.34600 553.70145 4123670211.09239 0.00000 3921977584158.41602 0.00000 0.00000 
50247.96753 3655096051.05744 96527889545.47906 889473339436.34277 0.00000 4163445325.34600 525.61235 4123670239.18150 0.00000 3921977584158.41602 0.00000 0.00000 
51247.96753 3757181410.47972 96425804186.05679 889371254050.66589 0.00000 4163445325.34600 499.35777 4123670265.43607 0.00000 3921977584158.41602 0.00000 0.00000 
52247.96753 3861793007.01284 96321192589.52368 889266642429.59253 0.00000 4163445325.34600 474.81753 4123670289.97632 0.00000 3921977584158.41602 0.00000 0.00000 
53247.96753 3968978301.12541 96214007295.41110 889159457112.54175 0.00000 4163445325.34600 451.87931 4123670312.91453 0.00000 3921977584158.41602 0.00000 0.00000 
54247.96753 4078787657.10726 96104197939.42924 889049647735.11877 0.00000 4163445325.34600 430.43822 4123670334.35562 0.00000 3921977584158.41602 0.00000 0.00000 
55247.96753 4338116678.41627 98004306274.48149 908041640620.59619 0.00000 4253188102.65679 418.62906 4212555785.56158 0.00000 3921977584158.41602 0.00000 0.00000 
56247.96753 4655657745.36383 100213696343.82394 930251617939.30579 0.00000 4358203336.17386 408.09930 4316567789.63814 0.00000 3921977584158.41602 0.00000 0.00000 
57247.96753 4997826097.94765 102353132205.42993 952032879765.24341 0.00000 4461334854.99820 397.18801 4418714075.05811 0.00000 3921977584158.41602 0.00000 0.00000 
58247.96753 5359022197.98252 104429809096.32407 973405251245.95959 0.00000 4562648973.83218 386.00549 4519060322.89065 0.00000 3921977584158.41602 0.00000 0.00000 
59247.96753 5737429003.09404 106447058559.05020 994384051149.37756 0.00000 4662208632.89079 374.65253 4617668871.96439 0.00000 3921977584158.41602 0.00000 0.00000 
60247.96753 5958038129.57159 106449168597.59520 996148976955.17566 0.00000 4671464486.67631 356.97487 4626836319.66117 0.00000 3921977584158.41602 0.00000 0.00000 
61247.96753 6141789126.57465 106265417600.59213 995965225941.09766 0.00000 4671464486.67631 339.89997 4626836336.73607 0.00000 3921977584158.41602 0.00000 0.00000 
62247.96753 6316857708.48155 106090349018.68523 995790157343.36304 0.00000 4671464486.67631 324.07226 4626836352.56378 0.00000 3921977584158.41602 0.00000 0.00000 
63247.96753 6490239291.55991 105916967435.60687 995616775745.61267 0.00000 4671464486.67631 309.40021 4626836367.23584 0.00000 3921977584158.41602 0.00000 0.00000 
64247.96753 6664968395.73743 105742238331.42935 995442046627.83398 0.00000 4671464486.67631 295.79918 4626836380.83686 0.00000 3921977584158.41602 0.00000 0.00000 
65247.96753 6842419358.99303 105564787368.17374 995264595651.97009 0.00000 4671464486.67631 283.19087 4626836393.44517 0.00000 3921977584158.41602 0.00000 0.00000 
66247.96753 7023254492.93776 105383952234.22902 995083760506.33728 0.00000 4671464486.67631 271.50274 4626836405.13330 0.00000 3921977584158.41602 0.00000 0.00000 
67247.96753 7207813491.22347 105199393235.94330 994899201497.21643 0.00000 4671464486.67631 260.66761 4626836415.96843 0.00000 3921977584158.41602 0.00000 0.00000 
68247.96753 7396290058.27874 105010916668.88803 994710724920.11682 0.00000 4671464486.67631 250.62322 4626836426.01283 0.00000 3921977584158.41602 0.00000 0.00000 
69247.96753 7588807039.36768 104818399687.79910 994518207929.71655 0.00000 4671464486.67631 241.31188 4626836435.32416 0.00000 3921977584158.41602 0.00000 0.00000 
70247.96753 7785455681.72312 104621751045.44365 994321559278.72937 0.00000 4671464486.67631 232.68016 4626836443.95589 0.00000 3921977584158.41602 0.00000 0.00000 
71247.96753 7986311464.50014 104420895262.66664 994120703487.95081 0.00000 4671464486.67631 224.67851 4626836451.95753 0.00000 3921977584158.41602 0.00000 0.00000 
72247.96753 8191436249.14485 104215770478.02193 993915578695.88855 0.00000 4671464486.67631 217.26104 4626836459.37500 0.00000 3921977584158.41602 0.00000 0.00000 
73247.96753 8400891661.21576 104006315065.95102 993706123276.94189 0.00000 4671464486.67631 210.38521 4626836466.25084 0.00000 3921977584158.41602 0.00000 0.00000 
74247.96753 8614734905.78259 103792471821.38420 993492280026.00146 0.00000 4671464486.67631 204.01159 4626836472.62445 0.00000 3921977584158.41602 0.00000 0.00000 
75247.96753 8833019092.73253 103574187634.43425 993273995833.14355 0.00000 4671464486.67631 198.10366 4626836478.53238 0.00000 3921977584158.41602 0.00000 0.00000 
76247.96753 9055795294.83788 103351411432.32890 993051219625.56201 0.00000 4671464486.67631 192.62756 4626836484.00849 0.00000 3921977584158.41602 0.00000 0.00000 
77247.96753 9283118832.41704 103124087894.74974 992823896082.90723 0.00000 4671464486.67631 187.55189 4626836489.08415 0.00000 3921977584158.41602 0.00000 0.00000 
78247.96753 9515038120.25463 102892168606.91214 992591976790.36536 0.00000 4671464486.67631 182.84757 4626836493.78847 0.00000 3921977584158.41602 0.00000 0.00000 
79247.96753 9751602524.40835 102655604202.75842 992355412381.85168 0.00000 4671464486.67631 178.48764 4626836498.14840 0.00000 3921977584158.41602 0.00000 0.00000 
80247.96753 9992859863.09611 102414346864.07066 992114155039.12341 0.00000 4671464486.67631 174.44712 4626836502.18893 0.00000 3921977584158.41602 0.00000 0.00000 
81247.96753 10238857213.80644 102168349513.36032 991868157684.66882 0.00000 4671464486.67631 170.70282 4626836505.93322 0.00000 3921977584158.41602 0.00000 0.00000 
82247.96753 10489639296.36800 101917567430.79877 991617375598.63770 0.00000 4671464486.67631 167.23329 4626836509.40275 0.00000 3921977584158.41602 0.00000 0.00000 
83247.96753 10745250813.54543 101661955913.62134 991361764078.24548 0.00000 4671464486.67631 164.01862 4626836512.61742 0.00000 3921977584158.41602 0.00000 0.00000 
84247.96753 11005732898.27458 101401473828.89218 991101281990.53821 0.00000 4671464486.67631 161.04035 4626836515.59569 0.00000 3921977584158.41602 0.00000 0.00000 
85247.96753 11271125076.76835 101136081650.39842 990835889809.28540 0.00000 4671464486.67631 158.28138 4626836518.35466 0.00000 3921977584158.41602 0.00000 0.00000 
86247.96753 11541468873.94889 100865737853.21788 990565546009.54944 0.00000 4671464486.67631 155.72586 4626836520.91018 0.00000 3921977584158.41602 0.00000 0.00000 
87247.96753 11816800224.18016 100590406502.98662 990290214656.95129 0.00000 4671464486.67631 153.35908 4626836523.27697 0.00000 3921977584158.41602 0.00000 0.00000 
88247.96753 12097154390.82923 100310052336.33754 990009860488.11060 0.00000 4671464486.67631 151.16740 4626836525.46864 0.00000 3921977584158.41602 0.00000 0.00000 
