# t     n_CO      n_C      n_O       n_solidC    n_Mg      	n_Si      n_SiO    n_Mg2SiO4  ncritical_Cg     ncritical_Sig
3507649.38619 2466387183.69474 2561.40179 19521406481.21562 0.00000 102499229.72009 0.86250 101033024.26859 0.00000 0.00000 0.00000 
3508649.38619 2463326636.50011 2558.45085 19497182311.85827 0.00000 102372038.13041 0.86152 100907652.09740 0.00000 0.00000 0.00000 
3509649.38619 2460666797.66483 2555.91536 19476129741.34797 0.00000 102261499.35923 0.86067 100798694.53361 0.00000 0.00000 0.00000 
3510649.38619 2458006958.83025 2553.37919 19455077170.83698 0.00000 102150960.58804 0.85983 100689736.96983 0.00000 0.00000 0.00000 
3511649.38619 2455348405.07198 2550.84366 19434034771.67381 0.00000 102040475.22261 0.85899 100580832.04785 0.00000 0.00000 0.00000 
3512649.38619 2452690817.25771 2548.30844 19413000017.93246 0.00000 101930030.00029 0.85814 100471966.69474 0.00000 0.00000 0.00000 
3513649.38619 2450033229.44412 2545.77254 19391965264.19043 0.00000 101819584.77797 0.85730 100363101.34164 0.00000 0.00000 0.00000 
3514649.38619 2447376805.34907 2543.23717 19370939721.25179 0.00000 101709187.91795 0.85645 100254283.65905 0.00000 0.00000 0.00000 
3515649.38619 2444721551.10428 2540.70232 19349923437.64911 0.00000 101598839.67508 0.85561 100145513.89815 0.00000 0.00000 0.00000 
3516649.38619 2442066296.86018 2538.16680 19328907154.04574 0.00000 101488491.43220 0.85476 100036744.13725 0.00000 0.00000 0.00000 
3517649.38619 2439412057.17355 2535.63164 19307898900.63893 0.00000 101378185.35273 0.85392 99928015.93663 0.00000 0.00000 0.00000 
3518649.38619 2436759196.96068 2533.09724 19286901565.73393 0.00000 101267936.60202 0.85308 99819344.24471 0.00000 0.00000 0.00000 
3519649.38619 2434106336.74848 2530.56216 19265904230.82825 0.00000 101157687.85132 0.85223 99710672.55279 0.00000 0.00000 0.00000 
3520649.38619 2431454258.97977 2528.02721 19244913088.94148 0.00000 101047471.61773 0.85139 99602032.91284 0.00000 0.00000 0.00000 
3521649.38619 2428803659.60116 2525.49313 19223933648.47749 0.00000 100937316.82370 0.85054 99493453.83359 0.00000 0.00000 0.00000 
3522649.38619 2426153060.22322 2522.95836 19202954208.01282 0.00000 100827162.02968 0.84970 99384874.75435 0.00000 0.00000 0.00000 
3523649.38619 2423503077.81973 2520.42357 19181979650.88289 0.00000 100717032.87614 0.84885 99276320.94881 0.00000 0.00000 0.00000 
3524649.38619 2420854799.75931 2517.88987 19161018583.58906 0.00000 100606974.55242 0.84801 99167836.95991 0.00000 0.00000 0.00000 
3525649.38619 2418206521.69955 2515.35551 19140057516.29456 0.00000 100496916.22870 0.84717 99059352.97100 0.00000 0.00000 0.00000 
3526649.38619 2415558667.20246 2512.82091 19119099801.48433 0.00000 100386875.50756 0.84632 98950886.33288 0.00000 0.00000 0.00000 
3527649.38619 2412912706.39789 2510.28761 19098157075.20748 0.00000 100276913.48532 0.84548 98842497.26791 0.00000 0.00000 0.00000 
3528649.38619 2410266745.59398 2507.75364 19077214348.92995 0.00000 100166951.46309 0.84463 98734108.20294 0.00000 0.00000 0.00000 
3529649.38619 2407621017.68096 2505.21924 19056273465.97329 0.00000 100056999.11940 0.84379 98625728.67807 0.00000 0.00000 0.00000 
3530649.38619 2404977455.67704 2502.68644 19035349726.13904 0.00000 99947136.78752 0.84295 98517437.87743 0.00000 0.00000 0.00000 
3531649.38619 2402333893.67378 2500.15296 19014425986.30413 0.00000 99837274.45564 0.84210 98409147.07679 0.00000 0.00000 0.00000 
3532649.38619 2399690350.57812 2497.61885 18993502396.11657 0.00000 99727412.90950 0.84126 98300857.05065 0.00000 0.00000 0.00000 
3533649.38619 2397048990.59331 2495.08634 18972596085.20290 0.00000 99617642.09003 0.84041 98192656.45338 0.00000 0.00000 0.00000 
3534649.38619 2394407630.60916 2492.55317 18951689774.28857 0.00000 99507871.27057 0.83957 98084455.85612 0.00000 0.00000 0.00000 
3535649.38619 2391766270.62567 2490.01933 18930783463.37358 0.00000 99398100.45110 0.83872 97976255.25885 0.00000 0.00000 0.00000 
3536649.38619 2389127045.33792 2487.48706 18909894048.52796 0.00000 99288418.34626 0.83788 97868142.10718 0.00000 0.00000 0.00000 
3537649.38619 2386488012.03392 2484.95433 18889006153.22404 0.00000 99178744.21994 0.83704 97760036.81990 0.00000 0.00000 0.00000 
3538649.38619 2383848978.73057 2482.42095 18868118257.91947 0.00000 99069070.09361 0.83619 97651931.53263 0.00000 0.00000 0.00000 
3539649.38619 2381211840.82100 2479.88888 18847245364.61385 0.00000 98959474.73689 0.83535 97543903.88819 0.00000 0.00000 0.00000 
3540649.38619 2378575108.62968 2477.35658 18826375682.55451 0.00000 98849896.24116 0.83450 97435892.86355 0.00000 0.00000 0.00000 
3541649.38619 2375938376.43902 2474.82362 18805506000.49450 0.00000 98740317.74543 0.83366 97327881.83892 0.00000 0.00000 0.00000 
3542649.38619 2373303376.48088 2472.29181 18784650029.01532 0.00000 98630811.23858 0.83281 97219941.77339 0.00000 0.00000 0.00000 
3543649.38619 2370669026.39378 2469.76003 18763799201.24704 0.00000 98521331.73933 0.83197 97112028.32914 0.00000 0.00000 0.00000 
3544649.38619 2368034676.30734 2467.22760 18742948373.47809 0.00000 98411852.24008 0.83113 97004114.88488 0.00000 0.00000 0.00000 
3545649.38619 2365401712.65790 2464.69596 18722108519.32531 0.00000 98302430.35898 0.83028 96896258.23458 0.00000 0.00000 0.00000 
3546649.38619 2362769570.67413 2462.16453 18701275168.63452 0.00000 98193042.62500 0.82944 96788435.24293 0.00000 0.00000 0.00000 
3547649.38619 2360137428.69102 2459.63245 18680441817.94308 0.00000 98083654.89102 0.82859 96680612.25129 0.00000 0.00000 0.00000 
3548649.38619 2357506524.02069 2457.10102 18659618260.55255 0.00000 97974318.57782 0.82775 96572839.94488 0.00000 0.00000 0.00000 
3549649.38619 2354876734.40509 2454.57010 18638803528.79272 0.00000 97865028.60454 0.82691 96465113.31551 0.00000 0.00000 0.00000 
3550649.38619 2352246944.79014 2452.03854 18617988797.03224 0.00000 97755738.63126 0.82606 96357386.68614 0.00000 0.00000 0.00000 
3551649.38619 2349618126.84786 2449.50734 18597181756.03635 0.00000 97646489.03916 0.82522 96249699.86032 0.00000 0.00000 0.00000 
3552649.38619 2346990643.67589 2446.97690 18576385279.71575 0.00000 97537294.91803 0.82437 96142067.71198 0.00000 0.00000 0.00000 
3553649.38619 2344363160.50456 2444.44581 18555588803.39451 0.00000 97428100.79689 0.82353 96034435.56363 0.00000 0.00000 0.00000 
3554649.38619 2341736393.31492 2441.91483 18534797994.04869 0.00000 97318936.43081 0.82269 95926832.74472 0.00000 0.00000 0.00000 
3555649.38619 2339111191.16606 2439.38484 18514019571.96450 0.00000 97209837.10538 0.82184 95819294.03607 0.00000 0.00000 0.00000 
3556649.38619 2336485989.01784 2436.85422 18493241149.87968 0.00000 97100737.77995 0.82100 95711755.32742 0.00000 0.00000 0.00000 
3557649.38619 2333861268.07547 2434.32346 18472466536.52413 0.00000 96991658.45266 0.82015 95604236.33085 0.00000 0.00000 0.00000 
3558649.38619 2331238427.25250 2431.79402 18451706804.27144 0.00000 96882657.26020 0.81931 95496794.35142 0.00000 0.00000 0.00000 
3559649.38619 2328615586.43017 2429.26395 18430947072.01812 0.00000 96773656.06774 0.81847 95389352.37199 0.00000 0.00000 0.00000 
3560649.38619 2325992944.54539 2426.73345 18410188914.34599 0.00000 96664663.14278 0.81762 95281918.54181 0.00000 0.00000 0.00000 
3561649.38619 2323372292.58185 2424.20440 18389446506.85609 0.00000 96555752.91584 0.81678 95174566.22669 0.00000 0.00000 0.00000 
3562649.38619 2320751640.61894 2421.67472 18368704099.36556 0.00000 96446842.68891 0.81594 95067213.91157 0.00000 0.00000 0.00000 
3563649.38619 2318130988.65666 2419.14440 18347961691.87439 0.00000 96337932.46197 0.81509 94959861.59644 0.00000 0.00000 0.00000 
3564649.38619 2315512611.09034 2416.61583 18327237286.17740 0.00000 96229116.75538 0.81425 94852602.44960 0.00000 0.00000 0.00000 
3565649.38619 2312894290.91887 2414.08669 18306513334.75398 0.00000 96120303.43400 0.81341 94745345.65385 0.00000 0.00000 0.00000 
3566649.38619 2310275970.74804 2411.55692 18285789383.32994 0.00000 96011490.11263 0.81256 94638088.85810 0.00000 0.00000 0.00000 
3567649.38619 2307659610.27875 2409.02857 18265080942.89994 0.00000 95902758.23339 0.81172 94530912.33949 0.00000 0.00000 0.00000 
3568649.38619 2305043576.57807 2406.49994 18244375088.83156 0.00000 95794039.93412 0.81088 94423749.20659 0.00000 0.00000 0.00000 
3569649.38619 2302427542.87801 2403.97068 18223669234.76257 0.00000 95685321.63485 0.81003 94316586.07370 0.00000 0.00000 0.00000 
3570649.38619 2299813235.20239 2401.44260 18202977042.13778 0.00000 95576675.06645 0.80919 94209493.64561 0.00000 0.00000 0.00000 
3571649.38619 2297199546.37002 2398.91454 18182289747.63984 0.00000 95468054.21620 0.80835 94102426.56777 0.00000 0.00000 0.00000 
3572649.38619 2294585857.53828 2396.38586 18161602453.14128 0.00000 95359433.36594 0.80750 93995359.48993 0.00000 0.00000 0.00000 
3573649.38619 2291973499.58170 2393.85796 18140925692.48823 0.00000 95250867.82477 0.80666 93888346.93000 0.00000 0.00000 0.00000 
3574649.38619 2289361984.36635 2391.33031 18120255602.11017 0.00000 95142337.30660 0.80582 93781368.89208 0.00000 0.00000 0.00000 
3575649.38619 2286750469.15163 2388.80204 18099585511.73149 0.00000 95033806.78842 0.80497 93674390.85416 0.00000 0.00000 0.00000 
3576649.38619 2284140129.85780 2386.27439 18078924728.73833 0.00000 94925325.13967 0.80413 93567460.98661 0.00000 0.00000 0.00000 
3577649.38619 2281531034.80010 2383.74742 18058273793.84453 0.00000 94816895.19943 0.80329 93460582.08789 0.00000 0.00000 0.00000 
3578649.38619 2278921939.74303 2381.21983 18037622858.95011 0.00000 94708465.25918 0.80244 93353703.18917 0.00000 0.00000 0.00000 
3579649.38619 2276313609.46324 2378.69243 18016977977.24762 0.00000 94600067.10186 0.80160 93246855.61875 0.00000 0.00000 0.00000 
3580649.38619 2273706659.12501 2376.16586 17996344017.75019 0.00000 94491726.29275 0.80076 93140064.57619 0.00000 0.00000 0.00000 
3581649.38619 2271099708.78738 2373.63868 17975710058.25216 0.00000 94383385.48364 0.79991 93033273.53364 0.00000 0.00000 0.00000 
3582649.38619 2268339016.42849 2370.95019 17953859233.63815 0.00000 94268655.39429 0.79902 92920184.60662 0.00000 0.00000 0.00000 
3583649.38619 2265047813.87813 2367.70656 17927809431.16252 0.00000 94131878.12321 0.79793 92785363.87292 0.00000 0.00000 0.00000 
3584649.38619 2261756611.32845 2364.46225 17901759628.68621 0.00000 93995100.85214 0.79685 92650543.13922 0.00000 0.00000 0.00000 
3585649.38619 2258465663.65274 2361.21752 17875711843.52630 0.00000 93858334.17321 0.79576 92515732.84614 0.00000 0.00000 0.00000 
3586649.38619 2255177293.46445 2357.97480 17849684459.12321 0.00000 93721674.61063 0.79468 92381028.13717 0.00000 0.00000 0.00000 
3587649.38619 2251888923.27685 2354.73140 17823657074.71944 0.00000 93585015.04805 0.79360 92246323.42820 0.00000 0.00000 0.00000 
3588649.38619 2248600553.08993 2351.48731 17797629690.31499 0.00000 93448355.48548 0.79251 92111618.71923 0.00000 0.00000 0.00000 
3589649.38619 2245314975.99850 2348.24547 17771624413.20108 0.00000 93311811.99959 0.79143 91977028.42653 0.00000 0.00000 0.00000 
3590649.38619 2242029537.93063 2345.00310 17745620236.44984 0.00000 93175274.29128 0.79035 91842443.82876 0.00000 0.00000 0.00000 
3591649.38619 2238744099.86344 2341.76005 17719616059.69793 0.00000 93038736.58298 0.78926 91707859.23099 0.00000 0.00000 0.00000 
3592649.38619 2235461039.56472 2338.51880 17693630702.93125 0.00000 92902297.69101 0.78818 91573372.03604 0.00000 0.00000 0.00000 
3593649.38619 2232178528.39231 2335.27746 17667649692.48261 0.00000 92765881.61986 0.78710 91438907.33546 0.00000 0.00000 0.00000 
3594649.38619 2228896017.22057 2332.03544 17641668682.03329 0.00000 92629465.54871 0.78602 91304442.63487 0.00000 0.00000 0.00000 
3595649.38619 2224843416.94341 2327.98701 17609592431.26664 0.00000 92461045.76730 0.78466 91138432.02274 0.00000 0.00000 0.00000 
3596649.38619 2220410465.08668 2323.53982 17574505705.12853 0.00000 92276819.16344 0.78318 90956840.69766 0.00000 0.00000 0.00000 
3597649.38619 2215977513.23075 2319.09183 17539418978.98962 0.00000 92092592.55958 0.78169 90775249.37257 0.00000 0.00000 0.00000 
3598649.38619 2212655670.13598 2315.80588 17513126657.10872 0.00000 91954541.91453 0.78059 90639173.47993 0.00000 0.00000 0.00000 
3599649.38619 2210344425.48884 2313.57700 17494833202.30819 0.00000 91858490.17536 0.77985 90544495.71769 0.00000 0.00000 0.00000 
3600649.38619 2208033180.84227 2311.34754 17476539747.50710 0.00000 91762438.43619 0.77911 90449817.95545 0.00000 0.00000 0.00000 
3601649.38619 2205722698.97317 2309.11833 17458252330.06988 0.00000 91666418.39685 0.77837 90355171.43958 0.00000 0.00000 0.00000 
3602649.38619 2203413486.84833 2306.88988 17439974962.62879 0.00000 91570451.12608 0.77763 90260576.93746 0.00000 0.00000 0.00000 
3603649.38619 2201104274.72406 2304.66086 17421697595.18714 0.00000 91474483.85532 0.77689 90165982.43535 0.00000 0.00000 0.00000 
3604649.38619 2198795510.32352 2302.43176 17403423771.46520 0.00000 91378535.19124 0.77615 90071406.27375 0.00000 0.00000 0.00000 
3605649.38619 2196488296.19578 2300.20372 17385162218.11742 0.00000 91282650.95408 0.77541 89976893.61747 0.00000 0.00000 0.00000 
3606649.38619 2194181082.06861 2297.97512 17366900664.76908 0.00000 91186766.71691 0.77467 89882380.96119 0.00000 0.00000 0.00000 
3607649.38619 2191874015.22259 2295.74612 17348640277.14331 0.00000 91090888.60050 0.77393 89787874.33811 0.00000 0.00000 0.00000 
3608649.38619 2189568899.52370 2293.51861 17330395332.80414 0.00000 90995091.57071 0.77319 89693447.64175 0.00000 0.00000 0.00000 
3609649.38619 2187263783.82536 2291.29054 17312150388.46442 0.00000 90899294.54093 0.77245 89599020.94539 0.00000 0.00000 0.00000 
3610649.38619 2184958668.12758 2289.06191 17293905444.12414 0.00000 90803497.51114 0.77171 89504594.24903 0.00000 0.00000 0.00000 
3611649.38619 2184136783.15006 2288.38667 17287400242.13790 0.00000 90769341.25239 0.77149 89470926.58015 0.00000 0.00000 0.00000 
3612649.38619 2183455548.71893 2287.85840 17282008286.49260 0.00000 90741030.21244 0.77133 89443020.51685 0.00000 0.00000 0.00000 
3613649.38619 2182774314.28816 2287.32976 17276616330.84691 0.00000 90712719.17250 0.77116 89415114.45354 0.00000 0.00000 0.00000 
3614649.38619 2180871734.53666 2285.52086 17261557450.68974 0.00000 90633650.91298 0.77056 89337177.22991 0.00000 0.00000 0.00000 
3615649.38619 2178570649.05397 2283.29382 17243344405.40019 0.00000 90538021.37259 0.76982 89242915.62708 0.00000 0.00000 0.00000 
3616649.38619 2176269563.57183 2281.06623 17225131360.11010 0.00000 90442391.83219 0.76908 89148654.02425 0.00000 0.00000 0.00000 
3617649.38619 2173969627.12514 2278.83930 17206927409.40842 0.00000 90346810.04390 0.76833 89054439.49046 0.00000 0.00000 0.00000 
3618649.38619 2171670483.61084 2276.61266 17188729734.74637 0.00000 90251261.20863 0.76759 88960257.43831 0.00000 0.00000 0.00000 
3619649.38619 2169371340.09709 2274.38546 17170532060.08377 0.00000 90155712.37337 0.76685 88866075.38615 0.00000 0.00000 0.00000 
3620649.38619 2167073072.66673 2272.15864 17152341319.59933 0.00000 90060199.94674 0.76611 88771929.22184 0.00000 0.00000 0.00000 
3621649.38619 2164775982.37929 2269.93251 17134159896.17345 0.00000 89964736.44033 0.76537 88677831.27796 0.00000 0.00000 0.00000 
3622649.38619 2162478892.09240 2267.70584 17115978472.74703 0.00000 89869272.93393 0.76463 88583733.33408 0.00000 0.00000 0.00000 
3623649.38619 2160182308.24012 2265.47916 17097801057.73594 0.00000 89773830.47413 0.76389 88489656.13575 0.00000 0.00000 0.00000 
3624649.38619 2157887174.15784 2263.25345 17079635117.62139 0.00000 89678448.26451 0.76315 88395638.32574 0.00000 0.00000 0.00000 
3625649.38619 2155592040.07610 2261.02721 17061469177.50630 0.00000 89583066.05489 0.76241 88301620.51574 0.00000 0.00000 0.00000 
3626649.38619 2153297083.13408 2258.80061 17043304639.44388 0.00000 89487691.20690 0.76167 88207609.96206 0.00000 0.00000 0.00000 
3627649.38619 2151003953.20348 2256.57539 17025154562.13655 0.00000 89392392.28666 0.76092 88113674.25000 0.00000 0.00000 0.00000 
3628649.38619 2148710823.27341 2254.34963 17007004484.82867 0.00000 89297093.36641 0.76018 88019738.53795 0.00000 0.00000 0.00000 
3629649.38619 2146417693.34388 2252.12333 16988854407.52025 0.00000 89201794.44616 0.75944 87925802.82590 0.00000 0.00000 0.00000 
3630649.38619 2144126432.53161 2249.89846 16970719124.23392 0.00000 89106573.20351 0.75870 87831943.68030 0.00000 0.00000 0.00000 
3631649.38619 2141835345.16127 2247.67323 16952585213.73232 0.00000 89011359.16881 0.75796 87738091.63956 0.00000 0.00000 0.00000 
3632649.38619 2139544257.79146 2245.44748 16934451303.23019 0.00000 88916145.13411 0.75722 87644239.59881 0.00000 0.00000 0.00000 
