# t     n_CO      n_C      n_O       n_solidC    n_Mg      	n_Si      n_SiO    n_Mg2SiO4  n_H    ncritical_Cg     ncritical_Sig
16745.52613 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 3324.69857 3275549149.84391 0.00000 3921977584158.41602 0.00000 0.00000 
17745.52613 1968027430.60091 77610252479.48152 707470049824.66479 0.00000 3307146573.02210 3200.12807 3275549274.41440 0.00000 3921977584158.41602 0.00000 0.00000 
17746.01441 296247076.78704 79282032833.29539 709141830178.42151 0.00000 3307146573.02210 3200.07091 3275549274.47157 0.00000 3921977584158.41602 0.00000 0.00000 
17747.96753 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 3199.84141 3275549274.70106 0.00000 3921977584158.41602 0.00000 0.00000 
18747.96753 1968027430.60091 77610252479.48152 707470049831.67236 0.00000 3307146573.02210 3082.27849 3275549392.26399 0.00000 3921977584158.41602 0.00000 0.00000 
18748.45581 296247076.78705 79282032833.29538 709141830185.43225 0.00000 3307146573.02210 3082.22454 3275549392.31794 0.00000 3921977584158.41602 0.00000 0.00000 
18750.40894 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 3082.00796 3275549392.53452 0.00000 3921977584158.41602 0.00000 0.00000 
19750.40894 1968027430.60091 77610252479.48152 707470049838.28577 0.00000 3307146573.02210 2971.05840 3275549503.48408 0.00000 3921977584158.41602 0.00000 0.00000 
19750.89722 679465030.33811 78898814879.74432 708758612238.49792 0.00000 3307146573.02210 2971.00774 3275549503.53474 0.00000 3921977584158.41602 0.00000 0.00000 
19752.85034 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 2970.80453 3275549503.73795 0.00000 3921977584158.41602 0.00000 0.00000 
20752.85034 1958258711.02441 77620021199.05803 707479818564.61890 0.00000 3307146573.02210 2866.61166 3275549607.93082 0.00000 3921977584158.41602 0.00000 0.00000 
20753.82691 138193065.33709 79440086844.74533 709299884210.21130 0.00000 3307146573.02210 2866.51666 3275549608.02582 0.00000 3921977584158.41602 0.00000 0.00000 
20761.63941 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 2865.75350 3275549608.78897 0.00000 3921977584158.41602 0.00000 0.00000 
21761.63941 1945456063.60844 77632823846.47398 707492621218.55945 0.00000 3307146573.02210 2768.08513 3275549706.45735 0.00000 3921977584158.41602 0.00000 0.00000 
21762.61597 142359926.78680 79435919983.29562 709295717355.29138 0.00000 3307146573.02210 2767.99548 3275549706.54699 0.00000 3921977584158.41602 0.00000 0.00000 
21770.42847 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 2767.27525 3275549707.26723 0.00000 3921977584158.41602 0.00000 0.00000 
22770.42847 1945456063.60844 77632823846.47398 707492621224.04712 0.00000 3307146573.02210 2675.09463 3275549799.44785 0.00000 3921977584158.41602 0.00000 0.00000 
22771.40503 874219327.22121 80875943272.40654 727926129689.59485 0.00000 3397406558.55901 2748.01429 3364947433.11589 0.00000 3921977584158.41602 0.00000 0.00000 
22775.31128 0.00000 81754875716.72859 728842366415.04590 0.00000 3397602428.19939 2747.81134 3365141431.76163 0.00000 3921977584158.41602 0.00000 0.00000 
23775.31128 2034677721.56036 79739050463.57150 726975757814.52795 0.00000 3398385906.76092 2655.71447 3365917517.62967 0.00000 3921977584158.41602 0.00000 0.00000 
23779.21753 753662170.78002 85742026170.84650 770352912389.87732 0.00000 3594623050.45319 2808.68012 3560279799.90104 0.00000 3921977584158.41602 0.00000 0.00000 
23794.84253 0.00000 86513738298.01398 771267489501.35437 0.00000 3595373177.89346 2807.71508 3561022762.12858 0.00000 3921977584158.41602 0.00000 0.00000 
24294.84253 1113779258.07743 85472143791.61241 770797235179.26013 0.00000 3598373061.20834 2760.29200 3563994034.14013 0.00000 3921977584158.41602 0.00000 0.00000 
24310.46753 0.00000 88871061933.45982 792282961934.06348 0.00000 3693339793.80018 2831.54617 3658053451.65430 0.00000 3921977584158.41602 0.00000 0.00000 
24810.46753 1159547992.75243 87782163722.51097 791753254663.60278 0.00000 3696275886.21183 2782.61819 3660961543.67989 0.00000 3921977584158.41602 0.00000 0.00000 
24841.71753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2790.35260 3675229197.11447 0.00000 3921977584158.41602 0.00000 0.00000 
25341.71753 1161971878.08089 88126367144.48175 794841003258.08459 0.00000 3710681165.04854 2740.56899 3675229246.89808 0.00000 3921977584158.41602 0.00000 0.00000 
25372.96753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2737.56777 3675229249.89929 0.00000 3921977584158.41602 0.00000 0.00000 
25872.96753 1158460332.94787 88129878689.61479 794844514804.95911 0.00000 3710681165.04854 2689.52572 3675229297.94134 0.00000 3921977584158.41602 0.00000 0.00000 
25904.21753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2686.62943 3675229300.83764 0.00000 3921977584158.41602 0.00000 0.00000 
26404.21753 1154998299.38541 88133340723.17725 794847976840.19958 0.00000 3710681165.04854 2640.26534 3675229347.20173 0.00000 3921977584158.41602 0.00000 0.00000 
26435.46753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2637.46950 3675229349.99757 0.00000 3921977584158.41602 0.00000 0.00000 
26935.46753 1152053080.72434 88136285941.83832 794850922060.45947 0.00000 3710681165.04854 2592.70424 3675229394.76283 0.00000 3921977584158.41602 0.00000 0.00000 
26966.71753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2589.99792 3675229397.46914 0.00000 3921977584158.41602 0.00000 0.00000 
27466.71753 1152053080.72434 88136285941.83832 794850922061.89160 0.00000 3710681165.04854 2546.66471 3675229440.80236 0.00000 3921977584158.41602 0.00000 0.00000 
27497.96753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2544.04507 3675229443.42200 0.00000 3921977584158.41602 0.00000 0.00000 
27997.96753 1152053080.72434 88136285941.83832 794850922063.27783 0.00000 3710681165.04854 2502.09809 3675229485.36898 0.00000 3921977584158.41602 0.00000 0.00000 
28029.21753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2499.56235 3675229487.90471 0.00000 3921977584158.41602 0.00000 0.00000 
28529.21753 1152053080.72434 88136285941.83832 794850922064.61975 0.00000 3710681165.04854 2458.95726 3675229528.50980 0.00000 3921977584158.41602 0.00000 0.00000 
28560.46753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2456.50274 3675229530.96432 0.00000 3921977584158.41602 0.00000 0.00000 
29060.46753 1152053080.72434 88136285941.83832 794850922065.91858 0.00000 3710681165.04854 2417.19661 3675229570.27046 0.00000 3921977584158.41602 0.00000 0.00000 
29091.71753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2414.82071 3675229572.64635 0.00000 3921977584158.41602 0.00000 0.00000 
29591.71753 1152053080.72434 88136285941.83832 794850922067.17603 0.00000 3710681165.04854 2376.77197 3675229610.69509 0.00000 3921977584158.41602 0.00000 0.00000 
29622.96753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2374.47221 3675229612.99485 0.00000 3921977584158.41602 0.00000 0.00000 
30122.96753 1151865304.32555 88136473718.23711 794851109844.79846 0.00000 3710681165.04854 2337.64716 3675229649.81990 0.00000 3921977584158.41602 0.00000 0.00000 
30185.46753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2333.20749 3675229654.25958 0.00000 3921977584158.41602 0.00000 0.00000 
30685.46753 1148756062.58580 88139582959.97685 794854219087.88879 0.00000 3710681165.04854 2297.73306 3675229689.73400 0.00000 3921977584158.41602 0.00000 0.00000 
30747.96753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2293.45627 3675229694.01079 0.00000 3921977584158.41602 0.00000 0.00000 
31247.96753 1145686249.31302 88142652773.24963 794857288902.46143 0.00000 3710681165.04854 2259.28163 3675229728.18544 0.00000 3921977584158.41602 0.00000 0.00000 
31310.46753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2255.16161 3675229732.30545 0.00000 3921977584158.41602 0.00000 0.00000 
31810.46753 1142654648.90412 88145684373.65854 794860320504.12122 0.00000 3710681165.04854 2222.23795 3675229765.22912 0.00000 3921977584158.41602 0.00000 0.00000 
31872.96753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2218.26883 3675229769.19824 0.00000 3921977584158.41602 0.00000 0.00000 
32372.96753 1139660057.50826 88148678965.05438 794863315096.72131 0.00000 3710681165.04854 2186.54931 3675229800.91775 0.00000 3921977584158.41602 0.00000 0.00000 
32435.46753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2182.72442 3675229804.74264 0.00000 3921977584158.41602 0.00000 0.00000 
32935.46753 1137291111.13205 88151047911.43060 794865684044.23804 0.00000 3710681165.04854 2152.14553 3675229835.32154 0.00000 3921977584158.41602 0.00000 0.00000 
32997.96753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2148.44923 3675229839.01783 0.00000 3921977584158.41602 0.00000 0.00000 
33497.96753 1137291111.13205 88151047911.43060 794865684045.26477 0.00000 3710681165.04854 2118.89694 3675229868.57012 0.00000 3921977584158.41602 0.00000 0.00000 
33560.46753 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 2115.32495 3675229872.14211 0.00000 3921977584158.41602 0.00000 0.00000 
34060.46753 1137291111.13205 88151047911.43060 794865684046.25684 0.00000 3710681165.04854 2086.76480 3675229900.70227 0.00000 3921977584158.41602 0.00000 0.00000 
34122.96753 0.00000 89380301950.59204 796822822045.23169 0.00000 3714502997.87304 2085.45241 3679015223.79860 0.00000 3921977584158.41602 0.00000 0.00000 
34622.96753 1143741609.92270 88462596409.18071 797694185459.27234 0.00000 3723896696.88490 2062.85397 3688319204.76841 0.00000 3921977584158.41602 0.00000 0.00000 
34747.96753 0.00000 91399834435.95116 814826896087.02014 0.00000 3798431551.56394 2097.02829 3762141972.90807 0.00000 3921977584158.41602 0.00000 0.00000 
35247.96753 1188877797.27876 90655289116.29559 817599229523.69250 0.00000 3816897301.66955 2078.52030 3780431333.03344 0.00000 3921977584158.41602 0.00000 0.00000 
35747.96753 0.00000 93605650316.06989 834491681237.10828 0.00000 3890101746.45751 2089.24938 3852936424.50598 0.00000 3921977584158.41602 0.00000 0.00000 
36247.96753 1254365950.04429 94087945033.91003 848719595179.43958 0.00000 3962274597.92886 2098.31184 3924419779.42873 0.00000 3921977584158.41602 0.00000 0.00000 
37247.96753 1588947271.90189 95465911685.01295 863652329737.15674 0.00000 4033445364.20217 2075.99882 3994910653.72977 0.00000 3921977584158.41602 0.00000 0.00000 
38247.96753 2646307130.83455 97536678465.70197 890482128866.66150 0.00000 4163445325.34600 2081.29008 4123668683.50377 0.00000 3921977584158.41602 0.00000 0.00000 
39247.96753 2685044388.01426 97497941208.52225 890443391552.07312 0.00000 4163445325.34600 2023.88135 4123668740.91250 0.00000 3921977584158.41602 0.00000 0.00000 
40247.96753 2762778519.63934 97420207076.89716 890365657366.82043 0.00000 4163445325.34600 1970.25378 4123668794.54007 0.00000 3921977584158.41602 0.00000 0.00000 
41247.96753 2842190182.76134 97340795413.77518 890286245653.60913 0.00000 4163445325.34600 1920.16446 4123668844.62939 0.00000 3921977584158.41602 0.00000 0.00000 
42247.96753 2923657762.01462 97259327834.52190 890204778027.57227 0.00000 4163445325.34600 1873.38083 4123668891.41301 0.00000 3921977584158.41602 0.00000 0.00000 
43247.96753 3007234733.85786 97175750862.67867 890121201012.03394 0.00000 4163445325.34600 1829.68575 4123668935.10810 0.00000 3921977584158.41602 0.00000 0.00000 
44247.96753 3092961917.20710 97090023679.32942 890035473787.87537 0.00000 4163445325.34600 1788.87642 4123668975.91743 0.00000 3921977584158.41602 0.00000 0.00000 
45247.96753 3180887593.76836 97002098002.76814 889947548073.20117 0.00000 4163445325.34600 1750.76343 4123669014.03042 0.00000 3921977584158.41602 0.00000 0.00000 
46247.96753 3271056751.44385 96911928845.09265 889857378879.93201 0.00000 4163445325.34600 1715.16988 4123669049.62396 0.00000 3921977584158.41602 0.00000 0.00000 
47247.96753 3363515735.79262 96819469860.74388 889764919862.34387 0.00000 4163445325.34600 1681.93056 4123669082.86329 0.00000 3921977584158.41602 0.00000 0.00000 
48247.96753 3458311506.83690 96724674089.69960 889670124060.26025 0.00000 4163445325.34600 1650.89113 4123669113.90271 0.00000 3921977584158.41602 0.00000 0.00000 
49247.96753 3555487980.84745 96627497615.68904 889572947557.26599 0.00000 4163445325.34600 1621.90747 4123669142.88638 0.00000 3921977584158.41602 0.00000 0.00000 
50247.96753 3655095981.57276 96527889614.96373 889473339529.47815 0.00000 4163445325.34600 1594.84492 4123669169.94892 0.00000 3921977584158.41602 0.00000 0.00000 
51247.96753 3757181335.09796 96425804261.43855 889371254150.68567 0.00000 4163445325.34600 1569.57774 4123669195.21611 0.00000 3921977584158.41602 0.00000 0.00000 
52247.96753 3861792925.25629 96321192671.28021 889266642536.93799 0.00000 4163445325.34600 1545.98845 4123669218.80539 0.00000 3921977584158.41602 0.00000 0.00000 
53247.96753 3968978212.48001 96214007384.05650 889159457227.69324 0.00000 4163445325.34600 1523.96733 4123669240.82652 0.00000 3921977584158.41602 0.00000 0.00000 
54247.96753 4078787561.02003 96104198035.51648 889049647858.59766 0.00000 4163445325.34600 1503.41186 4123669261.38199 0.00000 3921977584158.41602 0.00000 0.00000 
55247.96753 4338116572.11255 98004306380.78522 908041640754.22815 0.00000 4253188102.65679 1514.07671 4212554690.11393 0.00000 3921977584158.41602 0.00000 0.00000 
56247.96753 4655657625.44375 100213696463.74402 930251618084.80688 0.00000 4358203336.17386 1528.17263 4316566669.56481 0.00000 3921977584158.41602 0.00000 0.00000 
57247.96753 4997825961.05994 102353132342.31763 952032879924.20947 0.00000 4461334854.99820 1539.65855 4418712932.58757 0.00000 3921977584158.41602 0.00000 0.00000 
58247.96753 5359022040.96680 104429809253.33977 973405251419.85022 0.00000 4562648973.83218 1548.71607 4519059160.18006 0.00000 3921977584158.41602 0.00000 0.00000 
59247.96753 5737428822.85466 106447058739.28955 994384051339.65405 0.00000 4662208632.89079 1555.52808 4617667691.08885 0.00000 3921977584158.41602 0.00000 0.00000 
60247.96753 5958037926.64810 106449168800.51866 996148977161.33447 0.00000 4671464486.67631 1533.37320 4626835143.26285 0.00000 3921977584158.41602 0.00000 0.00000 
61247.96753 6141788901.44722 106265417825.71954 995965226163.17444 0.00000 4671464486.67631 1510.01230 4626835166.62374 0.00000 3921977584158.41602 0.00000 0.00000 
62247.96753 6316857461.46254 106090349265.70422 995790157581.53967 0.00000 4671464486.67631 1488.39274 4626835188.24330 0.00000 3921977584158.41602 0.00000 0.00000 
63247.96753 6490239022.41165 105916967704.75513 995616776000.58386 0.00000 4671464486.67631 1468.38602 4626835208.25002 0.00000 3921977584158.41602 0.00000 0.00000 
64247.96753 6664968103.68118 105742238623.48560 995442046900.80212 0.00000 4671464486.67631 1449.87390 4626835226.76215 0.00000 3921977584158.41602 0.00000 0.00000 
65247.96753 6842419042.84023 105564787684.32655 995264595944.51624 0.00000 4671464486.67631 1432.74716 4626835243.88888 0.00000 3921977584158.41602 0.00000 0.00000 
66247.96753 7023254151.19902 105383952575.96776 995083760820.31506 0.00000 4671464486.67631 1416.90479 4626835259.73126 0.00000 3921977584158.41602 0.00000 0.00000 
67247.96753 7207813122.17807 105199393604.98871 994899201834.68445 0.00000 4671464486.67631 1402.25322 4626835274.38282 0.00000 3921977584158.41602 0.00000 0.00000 
68247.96753 7396289660.01363 105010917067.15315 994710725283.30164 0.00000 4671464486.67631 1388.70583 4626835287.93022 0.00000 3921977584158.41602 0.00000 0.00000 
69247.96753 7588806609.79692 104818400117.36986 994518208320.99487 0.00000 4671464486.67631 1376.18234 4626835300.45370 0.00000 3921977584158.41602 0.00000 0.00000 
70247.96753 7785455218.59539 104621751508.57138 994321559700.62244 0.00000 4671464486.67631 1364.60839 4626835312.02766 0.00000 3921977584158.41602 0.00000 0.00000 
71247.96753 7986310965.39901 104420895761.76775 994120703943.12561 0.00000 4671464486.67631 1353.91507 4626835322.72098 0.00000 3921977584158.41602 0.00000 0.00000 
72247.96753 8191435711.48527 104215771015.68150 993915579187.16272 0.00000 4671464486.67631 1344.03853 4626835332.59752 0.00000 3921977584158.41602 0.00000 0.00000 
73247.96753 8400891082.23759 104006315644.92918 993706123807.29138 0.00000 4671464486.67631 1334.91960 4626835341.71644 0.00000 3921977584158.41602 0.00000 0.00000 
74247.96753 8614734282.54253 103792472444.62424 993492280598.57031 0.00000 4671464486.67631 1326.50347 4626835350.13258 0.00000 3921977584158.41602 0.00000 0.00000 
75247.96753 8833018422.09512 103574188305.07166 993273996451.25354 0.00000 4671464486.67631 1318.73932 4626835357.89673 0.00000 3921977584158.41602 0.00000 0.00000 
76247.96753 9055794573.46563 103351412153.70114 993051220292.72388 0.00000 4671464486.67631 1311.58006 4626835365.05598 0.00000 3921977584158.41602 0.00000 0.00000 
77247.96753 9283118056.75941 103124088670.40736 992823896802.83203 0.00000 4671464486.67631 1304.98207 4626835371.65397 0.00000 3921977584158.41602 0.00000 0.00000 
78247.96753 9515037286.53685 102892169440.62993 992591977566.97754 0.00000 4671464486.67631 1298.90491 4626835377.73114 0.00000 3921977584158.41602 0.00000 0.00000 
79247.96753 9751601628.61952 102655605098.54726 992355413219.30103 0.00000 4671464486.67631 1293.31109 4626835383.32495 0.00000 3921977584158.41602 0.00000 0.00000 
80247.96753 9992858900.97679 102414347826.18999 992114155941.79858 0.00000 4671464486.67631 1288.16590 4626835388.47015 0.00000 3921977584158.41602 0.00000 0.00000 
81247.96753 10238856180.83566 102168350546.33112 991868158657.21094 0.00000 4671464486.67631 1283.43712 4626835393.19892 0.00000 3921977584158.41602 0.00000 0.00000 
82247.96753 10489638187.74980 101917568539.41699 991617376645.95459 0.00000 4671464486.67631 1279.09495 4626835397.54110 0.00000 3921977584158.41602 0.00000 0.00000 
83247.96753 10745249624.19482 101661957102.97195 991361765205.52637 0.00000 4671464486.67631 1275.11171 4626835401.52434 0.00000 3921977584158.41602 0.00000 0.00000 
84247.96753 11005731622.80317 101401475104.36360 991101283203.26807 0.00000 4671464486.67631 1271.46178 4626835405.17427 0.00000 3921977584158.41602 0.00000 0.00000 
85247.96753 11271123709.46943 101136083017.69734 990835891113.26147 0.00000 4671464486.67631 1268.12140 4626835408.51464 0.00000 3921977584158.41602 0.00000 0.00000 
86247.96753 11541467408.78158 100865739318.38518 990565547410.89648 0.00000 4671464486.67631 1265.06857 4626835411.56748 0.00000 3921977584158.41602 0.00000 0.00000 
87247.96753 11816798654.75356 100590408072.41319 990290216162.13879 0.00000 4671464486.67631 1262.28286 4626835414.35319 0.00000 3921977584158.41602 0.00000 0.00000 
88247.96753 12097152710.38588 100310054016.78088 990009862103.96887 0.00000 4671464486.67631 1259.74535 4626835416.89069 0.00000 3921977584158.41602 0.00000 0.00000 
