# t     n_CO      n_C      n_O       n_solidC    n_Mg      	n_Si      n_SiO    n_Mg2SiO4  n_H    ncritical_Cg     ncritical_Sig
5585747.96753 350185674.32060 72.14785 2763371445.48230 13118.52262 0.00000 0.02178 5960446.36052 8454225.05946 3921977584158.41602 2.00000 0.00000 
5586747.96753 349850966.03203 72.08209 2760730208.64660 13105.98868 0.00000 0.02176 5954749.35205 8446144.49152 3921977584158.41602 2.00000 0.00000 
5587747.96753 349516530.98832 72.01638 2758091128.02980 13093.46497 0.00000 0.02174 5949056.99443 8438070.52028 3921977584158.41602 2.00000 0.00000 
5588747.96753 349182095.94462 71.95067 2755452047.41297 13080.94124 0.00000 0.02171 5943364.63681 8429996.54905 3921977584158.41602 2.00000 0.00000 
5589747.96753 348847660.90095 71.88494 2752812966.79612 13068.41750 0.00000 0.02169 5937672.27918 8421922.57782 3921977584158.41602 2.00000 0.00000 
5590747.96753 348513225.85730 71.81921 2750173886.17925 13055.89375 0.00000 0.02167 5931979.92156 8413848.60659 3921977584158.41602 2.00000 0.00000 
5591747.96753 348199338.10469 71.75771 2747696947.53862 13044.13972 0.00000 0.02166 5926637.29563 8406270.69055 3921977584158.41602 2.00000 0.00000 
5592747.96753 347963656.05148 71.71232 2745837142.64279 13035.31539 0.00000 0.02164 5922625.79461 8400580.82600 3921977584158.41602 2.00000 0.00000 
5593747.96753 347727973.99828 71.66692 2743977337.74694 13026.49106 0.00000 0.02163 5918614.29359 8394890.96146 3921977584158.41602 2.00000 0.00000 
5594747.96753 347492291.94510 71.62152 2742117532.85108 13017.66671 0.00000 0.02161 5914602.79257 8389201.09691 3921977584158.41602 2.00000 0.00000 
5595747.96753 347256609.89194 71.57611 2740257727.95519 13008.84236 0.00000 0.02160 5910591.29155 8383511.23236 3921977584158.41602 2.00000 0.00000 
5596747.96753 347020992.99389 71.53071 2738398437.20863 13000.02043 0.00000 0.02159 5906580.89952 8377822.94079 3921977584158.41602 2.00000 0.00000 
5597747.96753 346785517.86935 71.48533 2736540265.21953 12991.20381 0.00000 0.02157 5902572.92060 8372138.07194 3921977584158.41602 2.00000 0.00000 
5598747.96753 346550042.74483 71.43994 2734682093.23040 12982.38717 0.00000 0.02156 5898564.94167 8366453.20309 3921977584158.41602 2.00000 0.00000 
5599747.96753 346314567.62033 71.39455 2732823921.24126 12973.57053 0.00000 0.02154 5894556.96274 8360768.33423 3921977584158.41602 2.00000 0.00000 
5600747.96753 346079092.49584 71.34915 2730965749.25211 12964.75388 0.00000 0.02153 5890548.98382 8355083.46538 3921977584158.41602 2.00000 0.00000 
5601747.96753 345843701.58187 71.30376 2729108241.78153 12955.94037 0.00000 0.02152 5886542.43822 8349400.62954 3921977584158.41602 2.00000 0.00000 
5602747.96753 345608428.22322 71.25839 2727251661.95881 12947.13125 0.00000 0.02150 5882537.89352 8343720.63175 3921977584158.41602 2.00000 0.00000 
5603747.96753 345373154.86460 71.21302 2725395082.13607 12938.32213 0.00000 0.02149 5878533.34881 8338040.63395 3921977584158.41602 2.00000 0.00000 
5604747.96753 345137881.50599 71.16764 2723538502.31332 12929.51299 0.00000 0.02147 5874528.80410 8332360.63615 3921977584158.41602 2.00000 0.00000 
5605747.96753 344902608.14739 71.12225 2721681922.49056 12920.70385 0.00000 0.02146 5870524.25940 8326680.63835 3921977584158.41602 2.00000 0.00000 
5606747.96753 344667443.59631 71.07688 2719826201.28520 12911.89877 0.00000 0.02145 5866521.56668 8321003.26740 3921977584158.41602 2.00000 0.00000 
5607747.96753 344432381.24094 71.03152 2717971286.52248 12903.09751 0.00000 0.02143 5862520.61342 8315328.36366 3921977584158.41602 2.00000 0.00000 
5608747.96753 344197318.88558 70.98616 2716116371.75975 12894.29624 0.00000 0.02142 5858519.66016 8309653.45993 3921977584158.41602 2.00000 0.00000 
5609747.96753 343962256.53024 70.94079 2714261456.99700 12885.49496 0.00000 0.02140 5854518.70690 8303978.55619 3921977584158.41602 2.00000 0.00000 
5610747.96753 343727194.17491 70.89542 2712406542.23423 12876.69367 0.00000 0.02139 5850517.75364 8298303.65246 3921977584158.41602 2.00000 0.00000 
5611747.96753 343492257.29440 70.85006 2710552617.61319 12867.89708 0.00000 0.02138 5846518.93607 8292631.77795 3921977584158.41602 2.00000 0.00000 
5612747.96753 343257400.78142 70.80472 2708699327.18517 12859.10348 0.00000 0.02136 5842521.48641 8286961.84369 3921977584158.41602 2.00000 0.00000 
5613747.96753 343022544.26845 70.75937 2706846036.75714 12850.30987 0.00000 0.02135 5838524.03675 8281291.90942 3921977584158.41602 2.00000 0.00000 
