# t     dt     X_CO      X_C     X_O    X_solidC   	X_Mg      X_Si     X_SiO       X_Mg2SiO4    adap_flag     sat_Cg    lnsat_Sig
27050.00000 1000.00000 0.00048 0.00779 0.09472 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
28050.00000 1000.00000 0.00000 0.00800 0.09500 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
29050.00000 1000.00000 0.00048 0.00779 0.09473 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
30050.00000 1000.00000 0.00000 0.00800 0.09500 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
31050.00000 1000.00000 0.00048 0.00779 0.09473 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
32050.00000 1000.00000 0.00000 0.00800 0.09500 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
33050.00000 1000.00000 0.00048 0.00780 0.09473 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
34050.00000 1000.00000 0.00000 0.00800 0.09500 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
35050.00000 1000.00000 0.00048 0.00780 0.09473 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
36050.00000 1000.00000 0.00000 0.00800 0.09500 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
37050.00000 1000.00000 0.00049 0.00779 0.09472 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
38050.00000 1000.00000 0.00065 0.00772 0.09463 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
39050.00000 1000.00000 0.00082 0.00765 0.09453 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
40050.00000 1000.00000 0.00091 0.00761 0.09448 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
41050.00000 1000.00000 0.00096 0.00759 0.09445 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
42050.00000 1000.00000 0.00107 0.00754 0.09439 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
43050.00000 1000.00000 0.00121 0.00748 0.09431 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
44050.00000 1000.00000 0.00137 0.00741 0.09422 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
45050.00000 1000.00000 0.00153 0.00734 0.09413 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
46050.00000 1000.00000 0.00165 0.00729 0.09406 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
47050.00000 1000.00000 0.00174 0.00726 0.09401 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
48050.00000 1000.00000 0.00180 0.00723 0.09397 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
49050.00000 1000.00000 0.00185 0.00720 0.09394 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
50050.00000 1000.00000 0.00189 0.00719 0.09392 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
51050.00000 1000.00000 0.00192 0.00718 0.09390 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
52050.00000 1000.00000 0.00199 0.00715 0.09386 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
53050.00000 1000.00000 0.00210 0.00710 0.09380 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
54050.00000 1000.00000 0.00225 0.00704 0.09372 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
55050.00000 1000.00000 0.00252 0.00692 0.09356 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
56050.00000 1000.00000 0.00288 0.00677 0.09336 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
57050.00000 1000.00000 0.00326 0.00660 0.09314 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
58050.00000 1000.00000 0.00365 0.00644 0.09292 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
59050.00000 1000.00000 0.00404 0.00627 0.09269 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
60050.00000 1000.00000 0.00442 0.00611 0.09248 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
61050.00000 1000.00000 0.00479 0.00595 0.09227 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
62050.00000 1000.00000 0.00514 0.00579 0.09206 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
63050.00000 1000.00000 0.00549 0.00565 0.09186 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
64050.00000 1000.00000 0.00583 0.00550 0.09167 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
65050.00000 1000.00000 0.00615 0.00536 0.09149 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
66050.00000 1000.00000 0.00647 0.00523 0.09130 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
67050.00000 1000.00000 0.00678 0.00509 0.09113 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
68050.00000 1000.00000 0.00708 0.00497 0.09096 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
69050.00000 1000.00000 0.00737 0.00484 0.09079 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
70050.00000 1000.00000 0.00765 0.00472 0.09063 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
71050.00000 1000.00000 0.00793 0.00460 0.09047 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
72050.00000 1000.00000 0.00819 0.00449 0.09032 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
73050.00000 1000.00000 0.00845 0.00438 0.09017 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
74050.00000 1000.00000 0.00871 0.00427 0.09003 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
75050.00000 1000.00000 0.00895 0.00416 0.08989 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
76050.00000 1000.00000 0.00919 0.00406 0.08975 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
77050.00000 1000.00000 0.00942 0.00396 0.08962 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
78050.00000 1000.00000 0.00965 0.00386 0.08949 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
79050.00000 1000.00000 0.00987 0.00377 0.08936 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
80050.00000 1000.00000 0.01008 0.00368 0.08924 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
81050.00000 1000.00000 0.01029 0.00359 0.08912 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
82050.00000 1000.00000 0.01049 0.00350 0.08901 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
83050.00000 1000.00000 0.01069 0.00342 0.08889 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
84050.00000 1000.00000 0.01088 0.00333 0.08878 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
85050.00000 1000.00000 0.01107 0.00325 0.08868 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
86050.00000 1000.00000 0.01125 0.00317 0.08857 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
87050.00000 1000.00000 0.01143 0.00310 0.08847 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
88050.00000 1000.00000 0.01160 0.00302 0.08837 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
89050.00000 1000.00000 0.01177 0.00295 0.08828 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
90050.00000 1000.00000 0.01194 0.00288 0.08818 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
91050.00000 1000.00000 0.01210 0.00281 0.08809 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
92050.00000 1000.00000 0.01225 0.00275 0.08800 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
93050.00000 1000.00000 0.01240 0.00268 0.08792 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
94050.00000 1000.00000 0.01255 0.00262 0.08783 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
95050.00000 1000.00000 0.01270 0.00256 0.08775 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
96050.00000 1000.00000 0.01284 0.00250 0.08767 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
97050.00000 1000.00000 0.01297 0.00244 0.08759 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
98050.00000 1000.00000 0.01311 0.00238 0.08751 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
99050.00000 1000.00000 0.01324 0.00232 0.08744 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
100050.00000 1000.00000 0.01336 0.00227 0.08737 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
101050.00000 1000.00000 0.01348 0.00222 0.08730 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
102050.00000 1000.00000 0.01360 0.00217 0.08723 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
103050.00000 1000.00000 0.01372 0.00212 0.08716 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
104050.00000 1000.00000 0.01384 0.00207 0.08710 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
105050.00000 1000.00000 0.01395 0.00202 0.08703 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
106050.00000 1000.00000 0.01406 0.00197 0.08697 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
107050.00000 1000.00000 0.01416 0.00193 0.08691 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
108050.00000 1000.00000 0.01427 0.00188 0.08685 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
109050.00000 1000.00000 0.01437 0.00184 0.08679 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
110050.00000 1000.00000 0.01446 0.00180 0.08674 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
111050.00000 1000.00000 0.01456 0.00176 0.08668 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
112050.00000 1000.00000 0.01465 0.00172 0.08663 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
113050.00000 1000.00000 0.01474 0.00168 0.08658 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
114050.00000 1000.00000 0.01483 0.00164 0.08653 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
115050.00000 1000.00000 0.01492 0.00160 0.08648 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
116050.00000 1000.00000 0.01500 0.00157 0.08643 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
117050.00000 1000.00000 0.01509 0.00153 0.08638 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
118050.00000 1000.00000 0.01517 0.00150 0.08634 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
119050.00000 1000.00000 0.01525 0.00146 0.08629 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
120050.00000 1000.00000 0.01532 0.00143 0.08625 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
121050.00000 1000.00000 0.01540 0.00140 0.08621 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
122050.00000 1000.00000 0.01547 0.00137 0.08616 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
123050.00000 1000.00000 0.01554 0.00134 0.08612 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
124050.00000 1000.00000 0.01561 0.00131 0.08608 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
125050.00000 1000.00000 0.01568 0.00128 0.08605 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
126050.00000 1000.00000 0.01574 0.00125 0.08601 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
127050.00000 1000.00000 0.01581 0.00122 0.08597 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
128050.00000 1000.00000 0.01587 0.00119 0.08593 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
129050.00000 1000.00000 0.01593 0.00117 0.08590 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
130050.00000 1000.00000 0.01599 0.00114 0.08587 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
131050.00000 1000.00000 0.01605 0.00112 0.08583 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
132050.00000 1000.00000 0.01611 0.00109 0.08580 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
133050.00000 1000.00000 0.01616 0.00107 0.08577 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
134050.00000 1000.00000 0.01622 0.00105 0.08574 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
135050.00000 1000.00000 0.01627 0.00102 0.08571 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
136050.00000 1000.00000 0.01632 0.00100 0.08568 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
137050.00000 1000.00000 0.01637 0.00098 0.08565 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
138050.00000 1000.00000 0.01642 0.00096 0.08562 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
139050.00000 1000.00000 0.01647 0.00094 0.08559 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
140050.00000 1000.00000 0.01652 0.00092 0.08556 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
141050.00000 1000.00000 0.01657 0.00090 0.08554 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
142050.00000 1000.00000 0.01661 0.00088 0.08551 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
143050.00000 1000.00000 0.01666 0.00086 0.08549 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
144050.00000 1000.00000 0.01670 0.00084 0.08546 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
145050.00000 1000.00000 0.01674 0.00082 0.08544 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
146050.00000 1000.00000 0.01678 0.00080 0.08541 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
147050.00000 1000.00000 0.01682 0.00079 0.08539 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
148050.00000 1000.00000 0.01686 0.00077 0.08537 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
149050.00000 1000.00000 0.01690 0.00075 0.08535 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
150050.00000 1000.00000 0.01694 0.00074 0.08533 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
151050.00000 1000.00000 0.01697 0.00072 0.08530 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
152050.00000 1000.00000 0.01701 0.00071 0.08528 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
153050.00000 1000.00000 0.01704 0.00069 0.08526 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
154050.00000 1000.00000 0.01708 0.00068 0.08525 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
155050.00000 1000.00000 0.01711 0.00066 0.08523 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
156050.00000 1000.00000 0.01714 0.00065 0.08521 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
157050.00000 1000.00000 0.01718 0.00063 0.08519 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
158050.00000 1000.00000 0.01721 0.00062 0.08517 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
159050.00000 1000.00000 0.01724 0.00061 0.08515 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
160050.00000 1000.00000 0.01727 0.00060 0.08514 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
161050.00000 1000.00000 0.01730 0.00058 0.08512 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
162050.00000 1000.00000 0.01732 0.00057 0.08510 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
163050.00000 1000.00000 0.01735 0.00056 0.08509 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
164050.00000 1000.00000 0.01738 0.00055 0.08507 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
165050.00000 1000.00000 0.01741 0.00054 0.08506 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
166050.00000 1000.00000 0.01743 0.00052 0.08504 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
167050.00000 1000.00000 0.01746 0.00051 0.08503 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
168050.00000 1000.00000 0.01748 0.00050 0.08501 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
169050.00000 1000.00000 0.01751 0.00049 0.08500 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
170050.00000 1000.00000 0.01753 0.00048 0.08499 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
171050.00000 1000.00000 0.01755 0.00047 0.08497 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
172050.00000 1000.00000 0.01758 0.00046 0.08496 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
173050.00000 1000.00000 0.01760 0.00045 0.08495 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
174050.00000 1000.00000 0.01762 0.00044 0.08494 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
175050.00000 1000.00000 0.01764 0.00044 0.08492 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
176050.00000 1000.00000 0.01766 0.00043 0.08491 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
177050.00000 1000.00000 0.01768 0.00042 0.08490 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
178050.00000 1000.00000 0.01770 0.00041 0.08489 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
179050.00000 1000.00000 0.01772 0.00040 0.08488 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
180050.00000 1000.00000 0.01774 0.00039 0.08487 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
181050.00000 1000.00000 0.01776 0.00038 0.08486 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
182050.00000 1000.00000 0.01778 0.00038 0.08485 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
183050.00000 1000.00000 0.01780 0.00037 0.08484 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
184050.00000 1000.00000 0.01781 0.00036 0.08483 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
185050.00000 1000.00000 0.01783 0.00035 0.08482 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
186050.00000 1000.00000 0.01785 0.00035 0.08481 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
187050.00000 1000.00000 0.01786 0.00034 0.08480 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
188050.00000 1000.00000 0.01788 0.00033 0.08479 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
189050.00000 1000.00000 0.01789 0.00033 0.08478 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
190050.00000 1000.00000 0.01791 0.00032 0.08477 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
191050.00000 1000.00000 0.01792 0.00031 0.08476 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
192050.00000 1000.00000 0.01794 0.00031 0.08475 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
193050.00000 1000.00000 0.01795 0.00030 0.08475 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
194050.00000 1000.00000 0.01797 0.00030 0.08474 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
195050.00000 1000.00000 0.01798 0.00029 0.08473 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
196050.00000 1000.00000 0.01799 0.00028 0.08472 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
197050.00000 1000.00000 0.01801 0.00028 0.08471 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
198050.00000 1000.00000 0.01802 0.00027 0.08471 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
199050.00000 1000.00000 0.01803 0.00027 0.08470 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
200050.00000 1000.00000 0.01804 0.00026 0.08469 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
201050.00000 1000.00000 0.01806 0.00026 0.08469 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
202050.00000 1000.00000 0.01807 0.00025 0.08468 0.00000 0.00067 0.00000 0.00120 0.00000 0 0.00000 0.00000e+00 
