# t     n_CO      n_C      n_O       n_solidC    n_Mg      	n_Si      n_SiO    n_Mg2SiO4  ncritical_Cg     ncritical_Sig
15050.00000 1991823043.68298 77586456866.39944 707446254336.46606 0.00000 3307146573.02210 6.72002 3259839347.55440 0.00000 0.00000 0.00000 
16050.00000 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 7.01730 3259839347.25712 0.00000 0.00000 0.00000 
17050.00000 1968027430.60091 77610252479.48152 707470049949.51660 0.00000 3307146573.02210 7.29866 3259839346.97575 0.00000 0.00000 0.00000 
18050.00000 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 7.56538 3259839346.70904 0.00000 0.00000 0.00000 
19050.00000 1968027430.60091 77610252479.48152 707470049949.48596 0.00000 3307146573.02210 7.81598 3259839346.45843 0.00000 0.00000 0.00000 
20050.00000 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 8.05383 3259839346.22059 0.00000 0.00000 0.00000 
21050.00000 1954442383.75355 77623837526.32887 707483634996.30774 0.00000 3307146573.02210 8.27896 3259839345.99546 0.00000 0.00000 0.00000 
22050.00000 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 8.49408 3259839345.78033 0.00000 0.00000 0.00000 
23050.00000 1945456063.60844 77632823846.47398 707492621316.42969 0.00000 3307146573.02210 8.69595 3259839345.57846 0.00000 0.00000 0.00000 
24050.00000 0.00000 83091130155.00797 740755036312.59033 0.00000 3453135034.47380 9.26301 3403739508.30998 0.00000 0.00000 0.00000 
25050.00000 2274354581.34090 85483647286.80029 780085708873.04150 0.00000 3647082790.19636 9.94060 3594912929.43809 0.00000 0.00000 0.00000 
26050.00000 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 10.26057 3657601558.31352 0.00000 0.00000 0.00000 
27050.00000 2308113425.96202 86980225596.60063 793694861760.12500 0.00000 3710681165.04854 10.39850 3657601558.17559 0.00000 0.00000 0.00000 
28050.00000 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 10.53054 3657601558.04356 0.00000 0.00000 0.00000 
29050.00000 2304106161.44867 86984232861.11398 793698869024.62268 0.00000 3710681165.04854 10.65278 3657601557.92131 0.00000 0.00000 0.00000 
30050.00000 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 10.76951 3657601557.80458 0.00000 0.00000 0.00000 
31050.00000 2299002436.66417 86989336585.89848 793703972749.39355 0.00000 3710681165.04854 10.87815 3657601557.69595 0.00000 0.00000 0.00000 
32050.00000 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 10.98384 3657601557.59025 0.00000 0.00000 0.00000 
33050.00000 2277450185.74837 87010888836.81429 793725525000.29980 0.00000 3710681165.04854 11.08300 3657601557.49110 0.00000 0.00000 0.00000 
34050.00000 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 11.17857 3657601557.39553 0.00000 0.00000 0.00000 
35050.00000 2276775398.39512 87065624261.84361 794208148818.18335 0.00000 3712927839.05090 11.27302 3659816093.65965 0.00000 0.00000 0.00000 
36050.00000 0.00000 92911218457.11073 828300841180.65125 0.00000 3861242264.38339 11.79020 3806008948.47263 0.00000 0.00000 0.00000 
37050.00000 2546927372.54015 93832707013.35400 856674742090.06824 0.00000 4005384106.42436 12.27388 3948088906.92266 0.00000 0.00000 0.00000 
38050.00000 3492754191.67978 96260396841.39885 885803719185.93982 0.00000 4145582085.46306 12.72944 4086281417.55453 0.00000 0.00000 0.00000 
39050.00000 4422198273.62115 95760787322.91534 888706237878.73376 0.00000 4163445325.34600 12.80842 4103889131.88418 0.00000 0.00000 0.00000 
40050.00000 4877640831.96967 95305344764.56683 888250795320.40869 0.00000 4163445325.34600 12.83185 4103889131.86076 0.00000 0.00000 0.00000 
41050.00000 5155694106.62982 95027291489.90666 887972742045.77100 0.00000 4163445325.34600 12.85436 4103889131.83825 0.00000 0.00000 0.00000 
42050.00000 5750165261.88647 94432820334.65002 887378270890.53735 0.00000 4163445325.34600 12.87731 4103889131.81529 0.00000 0.00000 0.00000 
43050.00000 6507878215.20743 93675107381.32906 886620557937.24011 0.00000 4163445325.34600 12.90095 4103889131.79165 0.00000 0.00000 0.00000 
44050.00000 7378645667.81560 92804339928.72087 885749790484.65637 0.00000 4163445325.34600 12.92536 4103889131.76724 0.00000 0.00000 0.00000 
45050.00000 8213805405.97424 91969180190.56224 884914630746.52234 0.00000 4163445325.34600 12.94993 4103889131.74268 0.00000 0.00000 0.00000 
46050.00000 8845157945.62315 91337827650.91331 884283278206.89722 0.00000 4163445325.34600 12.97370 4103889131.71890 0.00000 0.00000 0.00000 
47050.00000 9322466423.68332 90860519172.85315 883805969728.85986 0.00000 4163445325.34600 12.99655 4103889131.69605 0.00000 0.00000 0.00000 
48050.00000 9683331736.43099 90499653860.10548 883445104416.13391 0.00000 4163445325.34600 13.01840 4103889131.67421 0.00000 0.00000 0.00000 
49050.00000 9956170027.97974 90226815568.55673 883172266124.60596 0.00000 4163445325.34600 13.03918 4103889131.65342 0.00000 0.00000 0.00000 
50050.00000 10162459105.72985 90020526490.80663 882965977046.87561 0.00000 4163445325.34600 13.05890 4103889131.63370 0.00000 0.00000 0.00000 
51050.00000 10318434201.05168 89864551395.48479 882810001951.57251 0.00000 4163445325.34600 13.07756 4103889131.61504 0.00000 0.00000 0.00000 
52050.00000 10682744358.79003 89500241237.74643 882445691793.85266 0.00000 4163445325.34600 13.09607 4103889131.59653 0.00000 0.00000 0.00000 
53050.00000 11286342043.67352 88896643552.86295 881842094108.98816 0.00000 4163445325.34600 13.11505 4103889131.57755 0.00000 0.00000 0.00000 
54050.00000 12056083962.37804 88126901634.15842 881072352190.30322 0.00000 4163445325.34600 13.13467 4103889131.55794 0.00000 0.00000 0.00000 
55050.00000 13745089360.46651 88091553188.51602 894125650977.68018 0.00000 4232168674.59929 13.36216 4171629424.51276 0.00000 0.00000 0.00000 
56050.00000 16086649372.77414 88286100249.58318 914393412606.88171 0.00000 4337565245.44758 13.69259 4275518345.30229 0.00000 0.00000 0.00000 
57050.00000 18662363123.11155 88200838188.36253 934020004060.05432 0.00000 4441064451.23899 14.00409 4377537041.99298 0.00000 0.00000 0.00000 
58050.00000 21377491510.52441 87932114244.99684 953114500952.78149 0.00000 4542733123.67698 14.29779 4477751390.29023 0.00000 0.00000 0.00000 
59050.00000 24178588437.67781 87534919802.34662 971744125558.42944 0.00000 4642635482.36690 14.57475 4576224691.16624 0.00000 0.00000 0.00000 
60050.00000 26616160322.60011 85791046404.56660 975490855741.26819 0.00000 4671464486.67631 14.62846 4604641309.70422 0.00000 0.00000 0.00000 
61050.00000 28835062438.85711 83572144288.30960 973271953624.97925 0.00000 4671464486.67631 14.59646 4604641309.73622 0.00000 0.00000 0.00000 
62050.00000 30987751279.21608 81419455447.95064 971119264784.59277 0.00000 4671464486.67631 14.56898 4604641309.76370 0.00000 0.00000 0.00000 
63050.00000 33076547182.63136 79330659544.53534 969030468881.15540 0.00000 4671464486.67631 14.54679 4604641309.78589 0.00000 0.00000 0.00000 
64050.00000 35103784160.53243 77303422566.63428 967003231903.23694 0.00000 4671464486.67631 14.52942 4604641309.80326 0.00000 0.00000 0.00000 
65050.00000 37071635986.10987 75335570741.05684 965035380077.64661 0.00000 4671464486.67631 14.51648 4604641309.81620 0.00000 0.00000 0.00000 
66050.00000 38982144778.16846 73425061948.99825 963124871285.57910 0.00000 4671464486.67631 14.50756 4604641309.82511 0.00000 0.00000 0.00000 
67050.00000 40837242425.71401 71569964301.45270 961269773638.02844 0.00000 4671464486.67631 14.50234 4604641309.83034 0.00000 0.00000 0.00000 
68050.00000 42639558870.00956 69767647857.15715 959467457193.73047 0.00000 4671464486.67631 14.49993 4604641309.83274 0.00000 0.00000 0.00000 
69050.00000 44391666699.48766 68015540027.67906 957715349364.25183 0.00000 4671464486.67631 14.49948 4604641309.83320 0.00000 0.00000 0.00000 
70050.00000 46095129709.42804 66312077017.73867 956011886354.31274 0.00000 4671464486.67631 14.50079 4604641309.83188 0.00000 0.00000 0.00000 
71050.00000 47751454500.07685 64655752227.08986 954355561563.66687 0.00000 4671464486.67631 14.50372 4604641309.82896 0.00000 0.00000 0.00000 
72050.00000 49362093001.25031 63045113725.91640 952744923062.49780 0.00000 4671464486.67631 14.50810 4604641309.82458 0.00000 0.00000 0.00000 
73050.00000 50928325292.75889 61478881434.40782 951178690770.99536 0.00000 4671464486.67631 14.51420 4604641309.81847 0.00000 0.00000 0.00000 
74050.00000 52451280560.47868 59955926166.68803 949655735503.28381 0.00000 4671464486.67631 14.52252 4604641309.81016 0.00000 0.00000 0.00000 
75050.00000 53932223537.01734 58474983190.14938 948174792526.75549 0.00000 4671464486.67631 14.53283 4604641309.79985 0.00000 0.00000 0.00000 
76050.00000 55372383968.53537 57034822758.63134 946734632095.24963 0.00000 4671464486.67631 14.54497 4604641309.78771 0.00000 0.00000 0.00000 
77050.00000 56772958085.20464 55634248641.96207 945334057978.59424 0.00000 4671464486.67631 14.55876 4604641309.77392 0.00000 0.00000 0.00000 
78050.00000 58135109681.36604 54272097045.80067 943971906382.44812 0.00000 4671464486.67631 14.57405 4604641309.75863 0.00000 0.00000 0.00000 
79050.00000 59459970879.14680 52947235848.01991 942647045184.68396 0.00000 4671464486.67631 14.59069 4604641309.74199 0.00000 0.00000 0.00000 
80050.00000 60749766191.08929 51657440536.07742 941357249872.75867 0.00000 4671464486.67631 14.60780 4604641309.72488 0.00000 0.00000 0.00000 
81050.00000 62005840006.93752 50401366720.22919 940101176056.92773 0.00000 4671464486.67631 14.62509 4604641309.70759 0.00000 0.00000 0.00000 
82050.00000 63229157392.30449 49178049334.86222 938877858671.57812 0.00000 4671464486.67631 14.64253 4604641309.69015 0.00000 0.00000 0.00000 
83050.00000 64420651708.74051 47986555018.42621 937686364355.15967 0.00000 4671464486.67631 14.66007 4604641309.67261 0.00000 0.00000 0.00000 
84050.00000 65580717662.30599 46826489064.86072 936526298401.61230 0.00000 4671464486.67631 14.67818 4604641309.65450 0.00000 0.00000 0.00000 
85050.00000 66709830354.56448 45697376372.60223 935397185709.37280 0.00000 4671464486.67631 14.69718 4604641309.63550 0.00000 0.00000 0.00000 
86050.00000 67808865367.50710 44598341359.65962 934298150696.45007 0.00000 4671464486.67631 14.71699 4604641309.61568 0.00000 0.00000 0.00000 
87050.00000 68878676460.61807 43528530266.54864 933228339603.35974 0.00000 4671464486.67631 14.73752 4604641309.59515 0.00000 0.00000 0.00000 
88050.00000 69920095604.73778 42487111122.42893 932186920459.26111 0.00000 4671464486.67631 14.75870 4604641309.57398 0.00000 0.00000 0.00000 
89050.00000 70933933031.35162 41473273695.81509 931173083032.66907 0.00000 4671464486.67631 14.78043 4604641309.55225 0.00000 0.00000 0.00000 
90050.00000 71920977352.08112 40486229375.08559 930186038711.96179 0.00000 4671464486.67631 14.80267 4604641309.53001 0.00000 0.00000 0.00000 
91050.00000 72881995725.53931 39525211001.62741 929225020338.52625 0.00000 4671464486.67631 14.82534 4604641309.50734 0.00000 0.00000 0.00000 
92050.00000 73818928166.97328 38588278560.19344 928288087897.11462 0.00000 4671464486.67631 14.84760 4604641309.48508 0.00000 0.00000 0.00000 
93050.00000 74732512431.71765 37674694295.44906 927374503632.39197 0.00000 4671464486.67631 14.86941 4604641309.46327 0.00000 0.00000 0.00000 
94050.00000 75623373744.37514 36783832982.79158 926483642319.75586 0.00000 4671464486.67631 14.89076 4604641309.44191 0.00000 0.00000 0.00000 
95050.00000 76491539531.40413 35915667195.76259 925615476532.74829 0.00000 4671464486.67631 14.91212 4604641309.42056 0.00000 0.00000 0.00000 
96050.00000 77337180345.29807 35070026381.86865 924769835718.87598 0.00000 4671464486.67631 14.93380 4604641309.39887 0.00000 0.00000 0.00000 
97050.00000 78160927973.35097 34246278753.81576 923946088090.84509 0.00000 4671464486.67631 14.95577 4604641309.37691 0.00000 0.00000 0.00000 
98050.00000 78963396800.09517 33443809927.07156 923143619264.12305 0.00000 4671464486.67631 14.97797 4604641309.35471 0.00000 0.00000 0.00000 
99050.00000 79745184024.50520 32662022702.66153 922361832039.73547 0.00000 4671464486.67631 15.00037 4604641309.33231 0.00000 0.00000 0.00000 
100050.00000 80506870006.44510 31900336720.72162 921600146057.81812 0.00000 4671464486.67631 15.02293 4604641309.30975 0.00000 0.00000 0.00000 
101050.00000 81249018584.92944 31158188142.23727 920857997479.35657 0.00000 4671464486.67631 15.04562 4604641309.28706 0.00000 0.00000 0.00000 
102050.00000 81972177353.97739 30435029373.18932 920134838710.33142 0.00000 4671464486.67631 15.06840 4604641309.26428 0.00000 0.00000 0.00000 
103050.00000 82676878103.10799 29730328624.05871 919430137961.22363 0.00000 4671464486.67631 15.09126 4604641309.24142 0.00000 0.00000 0.00000 
104050.00000 83364574658.92316 29042632068.24355 918742441405.43079 0.00000 4671464486.67631 15.11348 4604641309.21920 0.00000 0.00000 0.00000 
105050.00000 84035782595.67120 28371424131.49551 918071233468.70422 0.00000 4671464486.67631 15.13502 4604641309.19766 0.00000 0.00000 0.00000 
106050.00000 84690486175.24609 27716720551.92062 917416529889.15063 0.00000 4671464486.67631 15.15625 4604641309.17642 0.00000 0.00000 0.00000 
107050.00000 85328660308.86879 27078546418.29792 916778355755.54932 0.00000 4671464486.67631 15.17755 4604641309.15512 0.00000 0.00000 0.00000 
108050.00000 85950760923.37502 26456445803.79169 916156255141.06433 0.00000 4671464486.67631 15.19889 4604641309.13378 0.00000 0.00000 0.00000 
109050.00000 86557230686.03745 25849976041.12926 915549785378.42334 0.00000 4671464486.67631 15.22025 4604641309.11242 0.00000 0.00000 0.00000 
110050.00000 87148499347.95029 25258707379.21642 914958516716.53186 0.00000 4671464486.67631 15.24161 4604641309.09106 0.00000 0.00000 0.00000 
111050.00000 87724984148.94101 24682222578.22570 914382031915.56238 0.00000 4671464486.67631 15.26295 4604641309.06972 0.00000 0.00000 0.00000 
112050.00000 88287090062.53914 24120116664.62756 913819926001.98547 0.00000 4671464486.67631 15.28426 4604641309.04842 0.00000 0.00000 0.00000 
113050.00000 88835210225.85759 23571996501.30912 913271805838.68835 0.00000 4671464486.67631 15.30552 4604641309.02716 0.00000 0.00000 0.00000 
114050.00000 89369726209.42917 23037480517.73754 912737289855.13806 0.00000 4671464486.67631 15.32671 4604641309.00597 0.00000 0.00000 0.00000 
115050.00000 89891008387.94566 22516198339.22105 912216007676.64270 0.00000 4671464486.67631 15.34783 4604641308.98485 0.00000 0.00000 0.00000 
116050.00000 90400037811.84007 22007168915.32665 911706978252.76880 0.00000 4671464486.67631 15.36832 4604641308.96436 0.00000 0.00000 0.00000 
117050.00000 90897105690.39429 21510101036.77243 911209910374.23438 0.00000 4671464486.67631 15.38821 4604641308.94447 0.00000 0.00000 0.00000 
118050.00000 91381959610.12891 21025247117.03781 910725056454.51953 0.00000 4671464486.67631 15.40805 4604641308.92463 0.00000 0.00000 0.00000 
119050.00000 91854928036.62946 20552278690.53728 910252088028.03882 0.00000 4671464486.67631 15.42781 4604641308.90486 0.00000 0.00000 0.00000 
120050.00000 92316329835.77475 20090876891.39199 909790686228.91321 0.00000 4671464486.67631 15.44750 4604641308.88518 0.00000 0.00000 0.00000 
121050.00000 92766474589.30124 19640732137.86550 909340541475.40637 0.00000 4671464486.67631 15.46709 4604641308.86558 0.00000 0.00000 0.00000 
122050.00000 93205662847.76047 19201543879.40626 908901353216.96667 0.00000 4671464486.67631 15.48659 4604641308.84609 0.00000 0.00000 0.00000 
123050.00000 93634186443.09210 18773020284.07463 908472829621.65442 0.00000 4671464486.67631 15.50598 4604641308.82669 0.00000 0.00000 0.00000 
124050.00000 94052328695.92860 18354878031.23814 908054687368.83716 0.00000 4671464486.67631 15.52526 4604641308.80742 0.00000 0.00000 0.00000 
125050.00000 94460364755.34816 17946841971.81857 907646651309.43677 0.00000 4671464486.67631 15.54442 4604641308.78825 0.00000 0.00000 0.00000 
126050.00000 94858561773.67693 17548644953.48981 907248454291.12708 0.00000 4671464486.67631 15.56346 4604641308.76921 0.00000 0.00000 0.00000 
127050.00000 95247179167.84966 17160027559.31708 906859836896.97327 0.00000 4671464486.67631 15.58237 4604641308.75031 0.00000 0.00000 0.00000 
128050.00000 95626746408.81566 16780460318.35108 906480269656.02563 0.00000 4671464486.67631 15.60084 4604641308.73183 0.00000 0.00000 0.00000 
129050.00000 95997373924.07593 16409832803.09082 906109642140.78369 0.00000 4671464486.67631 15.61902 4604641308.71365 0.00000 0.00000 0.00000 
130050.00000 96359151126.55757 16048055600.60916 905747864938.32007 0.00000 4671464486.67631 15.63708 4604641308.69560 0.00000 0.00000 0.00000 
131050.00000 96712308544.08841 15694898183.07833 905394707520.80725 0.00000 4671464486.67631 15.65500 4604641308.67767 0.00000 0.00000 0.00000 
132050.00000 97057070137.23643 15350136589.93029 905049945927.67688 0.00000 4671464486.67631 15.67280 4604641308.65988 0.00000 0.00000 0.00000 
133050.00000 97393653490.02364 15013553237.14310 904713362574.90735 0.00000 4671464486.67631 15.69045 4604641308.64222 0.00000 0.00000 0.00000 
134050.00000 97722269999.54236 14684936727.62438 904384746065.40625 0.00000 4671464486.67631 15.70797 4604641308.62470 0.00000 0.00000 0.00000 
135050.00000 98043125080.48882 14364081646.67792 904063890984.47717 0.00000 4671464486.67631 15.72535 4604641308.60732 0.00000 0.00000 0.00000 
136050.00000 98356418337.83261 14050788389.33412 903750597727.15063 0.00000 4671464486.67631 15.74259 4604641308.59009 0.00000 0.00000 0.00000 
137050.00000 98662343752.33318 13744862974.83355 903444672312.66724 0.00000 4671464486.67631 15.75969 4604641308.57299 0.00000 0.00000 0.00000 
138050.00000 98961089839.36412 13446116887.80260 903145926225.65332 0.00000 4671464486.67631 15.77664 4604641308.55604 0.00000 0.00000 0.00000 
139050.00000 99252839849.55670 13154366877.61001 902854176215.47754 0.00000 4671464486.67631 15.79345 4604641308.53923 0.00000 0.00000 0.00000 
140050.00000 99537738342.74950 12869468384.41721 902569277722.30139 0.00000 4671464486.67631 15.81016 4604641308.52252 0.00000 0.00000 0.00000 
141050.00000 99815989067.54759 12591217659.61912 902291026997.51990 0.00000 4671464486.67631 15.82672 4604641308.50595 0.00000 0.00000 0.00000 
142050.00000 100087773279.55605 12319433447.61067 902019242785.52783 0.00000 4671464486.67631 15.84313 4604641308.48954 0.00000 0.00000 0.00000 
143050.00000 100353254020.82483 12053952706.34188 901753762044.27527 0.00000 4671464486.67631 15.85938 4604641308.47330 0.00000 0.00000 0.00000 
144050.00000 100612589832.61372 11794616894.55299 901494426232.50244 0.00000 4671464486.67631 15.87547 4604641308.45721 0.00000 0.00000 0.00000 
145050.00000 100865934888.58051 11541271838.58622 901241081176.55151 0.00000 4671464486.67631 15.89140 4604641308.44127 0.00000 0.00000 0.00000 
146050.00000 101113439132.61440 11293767594.55234 900993576932.53345 0.00000 4671464486.67631 15.90718 4604641308.42550 0.00000 0.00000 0.00000 
147050.00000 101355248407.86528 11051958319.30145 900751767657.29822 0.00000 4671464486.67631 15.92280 4604641308.40988 0.00000 0.00000 0.00000 
148050.00000 101591504570.14185 10815702157.02487 900515511495.03711 0.00000 4671464486.67631 15.93827 4604641308.39441 0.00000 0.00000 0.00000 
149050.00000 101822345609.34219 10584861117.82453 900284670455.85217 0.00000 4671464486.67631 15.95359 4604641308.37909 0.00000 0.00000 0.00000 
150050.00000 102047905769.39903 10359300957.76769 900059110295.81055 0.00000 4671464486.67631 15.96875 4604641308.36392 0.00000 0.00000 0.00000 
151050.00000 102268315667.62138 10138891059.54534 899838700397.60315 0.00000 4671464486.67631 15.98377 4604641308.34890 0.00000 0.00000 0.00000 
152050.00000 102483690262.43591 9923516464.73081 899623325802.80347 0.00000 4671464486.67631 15.99867 4604641308.33401 0.00000 0.00000 0.00000 
153050.00000 102693967171.19160 9713239555.97512 899413048894.06287 0.00000 4671464486.67631 16.01378 4604641308.31889 0.00000 0.00000 0.00000 
154050.00000 102899479557.94151 9507727169.22520 899207536507.32788 0.00000 4671464486.67631 16.02872 4604641308.30395 0.00000 0.00000 0.00000 
155050.00000 103100343856.81334 9306862870.35338 899006672208.47083 0.00000 4671464486.67631 16.04349 4604641308.28919 0.00000 0.00000 0.00000 
156050.00000 103296673407.72401 9110533319.44270 898810342657.57471 0.00000 4671464486.67631 16.05809 4604641308.27459 0.00000 0.00000 0.00000 
157050.00000 103488578536.37628 8918628190.79043 898618437528.93689 0.00000 4671464486.67631 16.07252 4604641308.26016 0.00000 0.00000 0.00000 
158050.00000 103676166643.99541 8731040083.17132 898430849421.33203 0.00000 4671464486.67631 16.08679 4604641308.24589 0.00000 0.00000 0.00000 
159050.00000 103859542298.19379 8547664428.97293 898247473767.14783 0.00000 4671464486.67631 16.10089 4604641308.23178 0.00000 0.00000 0.00000 
160050.00000 104038807312.49062 8368399414.67610 898068208752.86487 0.00000 4671464486.67631 16.11485 4604641308.21783 0.00000 0.00000 0.00000 
161050.00000 104214060821.18724 8193145905.97948 897892955244.18213 0.00000 4671464486.67631 16.12865 4604641308.20403 0.00000 0.00000 0.00000 
162050.00000 104385399360.87723 8021807366.28949 897721616704.50574 0.00000 4671464486.67631 16.14230 4604641308.19037 0.00000 0.00000 0.00000 
163050.00000 104552916945.45854 7854289781.70817 897554099119.93787 0.00000 4671464486.67631 16.15581 4604641308.17687 0.00000 0.00000 0.00000 
164050.00000 104716705139.35822 7690501587.80849 897390310926.05151 0.00000 4671464486.67631 16.16917 4604641308.16351 0.00000 0.00000 0.00000 
165050.00000 104876697387.94736 7530509339.21935 897230318677.47595 0.00000 4671464486.67631 16.18277 4604641308.14991 0.00000 0.00000 0.00000 
166050.00000 105032974233.45892 7374232493.70778 897074041831.97815 0.00000 4671464486.67631 16.19662 4604641308.13606 0.00000 0.00000 0.00000 
167050.00000 105185799498.71106 7221407228.45564 896921216566.73975 0.00000 4671464486.67631 16.21028 4604641308.12239 0.00000 0.00000 0.00000 
168050.00000 105335254932.11551 7071951795.05119 896771761133.34875 0.00000 4671464486.67631 16.22376 4604641308.10892 0.00000 0.00000 0.00000 
169050.00000 105481420178.48639 6925786548.68032 896625595886.99121 0.00000 4671464486.67631 16.23706 4604641308.09561 0.00000 0.00000 0.00000 
170050.00000 105624372843.98674 6782833883.17997 896482643221.50415 0.00000 4671464486.67631 16.25019 4604641308.08248 0.00000 0.00000 0.00000 
171050.00000 105764188565.11864 6643018162.04808 896342827500.38513 0.00000 4671464486.67631 16.26316 4604641308.06952 0.00000 0.00000 0.00000 
172050.00000 105900941044.97440 6506265682.19231 896206075020.54211 0.00000 4671464486.67631 16.27596 4604641308.05672 0.00000 0.00000 0.00000 
173050.00000 106034702110.06873 6372504617.09798 896072313955.46045 0.00000 4671464486.67631 16.28861 4604641308.04407 0.00000 0.00000 0.00000 
174050.00000 106165541776.84198 6241664950.32473 895941474288.69958 0.00000 4671464486.67631 16.30110 4604641308.03158 0.00000 0.00000 0.00000 
175050.00000 105911405387.06319 6091858945.88803 892594475848.12439 0.00000 4654677284.11001 16.25727 4588094238.76187 0.00000 0.00000 0.00000 
176050.00000 105285379502.31509 5925320448.39897 886154813052.88318 0.00000 4621739570.65884 16.16140 4555627684.32889 0.00000 0.00000 0.00000 
177050.00000 104704481620.68518 5766213575.38504 880138589823.33899 0.00000 4590986151.62157 16.07685 4525314178.96619 0.00000 0.00000 0.00000 
178050.00000 104821580703.35736 5649114492.71285 880021490740.68896 0.00000 4590986151.62157 16.09906 4525314178.94398 0.00000 0.00000 0.00000 
179050.00000 104936158904.20087 5534536291.86933 879906912539.86682 0.00000 4590986151.62157 16.12053 4525314178.92250 0.00000 0.00000 0.00000 
180050.00000 105048365507.18272 5422329688.88748 879794705936.90552 0.00000 4590986151.62157 16.14101 4525314178.90202 0.00000 0.00000 0.00000 
181050.00000 105158282971.66908 5312412224.40111 879684788472.43872 0.00000 4590986151.62157 16.16044 4525314178.88259 0.00000 0.00000 0.00000 
182050.00000 105265860196.77797 5204834999.29223 879577211247.34851 0.00000 4590986151.62157 16.17922 4525314178.86381 0.00000 0.00000 0.00000 
183050.00000 105371133505.50635 5099561690.56384 879471937938.63831 0.00000 4590986151.62157 16.19744 4525314178.84559 0.00000 0.00000 0.00000 
184050.00000 105474155399.35867 4996539796.71150 879368916044.80371 0.00000 4590986151.62157 16.21512 4525314178.82791 0.00000 0.00000 0.00000 
185050.00000 105574977099.31042 4895718096.75977 879268094344.86914 0.00000 4590986151.62157 16.23231 4525314178.81073 0.00000 0.00000 0.00000 
186050.00000 105673648574.51756 4797046621.55263 879169422869.67871 0.00000 4590986151.62157 16.24901 4525314178.79402 0.00000 0.00000 0.00000 
187050.00000 105475175096.33606 4687464485.05053 876621589400.12012 0.00000 4578183850.89890 16.22179 4512695009.15352 0.00000 0.00000 0.00000 
188050.00000 104858453667.41122 4562610657.87734 870627188742.55920 0.00000 4547365164.32244 16.13457 4482317169.87658 0.00000 0.00000 0.00000 
189050.00000 104242067831.07997 4441370568.42723 864667660658.63086 0.00000 4516710605.62406 16.05139 4452101110.69947 0.00000 0.00000 0.00000 
190050.00000 103626090866.51399 4323635069.08757 858742612103.04346 0.00000 4486218684.16847 15.97198 4422045362.31003 0.00000 0.00000 0.00000 
191050.00000 103343151921.06148 4222779308.64455 855604032280.24683 0.00000 4470268787.44061 15.94526 4406323621.58470 0.00000 0.00000 0.00000 
192050.00000 103875910335.22377 4156917577.76987 859233644373.51099 0.00000 4489672269.99684 16.04059 4425449546.10449 0.00000 0.00000 0.00000 
