# t     n_CO      n_C      n_O       n_solidC    n_Mg      	n_Si      n_SiO    n_Mg2SiO4  n_H    ncritical_Cg     ncritical_Sig
5585247.96753 350366071.76055 168.36077 2765858611.16878 0.00169 122.55135 0.02129 7141290.62389 7280270.18936 3921977584158.41602 2.00000 2.00000 
5586247.96753 350031321.65442 168.20302 2763216028.06769 0.00169 122.39798 0.02127 7134467.60557 7273314.42213 3921977584158.41602 2.00000 2.00000 
5587247.96753 349696752.23919 168.04535 2760574871.37616 0.00170 122.24480 0.02125 7127648.27021 7266362.40942 3921977584158.41602 2.00000 2.00000 
5588247.96753 349362304.76367 167.88773 2757934677.30060 0.00170 122.09177 0.02123 7120831.42033 7259412.93045 3921977584158.41602 2.00000 2.00000 
5589247.96753 349027857.28816 167.73011 2755294483.22509 0.00171 121.93885 0.02121 7114014.57051 7252463.45142 3921977584158.41602 2.00000 2.00000 
5590247.96753 348693409.81265 167.57248 2752654289.14964 0.00171 121.78605 0.02119 7107197.72075 7245513.97233 3921977584158.41602 2.00000 2.00000 
5591247.96753 348358962.33715 167.41484 2750014095.07423 0.00172 121.63336 0.02117 7100380.87104 7238564.49319 3921977584158.41602 2.00000 2.00000 
5592247.96753 348094441.24814 167.29080 2747925913.63310 0.00172 121.50520 0.02115 7094989.28679 7233068.01711 3921977584158.41602 2.00000 2.00000 
5593247.96753 347858750.43539 167.18061 2746065324.05742 0.00173 121.38719 0.02114 7090185.33191 7228170.60642 3921977584158.41602 2.00000 2.00000 
5594247.96753 347623059.62265 167.07041 2744204734.48177 0.00173 121.26927 0.02112 7085381.37707 7223273.19569 3921977584158.41602 2.00000 2.00000 
5595247.96753 347387368.80992 166.96021 2742344144.90616 0.00174 121.15143 0.02111 7080577.42227 7218375.78492 3921977584158.41602 2.00000 2.00000 
5596247.96753 347151677.99720 166.85000 2740483555.33059 0.00174 121.03367 0.02110 7075773.46752 7213478.37410 3921977584158.41602 2.00000 2.00000 
5597247.96753 346916155.81014 166.73987 2738624296.91917 0.00175 120.91605 0.02108 7070972.94979 7208584.46713 3921977584158.41602 2.00000 2.00000 
5598247.96753 346680671.93372 166.62975 2736765340.93941 0.00175 120.79853 0.02107 7066173.21297 7203691.35617 3921977584158.41602 2.00000 2.00000 
5599247.96753 346445188.05730 166.51962 2734906384.95967 0.00176 120.68109 0.02105 7061373.47619 7198798.24517 3921977584158.41602 2.00000 2.00000 
5600247.96753 346209704.18089 166.40948 2733047428.97997 0.00176 120.56374 0.02104 7056573.73946 7193905.13413 3921977584158.41602 2.00000 2.00000 
5601247.96753 345974220.30448 166.29934 2731188473.00031 0.00177 120.44647 0.02103 7051774.00276 7189012.02304 3921977584158.41602 2.00000 2.00000 
5602247.96753 345738921.52838 166.18929 2729330978.23874 0.00177 120.32934 0.02101 7046978.03889 7184122.75813 3921977584158.41602 2.00000 2.00000 
5603247.96753 345503639.42530 166.07923 2727473615.09736 0.00178 120.21231 0.02100 7042182.41489 7179233.83962 3921977584158.41602 2.00000 2.00000 
5604247.96753 345268357.32223 165.96917 2725616251.95601 0.00178 120.09535 0.02099 7037386.79094 7174344.92106 3921977584158.41602 2.00000 2.00000 
5605247.96753 345033075.21917 165.85910 2723758888.81469 0.00179 119.97848 0.02097 7032591.16702 7169456.00247 3921977584158.41602 2.00000 2.00000 
5606247.96753 344797796.42213 165.74903 2721901551.77180 0.00180 119.86169 0.02096 7027795.61054 7164567.15253 3921977584158.41602 2.00000 2.00000 
5607247.96753 344562725.33012 165.63905 2720045854.39313 0.00180 119.74506 0.02094 7023004.28761 7159682.61847 3921977584158.41602 2.00000 2.00000 
5608247.96753 344327654.23811 165.52907 2718190157.01450 0.00181 119.62851 0.02093 7018212.96473 7154798.08436 3921977584158.41602 2.00000 2.00000 
5609247.96753 344092583.14610 165.41907 2716334459.63589 0.00181 119.51204 0.02092 7013421.64188 7149913.55021 3921977584158.41602 2.00000 2.00000 
5610247.96753 343857512.05411 165.30908 2714478762.25733 0.00182 119.39565 0.02090 7008630.31908 7145029.01602 3921977584158.41602 2.00000 2.00000 
5611247.96753 343622463.51659 165.19908 2712623242.92824 0.00182 119.27936 0.02089 7003839.45603 7140144.95044 3921977584158.41602 2.00000 2.00000 
5612247.96753 343387598.27457 165.08917 2710769170.56983 0.00183 119.16320 0.02087 6999052.32902 7135264.69354 3921977584158.41602 2.00000 2.00000 
5613247.96753 343152733.03256 164.97926 2708915098.21146 0.00183 119.04713 0.02086 6994265.20205 7130384.43659 3921977584158.41602 2.00000 2.00000 
5614247.96753 342917867.79056 164.86934 2707061025.85312 0.00184 118.93114 0.02085 6989478.07511 7125504.17960 3921977584158.41602 2.00000 2.00000 
5615247.96753 342683002.54856 164.75941 2705206953.49482 0.00184 118.81523 0.02083 6984690.94822 7120623.92257 3921977584158.41602 2.00000 2.00000 
5616247.96753 342448177.28248 164.64949 2703353196.71427 0.00185 118.69942 0.02082 6979904.63618 7115744.49616 3921977584158.41602 2.00000 2.00000 
5617247.96753 342213512.75550 164.53965 2701500708.83979 0.00186 118.58374 0.02081 6975121.60042 7110868.40971 3921977584158.41602 2.00000 2.00000 
5618247.96753 341978848.22854 164.42980 2699648220.96535 0.00186 118.46815 0.02079 6970338.56470 7105992.32323 3921977584158.41602 2.00000 2.00000 
5619247.96753 341744183.70157 164.31994 2697795733.09093 0.00187 118.35263 0.02078 6965555.52902 7101116.23670 3921977584158.41602 2.00000 2.00000 
5620247.96753 341509519.17462 164.21008 2695943245.21656 0.00187 118.23720 0.02076 6960772.49338 7096240.15013 3921977584158.41602 2.00000 2.00000 
5621247.96753 341274914.37989 164.10024 2694091228.88008 0.00188 118.12187 0.02075 6955990.67526 7091365.30470 3921977584158.41602 2.00000 2.00000 
5622247.96753 341040459.75819 163.99047 2692240398.03902 0.00188 118.00667 0.02074 6951211.91807 7086493.57969 3921977584158.41602 2.00000 2.00000 
5623247.96753 340806005.13650 163.88069 2690389567.19800 0.00189 117.89155 0.02072 6946433.16091 7081621.85463 3921977584158.41602 2.00000 2.00000 
5624247.96753 340571550.51481 163.77090 2688538736.35702 0.00190 117.77651 0.02071 6941654.40380 7076750.12953 3921977584158.41602 2.00000 2.00000 
5625247.96753 340337095.89313 163.66111 2686687905.51606 0.00190 117.66155 0.02070 6936875.64673 7071878.40439 3921977584158.41602 2.00000 2.00000 
5626247.96753 340102714.88469 163.55135 2684837655.79247 0.00191 117.54669 0.02068 6932098.39010 7067008.20882 3921977584158.41602 2.00000 2.00000 
5627247.96753 339868461.63001 163.44164 2682988414.58216 0.00191 117.43197 0.02067 6927323.73745 7062140.66782 3921977584158.41602 2.00000 2.00000 
5628247.96753 339634208.37534 163.33193 2681139173.37188 0.00192 117.31732 0.02065 6922549.08483 7057273.12677 3921977584158.41602 2.00000 2.00000 
5629247.96753 339399955.12067 163.22221 2679289932.16163 0.00192 117.20275 0.02064 6917774.43225 7052405.58569 3921977584158.41602 2.00000 2.00000 
5630247.96753 339165701.86601 163.11249 2677440690.95142 0.00193 117.08826 0.02063 6912999.77971 7047538.04456 3921977584158.41602 2.00000 2.00000 
5631247.96753 338931540.54417 163.00280 2675592175.47693 0.00193 116.97388 0.02061 6908227.00102 7042672.41367 3921977584158.41602 2.00000 2.00000 
5632247.96753 338697495.10950 162.89316 2673744574.83857 0.00194 116.85962 0.02060 6903456.58443 7037809.19077 3921977584158.41602 2.00000 2.00000 
5633247.96753 338463449.67484 162.78352 2671896974.20024 0.00195 116.74544 0.02059 6898686.16787 7032945.96782 3921977584158.41602 2.00000 2.00000 
5634247.96753 338229404.24019 162.67387 2670049373.56195 0.00195 116.63134 0.02057 6893915.75136 7028082.74484 3921977584158.41602 2.00000 2.00000 
5635247.96753 337995358.80554 162.56422 2668201772.92369 0.00196 116.51732 0.02056 6889145.33488 7023219.52181 3921977584158.41602 2.00000 2.00000 
5636247.96753 337761418.41350 162.45461 2666355001.51247 0.00196 116.40341 0.02054 6884377.05946 7018358.48144 3921977584158.41602 2.00000 2.00000 
5637247.96753 337527577.03721 162.34504 2664509011.75095 0.00197 116.28962 0.02053 6879610.80226 7013499.49847 3921977584158.41602 2.00000 2.00000 
5638247.96753 337293735.66093 162.23547 2662663021.98947 0.00197 116.17590 0.02052 6874844.54509 7008640.51546 3921977584158.41602 2.00000 2.00000 
5639247.96753 337059894.28465 162.12589 2660817032.22802 0.00198 116.06227 0.02050 6870078.28797 7003781.53242 3921977584158.41602 2.00000 2.00000 
5640247.96753 336826052.90837 162.01631 2658971042.46660 0.00199 115.94871 0.02049 6865312.03088 6998922.54933 3921977584158.41602 2.00000 2.00000 
5641247.96753 336592330.26387 161.90677 2657125989.99710 0.00199 115.83527 0.02048 6860548.19387 6994066.03334 3921977584158.41602 2.00000 2.00000 
5642247.96753 336358692.59044 161.79727 2655281608.30591 0.00200 115.72194 0.02046 6855786.08880 6989211.28293 3921977584158.41602 2.00000 2.00000 
5643247.96753 336125054.91701 161.68777 2653437226.61475 0.00200 115.60869 0.02045 6851023.98378 6984356.53248 3921977584158.41602 2.00000 2.00000 
5644247.96753 335891417.24359 161.57826 2651592844.92362 0.00201 115.49552 0.02043 6846261.87880 6979501.78199 3921977584158.41602 2.00000 2.00000 
5645247.96753 335657779.57018 161.46874 2649748463.23253 0.00202 115.38242 0.02042 6841499.77385 6974647.03146 3921977584158.41602 2.00000 2.00000 
5646247.96753 335424273.39547 161.35928 2647905119.61809 0.00202 115.26945 0.02041 6836740.34920 6969795.01330 3921977584158.41602 2.00000 2.00000 
5647247.96753 335190839.07031 161.24985 2646062343.19803 0.00203 115.15658 0.02039 6831982.38905 6964944.48808 3921977584158.41602 2.00000 2.00000 
5648247.96753 334957404.74515 161.14042 2644219566.77800 0.00203 115.04379 0.02038 6827224.42894 6960093.96281 3921977584158.41602 2.00000 2.00000 
5649247.96753 334723970.42000 161.03098 2642376790.35801 0.00204 114.93108 0.02037 6822466.46887 6955243.43751 3921977584158.41602 2.00000 2.00000 
5650247.96753 334490536.09485 160.92153 2640534013.93805 0.00204 114.81844 0.02035 6817708.50883 6950392.91216 3921977584158.41602 2.00000 2.00000 
5651247.96753 334257248.44861 160.81215 2638692395.43012 0.00205 114.70593 0.02034 6812953.53850 6945545.43463 3921977584158.41602 2.00000 2.00000 
5652247.96753 334024021.83465 160.70279 2636851258.72310 0.00206 114.59352 0.02032 6808199.81219 6940699.22525 3921977584158.41602 2.00000 2.00000 
5653247.96753 333790795.22070 160.59342 2635010122.01611 0.00206 114.48119 0.02031 6803446.08592 6935853.01583 3921977584158.41602 2.00000 2.00000 
5654247.96753 333557568.60676 160.48405 2633168985.30915 0.00207 114.36893 0.02030 6798692.35969 6931006.80637 3921977584158.41602 2.00000 2.00000 
5655247.96753 333324341.99283 160.37468 2631327848.60223 0.00207 114.25675 0.02028 6793938.63350 6926160.59687 3921977584158.41602 2.00000 2.00000 
5656247.96753 333091269.63731 160.26537 2629487929.64157 0.00208 114.14471 0.02027 6789188.05149 6921317.59268 3921977584158.41602 2.00000 2.00000 
5657247.96753 332858245.65703 160.15608 2627648392.56451 0.00209 114.03275 0.02026 6784438.45553 6916475.59364 3921977584158.41602 2.00000 2.00000 
5658247.96753 332625221.67675 160.04678 2625808855.48748 0.00209 113.92087 0.02024 6779688.85960 6911633.59456 3921977584158.41602 2.00000 2.00000 
5659247.96753 332392197.69648 159.93748 2623969318.41048 0.00210 113.80907 0.02023 6774939.26371 6906791.59544 3921977584158.41602 2.00000 2.00000 
5660247.96753 332159173.71622 159.82818 2622129781.33352 0.00210 113.69735 0.02021 6770189.66787 6901949.59628 3921977584158.41602 2.00000 2.00000 
5661247.96753 331926314.00247 159.71894 2620291541.00874 0.00211 113.58575 0.02020 6765443.42019 6897111.01039 3921977584158.41602 2.00000 2.00000 
5662247.96753 331693492.30406 159.60972 2618453600.78445 0.00212 113.47425 0.02019 6760697.94740 6892273.21438 3921977584158.41602 2.00000 2.00000 
5663247.96753 331460670.60566 159.50049 2616615660.56019 0.00212 113.36282 0.02017 6755952.47465 6887435.41833 3921977584158.41602 2.00000 2.00000 
5664247.96753 331227848.90726 159.39126 2614777720.33596 0.00213 113.25147 0.02016 6751207.00194 6882597.62225 3921977584158.41602 2.00000 2.00000 
5665247.96753 330995027.20886 159.28202 2612939780.11176 0.00213 113.14020 0.02015 6746461.52926 6877759.82612 3921977584158.41602 2.00000 2.00000 
5666247.96753 330762378.88184 159.17286 2611103208.51519 0.00214 113.02906 0.02013 6741719.59034 6872925.63245 3921977584158.41602 2.00000 2.00000 
5667247.96753 330529759.11441 159.06371 2609266862.37370 0.00215 112.91801 0.02012 6736978.23357 6868092.03218 3921977584158.41602 2.00000 2.00000 
5668247.96753 330297139.34699 158.95455 2607430516.23224 0.00215 112.80703 0.02011 6732236.87684 6863258.43188 3921977584158.41602 2.00000 2.00000 
5669247.96753 330064519.57957 158.84539 2605594170.09081 0.00216 112.69613 0.02009 6727495.52015 6858424.83153 3921977584158.41602 2.00000 2.00000 
5670247.96753 329831899.81216 158.73622 2603757823.94941 0.00216 112.58530 0.02008 6722754.16349 6853591.23115 3921977584158.41602 2.00000 2.00000 
5671247.96753 329599467.05041 158.62714 2601922954.06745 0.00217 112.47461 0.02006 6718016.61849 6848761.51653 3921977584158.41602 2.00000 2.00000 
5672247.96753 329367054.89002 158.51806 2600088246.81667 0.00218 112.36401 0.02005 6713279.49343 6843932.22995 3921977584158.41602 2.00000 2.00000 
5673247.96753 329134642.72964 158.40897 2598253539.56593 0.00218 112.25348 0.02004 6708542.36841 6839102.94333 3921977584158.41602 2.00000 2.00000 
5674247.96753 328902230.56927 158.29988 2596418832.31522 0.00219 112.14302 0.02002 6703805.24343 6834273.65667 3921977584158.41602 2.00000 2.00000 
5675247.96753 328669818.40890 158.19078 2594584125.06454 0.00219 112.03264 0.02001 6699068.11848 6829444.36998 3921977584158.41602 2.00000 2.00000 
5676247.96753 328437593.85087 158.08177 2592750898.78357 0.00220 111.92240 0.02000 6694334.81735 6824618.98144 3921977584158.41602 2.00000 2.00000 
5677247.96753 328205381.57206 157.97276 2590917769.43718 0.00221 111.81224 0.01998 6689601.76654 6819793.84802 3921977584158.41602 2.00000 2.00000 
5678247.96753 327973169.29326 157.86374 2589084640.09083 0.00221 111.70216 0.01997 6684868.71577 6814968.71456 3921977584158.41602 2.00000 2.00000 
5679247.96753 327740957.01446 157.75472 2587251510.74451 0.00222 111.59214 0.01995 6680135.66503 6810143.58107 3921977584158.41602 2.00000 2.00000 
5680247.96753 327508744.73567 157.64569 2585418381.39822 0.00222 111.48221 0.01994 6675402.61433 6805318.44753 3921977584158.41602 2.00000 2.00000 
5681247.96753 327276732.25862 157.53675 2583586829.32615 0.00223 111.37241 0.01993 6670673.63610 6800497.46565 3921977584158.41602 2.00000 2.00000 
5682247.96753 327044725.52291 157.42781 2581755322.57725 0.00224 111.26269 0.01991 6665944.77492 6795676.60303 3921977584158.41602 2.00000 2.00000 
5683247.96753 326812718.78719 157.31886 2579923815.82839 0.00224 111.15305 0.01990 6661215.91379 6790855.74037 3921977584158.41602 2.00000 2.00000 
5684247.96753 326580712.05149 157.20991 2578092309.07955 0.00225 111.04348 0.01989 6656487.05269 6786034.87768 3921977584158.41602 2.00000 2.00000 
5685247.96753 326348705.54990 157.10095 2576260804.17890 0.00226 110.93398 0.01987 6651758.19640 6781214.01981 3921977584158.41602 2.00000 2.00000 
5686247.96753 326116899.33458 156.99209 2574430880.37734 0.00226 110.82463 0.01986 6647033.42246 6776397.32366 3921977584158.41602 2.00000 2.00000 
5687247.96753 325885093.11926 156.88322 2572600956.57581 0.00227 110.71535 0.01985 6642308.64855 6771580.62748 3921977584158.41602 2.00000 2.00000 
5688247.96753 325653286.90395 156.77434 2570771032.77432 0.00227 110.60614 0.01983 6637583.87468 6766763.93126 3921977584158.41602 2.00000 2.00000 
5689247.96753 325421480.68864 156.66546 2568941108.97285 0.00228 110.49701 0.01982 6632859.10084 6761947.23500 3921977584158.41602 2.00000 2.00000 
5690247.96753 325189679.79214 156.55657 2567111227.15910 0.00229 110.38795 0.01980 6628134.43546 6757130.64923 3921977584158.41602 2.00000 2.00000 
5691247.96753 324958078.40200 156.44778 2565282920.28771 0.00229 110.27904 0.01979 6623413.83652 6752318.20897 3921977584158.41602 2.00000 2.00000 
5692247.96753 324726477.01186 156.33898 2563454613.41635 0.00230 110.17019 0.01978 6618693.23761 6747505.76867 3921977584158.41602 2.00000 2.00000 
5693247.96753 324494875.62173 156.23017 2561626306.54502 0.00230 110.06143 0.01976 6613972.63875 6742693.32834 3921977584158.41602 2.00000 2.00000 
5694247.96753 324263274.23160 156.12136 2559797999.67372 0.00231 109.95273 0.01975 6609252.03992 6737880.88797 3921977584158.41602 2.00000 2.00000 
5695247.96753 324024086.15878 156.00889 2557909802.03848 0.00232 109.84154 0.01974 6604376.80660 6732910.80354 3921977584158.41602 2.00000 2.00000 
5696247.96753 323628864.18476 155.82129 2554789842.12896 0.00232 109.67754 0.01971 6596321.23358 6724698.48375 3921977584158.41602 2.00000 2.00000 
