       112.33996   1.7408391e+13       3054.5297
       112.43829   1.7408386e+13       3054.5296
       112.53670   1.7408381e+13       3054.5294
       112.63520   1.7408375e+13       3054.5293
       112.73379   1.7408370e+13       3054.5291
       112.83246   1.7408365e+13       3054.5290
       112.93122   1.7408360e+13       3054.5288
       113.03006   1.7408355e+13       3054.5287
       113.12899   1.7408350e+13       3054.5285
       113.22801   1.7408344e+13       3054.5284
       113.32711   1.7408339e+13       3054.5282
       113.42631   1.7408334e+13       3054.5281
       113.52558   1.7408329e+13       3054.5279
       113.62495   1.7408324e+13       3054.5278
       113.72440   1.7408319e+13       3054.5276
       113.82394   1.7408313e+13       3054.5275
       113.92357   1.7408308e+13       3054.5273
       114.02328   1.7408303e+13       3054.5272
       114.12308   1.7408298e+13       3054.5270
       114.22297   1.7408292e+13       3054.5269
       114.32294   1.7408287e+13       3054.5267
       114.42301   1.7408282e+13       3054.5265
       114.52316   1.7408277e+13       3054.5264
       114.62339   1.7408272e+13       3054.5262
       114.72372   1.7408266e+13       3054.5261
       114.82413   1.7408261e+13       3054.5259
       114.92464   1.7408256e+13       3054.5258
       115.02523   1.7408251e+13       3054.5256
       115.12590   1.7408245e+13       3054.5255
       115.22667   1.7408240e+13       3054.5253
       115.32752   1.7408235e+13       3054.5252
       115.42846   1.7408230e+13       3054.5250
       115.52950   1.7408224e+13       3054.5249
       115.63061   1.7408219e+13       3054.5247
       115.73182   1.7408214e+13       3054.5245
       115.83312   1.7408208e+13       3054.5244
       115.93450   1.7408203e+13       3054.5242
       116.03598   1.7408198e+13       3054.5241
       116.13754   1.7408193e+13       3054.5239
       116.23919   1.7408187e+13       3054.5238
       116.34093   1.7408182e+13       3054.5236
       116.44276   1.7408177e+13       3054.5235
       116.54468   1.7408171e+13       3054.5233
       116.64668   1.7408166e+13       3054.5231
       116.74878   1.7408161e+13       3054.5230
       116.85097   1.7408155e+13       3054.5228
       116.95324   1.7408150e+13       3054.5227
       117.05561   1.7408145e+13       3054.5225
       117.15806   1.7408139e+13       3054.5224
       117.26061   1.7408134e+13       3054.5222
       117.36324   1.7408129e+13       3054.5221
       117.46597   1.7408123e+13       3054.5219
       117.56878   1.7408118e+13       3054.5217
       117.67168   1.7408112e+13       3054.5216
       117.77468   1.7408107e+13       3054.5214
       117.87776   1.7408102e+13       3054.5213
       117.98094   1.7408096e+13       3054.5211
       118.08420   1.7408091e+13       3054.5210
       118.18756   1.7408085e+13       3054.5208
       118.29100   1.7408080e+13       3054.5206
       118.39454   1.7408075e+13       3054.5205
       118.49816   1.7408069e+13       3054.5203
       118.60188   1.7408064e+13       3054.5202
       118.70569   1.7408058e+13       3054.5200
       118.80959   1.7408053e+13       3054.5198
       118.91358   1.7408048e+13       3054.5197
       119.01766   1.7408042e+13       3054.5195
       119.12183   1.7408037e+13       3054.5194
       119.22609   1.7408031e+13       3054.5192
       119.33045   1.7408026e+13       3054.5191
       119.43489   1.7408020e+13       3054.5189
       119.53943   1.7408015e+13       3054.5187
       119.64406   1.7408009e+13       3054.5186
       119.74878   1.7408004e+13       3054.5184
       119.85359   1.7407998e+13       3054.5183
       119.95850   1.7407993e+13       3054.5181
       120.06349   1.7407988e+13       3054.5179
       120.16858   1.7407982e+13       3054.5178
       120.27376   1.7407977e+13       3054.5176
       120.37903   1.7407971e+13       3054.5175
       120.48439   1.7407966e+13       3054.5173
       120.58985   1.7407960e+13       3054.5171
       120.69540   1.7407955e+13       3054.5170
       120.80104   1.7407949e+13       3054.5168
       120.90677   1.7407943e+13       3054.5166
       121.01260   1.7407938e+13       3054.5165
       121.11851   1.7407932e+13       3054.5163
       121.22453   1.7407927e+13       3054.5162
       121.33063   1.7407921e+13       3054.5160
       121.43683   1.7407916e+13       3054.5158
       121.54311   1.7407910e+13       3054.5157
       121.64950   1.7407905e+13       3054.5155
       121.75597   1.7407899e+13       3054.5153
       121.86254   1.7407894e+13       3054.5152
       121.96920   1.7407888e+13       3054.5150
       122.07596   1.7407882e+13       3054.5149
       122.18281   1.7407877e+13       3054.5147
       122.28975   1.7407871e+13       3054.5145
       122.39679   1.7407866e+13       3054.5144
       122.50392   1.7407860e+13       3054.5142
       122.61114   1.7407854e+13       3054.5140
       122.71846   1.7407849e+13       3054.5139
       122.82587   1.7407843e+13       3054.5137
       122.93337   1.7407838e+13       3054.5135
       123.04097   1.7407832e+13       3054.5134
       123.14867   1.7407826e+13       3054.5132
       123.25645   1.7407821e+13       3054.5131
       123.36434   1.7407815e+13       3054.5129
       123.47231   1.7407810e+13       3054.5127
       123.58038   1.7407804e+13       3054.5126
       123.68855   1.7407798e+13       3054.5124
       123.79681   1.7407793e+13       3054.5122
       123.90516   1.7407787e+13       3054.5121
       124.01361   1.7407781e+13       3054.5119
       124.12216   1.7407776e+13       3054.5117
       124.23080   1.7407770e+13       3054.5116
       124.33953   1.7407764e+13       3054.5114
       124.44836   1.7407759e+13       3054.5112
       124.55729   1.7407753e+13       3054.5111
       124.66631   1.7407747e+13       3054.5109
       124.77543   1.7407741e+13       3054.5107
       124.88464   1.7407736e+13       3054.5106
       124.99394   1.7407730e+13       3054.5104
       125.10335   1.7407724e+13       3054.5102
       125.21285   1.7407719e+13       3054.5101
       125.32244   1.7407713e+13       3054.5099
       125.43213   1.7407707e+13       3054.5097
       125.54192   1.7407701e+13       3054.5096
       125.65180   1.7407696e+13       3054.5094
       125.76178   1.7407690e+13       3054.5092
       125.87185   1.7407684e+13       3054.5091
       125.98203   1.7407678e+13       3054.5089
       126.09229   1.7407673e+13       3054.5087
       126.20266   1.7407667e+13       3054.5086
       126.31312   1.7407661e+13       3054.5084
       126.42368   1.7407655e+13       3054.5082
       126.53433   1.7407650e+13       3054.5081
       126.64508   1.7407644e+13       3054.5079
       126.75593   1.7407638e+13       3054.5077
       126.86687   1.7407632e+13       3054.5075
       126.97792   1.7407626e+13       3054.5074
       127.08906   1.7407621e+13       3054.5072
       127.20029   1.7407615e+13       3054.5070
       127.31163   1.7407609e+13       3054.5069
       127.42306   1.7407603e+13       3054.5067
       127.53459   1.7407597e+13       3054.5065
       127.64621   1.7407592e+13       3054.5064
       127.75794   1.7407586e+13       3054.5062
       127.86976   1.7407580e+13       3054.5060
       127.98168   1.7407574e+13       3054.5058
       128.09370   1.7407568e+13       3054.5057
       128.20581   1.7407562e+13       3054.5055
       128.31803   1.7407556e+13       3054.5053
       128.43034   1.7407551e+13       3054.5052
       128.54275   1.7407545e+13       3054.5050
       128.65526   1.7407539e+13       3054.5048
       128.76787   1.7407533e+13       3054.5046
       128.88057   1.7407527e+13       3054.5045
       128.99338   1.7407521e+13       3054.5043
       129.10628   1.7407515e+13       3054.5041
       129.21928   1.7407509e+13       3054.5040
       129.33238   1.7407504e+13       3054.5038
       129.44558   1.7407498e+13       3054.5036
       129.55888   1.7407492e+13       3054.5034
       129.67228   1.7407486e+13       3054.5033
       129.78578   1.7407480e+13       3054.5031
       129.89938   1.7407474e+13       3054.5029
       130.01307   1.7407468e+13       3054.5027
       130.12687   1.7407462e+13       3054.5026
       130.24076   1.7407456e+13       3054.5024
       130.35476   1.7407450e+13       3054.5022
       130.46886   1.7407444e+13       3054.5020
       130.58305   1.7407438e+13       3054.5019
       130.69734   1.7407432e+13       3054.5017
       130.81174   1.7407426e+13       3054.5015
       130.92623   1.7407420e+13       3054.5013
       131.04083   1.7407414e+13       3054.5012
       131.15553   1.7407408e+13       3054.5010
       131.27032   1.7407402e+13       3054.5008
       131.38522   1.7407396e+13       3054.5006
       131.50021   1.7407390e+13       3054.5005
       131.61531   1.7407384e+13       3054.5003
       131.73051   1.7407378e+13       3054.5001
       131.84581   1.7407372e+13       3054.4999
       131.96121   1.7407366e+13       3054.4998
       132.07671   1.7407360e+13       3054.4996
       132.19231   1.7407354e+13       3054.4994
       132.30802   1.7407348e+13       3054.4992
       132.42382   1.7407342e+13       3054.4991
       132.53973   1.7407336e+13       3054.4989
       132.65573   1.7407330e+13       3054.4987
       132.77184   1.7407324e+13       3054.4985
       132.88805   1.7407318e+13       3054.4983
       133.00437   1.7407312e+13       3054.4982
       133.12078   1.7407306e+13       3054.4980
       133.23730   1.7407300e+13       3054.4978
       133.35391   1.7407294e+13       3054.4976
       133.47063   1.7407287e+13       3054.4975
       133.58746   1.7407281e+13       3054.4973
       133.70438   1.7407275e+13       3054.4971
       133.82141   1.7407269e+13       3054.4969
       133.93854   1.7407263e+13       3054.4967
       134.05577   1.7407257e+13       3054.4966
       134.17310   1.7407251e+13       3054.4964
       134.29054   1.7407245e+13       3054.4962
       134.40808   1.7407238e+13       3054.4960
       134.52572   1.7407232e+13       3054.4958
       134.64347   1.7407226e+13       3054.4957
       134.76132   1.7407220e+13       3054.4955
       134.87927   1.7407214e+13       3054.4953
       134.99732   1.7407208e+13       3054.4951
       135.11548   1.7407202e+13       3054.4949
       135.23374   1.7407195e+13       3054.4948
       135.35211   1.7407189e+13       3054.4946
       135.47058   1.7407183e+13       3054.4944
       135.58915   1.7407177e+13       3054.4942
       135.70783   1.7407171e+13       3054.4940
       135.82661   1.7407164e+13       3054.4939
       135.94549   1.7407158e+13       3054.4937
       136.06448   1.7407152e+13       3054.4935
       136.18357   1.7407146e+13       3054.4933
       136.30277   1.7407140e+13       3054.4931
       136.42207   1.7407133e+13       3054.4930
       136.54148   1.7407127e+13       3054.4928
       136.66099   1.7407121e+13       3054.4926
       136.78060   1.7407115e+13       3054.4924
       136.90032   1.7407108e+13       3054.4922
       137.02015   1.7407102e+13       3054.4920
       137.14007   1.7407096e+13       3054.4919
       137.26011   1.7407090e+13       3054.4917
       137.38025   1.7407083e+13       3054.4915
       137.50049   1.7407077e+13       3054.4913
       137.62084   1.7407071e+13       3054.4911
       137.74130   1.7407064e+13       3054.4909
       137.86186   1.7407058e+13       3054.4908
       137.98252   1.7407052e+13       3054.4906
       138.10329   1.7407046e+13       3054.4904
       138.22417   1.7407039e+13       3054.4902
       138.34515   1.7407033e+13       3054.4900
       138.46624   1.7407027e+13       3054.4898
       138.58744   1.7407020e+13       3054.4896
       138.70874   1.7407014e+13       3054.4895
       138.83014   1.7407008e+13       3054.4893
       138.95166   1.7407001e+13       3054.4891
       139.07328   1.7406995e+13       3054.4889
       139.19500   1.7406989e+13       3054.4887
       139.31684   1.7406982e+13       3054.4885
       139.43877   1.7406976e+13       3054.4883
       139.56082   1.7406969e+13       3054.4882
       139.68297   1.7406963e+13       3054.4880
       139.80523   1.7406957e+13       3054.4878
       139.92760   1.7406950e+13       3054.4876
       140.05007   1.7406944e+13       3054.4874
       140.17265   1.7406938e+13       3054.4872
       140.29534   1.7406931e+13       3054.4870
       140.41814   1.7406925e+13       3054.4868
       140.54104   1.7406918e+13       3054.4867
       140.66405   1.7406912e+13       3054.4865
       140.78717   1.7406905e+13       3054.4863
       140.91040   1.7406899e+13       3054.4861
       141.03373   1.7406893e+13       3054.4859
       141.15717   1.7406886e+13       3054.4857
       141.28072   1.7406880e+13       3054.4855
       141.40438   1.7406873e+13       3054.4853
       141.52815   1.7406867e+13       3054.4852
       141.65202   1.7406860e+13       3054.4850
       141.77600   1.7406854e+13       3054.4848
       141.90010   1.7406847e+13       3054.4846
       142.02430   1.7406841e+13       3054.4844
       142.14861   1.7406834e+13       3054.4842
       142.27302   1.7406828e+13       3054.4840
       142.39755   1.7406821e+13       3054.4838
       142.52219   1.7406815e+13       3054.4836
       142.64693   1.7406808e+13       3054.4834
       142.77178   1.7406802e+13       3054.4833
       142.89675   1.7406795e+13       3054.4831
       143.02182   1.7406789e+13       3054.4829
       143.14700   1.7406782e+13       3054.4827
       143.27229   1.7406776e+13       3054.4825
       143.39769   1.7406769e+13       3054.4823
       143.52321   1.7406763e+13       3054.4821
       143.64883   1.7406756e+13       3054.4819
       143.77456   1.7406749e+13       3054.4817
       143.90040   1.7406743e+13       3054.4815
       144.02635   1.7406736e+13       3054.4813
       144.15241   1.7406730e+13       3054.4811
       144.27858   1.7406723e+13       3054.4810
       144.40486   1.7406717e+13       3054.4808
       144.53126   1.7406710e+13       3054.4806
       144.65776   1.7406703e+13       3054.4804
       144.78437   1.7406697e+13       3054.4802
       144.91110   1.7406690e+13       3054.4800
       145.03793   1.7406683e+13       3054.4798
       145.16488   1.7406677e+13       3054.4796
       145.29194   1.7406670e+13       3054.4794
       145.41911   1.7406664e+13       3054.4792
       145.54639   1.7406657e+13       3054.4790
       145.67378   1.7406650e+13       3054.4788
       145.80128   1.7406644e+13       3054.4786
       145.92890   1.7406637e+13       3054.4784
       146.05662   1.7406630e+13       3054.4782
       146.18446   1.7406624e+13       3054.4780
       146.31241   1.7406617e+13       3054.4778
       146.44048   1.7406610e+13       3054.4777
       146.56865   1.7406604e+13       3054.4775
       146.69694   1.7406597e+13       3054.4773
       146.82533   1.7406590e+13       3054.4771
       146.95385   1.7406583e+13       3054.4769
       147.08247   1.7406577e+13       3054.4767
       147.21121   1.7406570e+13       3054.4765
       147.34005   1.7406563e+13       3054.4763
       147.46902   1.7406557e+13       3054.4761
       147.59809   1.7406550e+13       3054.4759
       147.72728   1.7406543e+13       3054.4757
       147.85658   1.7406536e+13       3054.4755
       147.98599   1.7406530e+13       3054.4753
       148.11552   1.7406523e+13       3054.4751
       148.24516   1.7406516e+13       3054.4749
       148.37491   1.7406509e+13       3054.4747
       148.50478   1.7406502e+13       3054.4745
       148.63476   1.7406496e+13       3054.4743
       148.76486   1.7406489e+13       3054.4741
       148.89507   1.7406482e+13       3054.4739
       149.02539   1.7406475e+13       3054.4737
       149.15583   1.7406468e+13       3054.4735
       149.28638   1.7406462e+13       3054.4733
       149.41704   1.7406455e+13       3054.4731
       149.54782   1.7406448e+13       3054.4729
       149.67872   1.7406441e+13       3054.4727
       149.80972   1.7406434e+13       3054.4725
       149.94085   1.7406427e+13       3054.4723
       150.07208   1.7406421e+13       3054.4721
