# t     n_CO      n_C      n_O       n_solidC    n_Mg      	n_Si      n_SiO    n_Mg2SiO4  ncritical_Cg     ncritical_Sig
15050.00000 1991823043.68298 77586456866.39944 707446254336.46606 0.00000 3307146573.02210 6.72002 3259839347.55440 0.00000 0.00000 0.00000 
16050.00000 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 7.01730 3259839347.25712 0.00000 0.00000 0.00000 
17050.00000 1968027430.60091 77610252479.48152 707470049949.51660 0.00000 3307146573.02210 7.29866 3259839346.97575 0.00000 0.00000 0.00000 
18050.00000 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 7.56538 3259839346.70904 0.00000 0.00000 0.00000 
19050.00000 1968027430.60091 77610252479.48152 707470049949.48596 0.00000 3307146573.02210 7.81598 3259839346.45843 0.00000 0.00000 0.00000 
20050.00000 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 8.05383 3259839346.22059 0.00000 0.00000 0.00000 
21050.00000 1954442383.75355 77623837526.32887 707483634996.30774 0.00000 3307146573.02210 8.27896 3259839345.99546 0.00000 0.00000 0.00000 
22050.00000 0.00000 79578279910.08243 709438077379.83618 0.00000 3307146573.02210 8.49408 3259839345.78033 0.00000 0.00000 0.00000 
23050.00000 1945456063.60844 77632823846.47398 707492621316.42969 0.00000 3307146573.02210 8.69595 3259839345.57846 0.00000 0.00000 0.00000 
24050.00000 0.00000 83091130155.00797 740755036312.59033 0.00000 3453135034.47380 9.26301 3403739508.30998 0.00000 0.00000 0.00000 
25050.00000 2274354581.34090 85483647286.80029 780085708873.04150 0.00000 3647082790.19636 9.94060 3594912929.43809 0.00000 0.00000 0.00000 
26050.00000 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 10.26057 3657601558.31352 0.00000 0.00000 0.00000 
27050.00000 2308113425.96202 86980225596.60063 793694861760.12500 0.00000 3710681165.04854 10.39850 3657601558.17559 0.00000 0.00000 0.00000 
28050.00000 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 10.53054 3657601558.04356 0.00000 0.00000 0.00000 
29050.00000 2304106161.44867 86984232861.11398 793698869024.62268 0.00000 3710681165.04854 10.65278 3657601557.92131 0.00000 0.00000 0.00000 
30050.00000 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 10.76951 3657601557.80458 0.00000 0.00000 0.00000 
31050.00000 2299002436.66417 86989336585.89848 793703972749.39355 0.00000 3710681165.04854 10.87815 3657601557.69595 0.00000 0.00000 0.00000 
32050.00000 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 10.98384 3657601557.59025 0.00000 0.00000 0.00000 
33050.00000 2277450185.74837 87010888836.81429 793725525000.29980 0.00000 3710681165.04854 11.08300 3657601557.49110 0.00000 0.00000 0.00000 
34050.00000 0.00000 89288339022.56265 796002975185.94910 0.00000 3710681165.04854 11.17857 3657601557.39553 0.00000 0.00000 0.00000 
35050.00000 2276775398.39512 87065624261.84361 794208148818.18335 0.00000 3712927839.05090 11.27302 3659816093.65965 0.00000 0.00000 0.00000 
36050.00000 0.00000 92911218457.11073 828300841180.65125 0.00000 3861242264.38339 11.79020 3806008948.47263 0.00000 0.00000 0.00000 
37050.00000 2546927372.54015 93832707013.35400 856674742090.06824 0.00000 4005384106.42436 12.27388 3948088906.92266 0.00000 0.00000 0.00000 
38050.00000 2567095925.31476 97186055107.76387 886729377452.30151 0.00000 4145582085.46306 12.72610 4086281417.55787 0.00000 0.00000 0.00000 
39050.00000 2670590579.99504 97512395016.54147 890457845572.35022 0.00000 4163445325.34600 12.79877 4103889131.89384 0.00000 0.00000 0.00000 
40050.00000 2747312185.00304 97435673411.53348 890381123967.35925 0.00000 4163445325.34600 12.81576 4103889131.87685 0.00000 0.00000 0.00000 
41050.00000 2826308745.36561 97356676851.17090 890302127407.01282 0.00000 4163445325.34600 12.83196 4103889131.86065 0.00000 0.00000 0.00000 
42050.00000 2907363682.55826 97275621913.97824 890221072469.83557 0.00000 4163445325.34600 12.84742 4103889131.84519 0.00000 0.00000 0.00000 
43050.00000 2990518666.08154 97192466930.45497 890137917486.32703 0.00000 4163445325.34600 12.86219 4103889131.83042 0.00000 0.00000 0.00000 
44050.00000 3075818124.09924 97107167472.43727 890052618028.32361 0.00000 4163445325.34600 12.87631 4103889131.81629 0.00000 0.00000 0.00000 
45050.00000 3163305141.64784 97019680454.88866 889965131010.78845 0.00000 4163445325.34600 12.88984 4103889131.80277 0.00000 0.00000 0.00000 
46050.00000 3253026910.75269 96929958685.78380 889875409241.69666 0.00000 4163445325.34600 12.90281 4103889131.78980 0.00000 0.00000 0.00000 
47050.00000 3345028534.22884 96837957062.30766 889783407618.23291 0.00000 4163445325.34600 12.91526 4103889131.77735 0.00000 0.00000 0.00000 
48050.00000 3439356515.82097 96743629080.71553 889689079636.65271 0.00000 4163445325.34600 12.92722 4103889131.76538 0.00000 0.00000 0.00000 
49050.00000 3536059542.82916 96646926053.70734 889592376609.65588 0.00000 4163445325.34600 12.93874 4103889131.75387 0.00000 0.00000 0.00000 
50050.00000 3635182616.64277 96547802979.89374 889493253535.85339 0.00000 4163445325.34600 12.94983 4103889131.74277 0.00000 0.00000 0.00000 
51050.00000 3736772567.98977 96446213028.54672 889391663584.51709 0.00000 4163445325.34600 12.96054 4103889131.73207 0.00000 0.00000 0.00000 
52050.00000 3840880591.69973 96342105004.83676 889287555560.81750 0.00000 4163445325.34600 12.97088 4103889131.72172 0.00000 0.00000 0.00000 
53050.00000 3947552768.44737 96235432828.08913 889180883384.07996 0.00000 4163445325.34600 12.98089 4103889131.71171 0.00000 0.00000 0.00000 
54050.00000 4056838609.68374 96126146986.85275 889071597542.85327 0.00000 4163445325.34600 12.99059 4103889131.70201 0.00000 0.00000 0.00000 
55050.00000 4280670049.12072 97555972499.86186 903590070288.86401 0.00000 4232168674.59929 13.20048 4171629424.67444 0.00000 0.00000 0.00000 
56050.00000 4591092355.71830 99781657266.63905 925888969623.74780 0.00000 4337565245.44758 13.50312 4275518345.49176 0.00000 0.00000 0.00000 
57050.00000 4928701948.04212 101934499363.43201 947753665234.89807 0.00000 4441064451.23899 13.77865 4377537042.21842 0.00000 0.00000 0.00000 
58050.00000 5286215651.52409 104023390103.99722 969205776811.51160 0.00000 4542733123.67698 14.02790 4477751390.56012 0.00000 0.00000 0.00000 
59050.00000 5661224083.58458 106052284156.43990 990261489912.19946 0.00000 4642635482.36690 14.25185 4576224691.48915 0.00000 0.00000 0.00000 
60050.00000 5917177305.34919 106490029421.81758 996189838758.14587 0.00000 4671464486.67631 14.25554 4604641310.07713 0.00000 0.00000 0.00000 
61050.00000 6105383360.36439 106301823366.80238 996001632703.05261 0.00000 4671464486.67631 14.17740 4604641310.15528 0.00000 0.00000 0.00000 
62050.00000 6281974549.91506 106125232177.25171 995825041513.42993 0.00000 4671464486.67631 14.10539 4604641310.22729 0.00000 0.00000 0.00000 
63050.00000 6455625077.95132 105951581649.21545 995651390985.32727 0.00000 4671464486.67631 14.03905 4604641310.29363 0.00000 0.00000 0.00000 
64050.00000 6630065484.99911 105777141242.16766 995476950578.21851 0.00000 4671464486.67631 13.97796 4604641310.35471 0.00000 0.00000 0.00000 
65050.00000 6806970646.41054 105600236080.75623 995300045416.75085 0.00000 4671464486.67631 13.92175 4604641310.41093 0.00000 0.00000 0.00000 
66050.00000 6987133861.42568 105420072865.74109 995119882201.68408 0.00000 4671464486.67631 13.87005 4604641310.46263 0.00000 0.00000 0.00000 
67050.00000 7170952130.67687 105236254596.48988 994936063932.38538 0.00000 4671464486.67631 13.82254 4604641310.51014 0.00000 0.00000 0.00000 
68050.00000 7358650862.75480 105048555864.41194 994748365200.26379 0.00000 4671464486.67631 13.77892 4604641310.55376 0.00000 0.00000 0.00000 
69050.00000 7550364040.19590 104856842686.97084 994556652022.78271 0.00000 4671464486.67631 13.73890 4604641310.59377 0.00000 0.00000 0.00000 
70050.00000 7746191104.12402 104661015623.04272 994360824958.81787 0.00000 4671464486.67631 13.70223 4604641310.63044 0.00000 0.00000 0.00000 
71050.00000 7946210939.54835 104460995787.61839 994160805123.36011 0.00000 4671464486.67631 13.66867 4604641310.66401 0.00000 0.00000 0.00000 
72050.00000 8150486659.48706 104256720067.67969 993956529403.39075 0.00000 4671464486.67631 13.63799 4604641310.69469 0.00000 0.00000 0.00000 
73050.00000 8359079928.18205 104048126798.98470 993747936134.66772 0.00000 4671464486.67631 13.60999 4604641310.72269 0.00000 0.00000 0.00000 
74050.00000 8572050136.70705 103835156590.45969 993534965926.11719 0.00000 4671464486.67631 13.58447 4604641310.74821 0.00000 0.00000 0.00000 
75050.00000 8789450380.82761 103617756346.33913 993317565681.97339 0.00000 4671464486.67631 13.56126 4604641310.77141 0.00000 0.00000 0.00000 
76050.00000 9011333628.03272 103395873099.13402 993095682434.74719 0.00000 4671464486.67631 13.54020 4604641310.79247 0.00000 0.00000 0.00000 
77050.00000 9237754069.61045 103169452657.55629 992869261993.15039 0.00000 4671464486.67631 13.52113 4604641310.81154 0.00000 0.00000 0.00000 
78050.00000 9468759607.70910 102938447119.45764 992638256455.03455 0.00000 4671464486.67631 13.50392 4604641310.82876 0.00000 0.00000 0.00000 
79050.00000 9704400282.61069 102702806444.55605 992402615780.11743 0.00000 4671464486.67631 13.48842 4604641310.84425 0.00000 0.00000 0.00000 
80050.00000 9944725310.22864 102462481416.93810 992162290752.48560 0.00000 4671464486.67631 13.47453 4604641310.85815 0.00000 0.00000 0.00000 
81050.00000 10189780843.95988 102217425883.20685 991917235218.74194 0.00000 4671464486.67631 13.46212 4604641310.87055 0.00000 0.00000 0.00000 
82050.00000 10439613061.85380 101967593665.31294 991667403000.83704 0.00000 4671464486.67631 13.45110 4604641310.88157 0.00000 0.00000 0.00000 
83050.00000 10694264531.27358 101712942195.89316 991412751531.40747 0.00000 4671464486.67631 13.44137 4604641310.89130 0.00000 0.00000 0.00000 
84050.00000 10953778147.02160 101453428580.14514 991153237915.65088 0.00000 4671464486.67631 13.43284 4604641310.89984 0.00000 0.00000 0.00000 
85050.00000 11218194661.52379 101189012065.64294 990888821401.14136 0.00000 4671464486.67631 13.42543 4604641310.90725 0.00000 0.00000 0.00000 
86050.00000 11487555447.85581 100919651279.31091 990619460614.80286 0.00000 4671464486.67631 13.41905 4604641310.91362 0.00000 0.00000 0.00000 
87050.00000 11761895888.33867 100645310838.82806 990345120174.31458 0.00000 4671464486.67631 13.41365 4604641310.91903 0.00000 0.00000 0.00000 
88050.00000 12041253611.04069 100365953116.12604 990065762451.60815 0.00000 4671464486.67631 13.40915 4604641310.92352 0.00000 0.00000 0.00000 
89050.00000 12325663004.15694 100081543723.00980 989781353058.48828 0.00000 4671464486.67631 13.40550 4604641310.92718 0.00000 0.00000 0.00000 
90050.00000 12615154607.31894 99792052119.84779 989491861455.32336 0.00000 4671464486.67631 13.40263 4604641310.93005 0.00000 0.00000 0.00000 
91050.00000 12909759736.87110 99497446990.29564 989197256325.76904 0.00000 4671464486.67631 13.40050 4604641310.93218 0.00000 0.00000 0.00000 
92050.00000 13209506746.04461 99197699981.12213 988897509316.59399 0.00000 4671464486.67631 13.39905 4604641310.93362 0.00000 0.00000 0.00000 
93050.00000 13514421939.54740 98892784787.61932 988592594123.09045 0.00000 4671464486.67631 13.39825 4604641310.93443 0.00000 0.00000 0.00000 
94050.00000 13824527570.15390 98582679157.01282 988282488492.48364 0.00000 4671464486.67631 13.39805 4604641310.93463 0.00000 0.00000 0.00000 
95050.00000 14139847822.68201 98267358904.48473 987967168239.95593 0.00000 4671464486.67631 13.39840 4604641310.93427 0.00000 0.00000 0.00000 
96050.00000 14460400741.00511 97946805986.16162 987646615321.63367 0.00000 4671464486.67631 13.39929 4604641310.93338 0.00000 0.00000 0.00000 
97050.00000 14786205388.20053 97621001338.96619 987320810674.43970 0.00000 4671464486.67631 13.40067 4604641310.93201 0.00000 0.00000 0.00000 
98050.00000 15117275525.54754 97289931201.61919 986989740537.09460 0.00000 4671464486.67631 13.40251 4604641310.93016 0.00000 0.00000 0.00000 
99050.00000 15453622119.06605 96953584608.10066 986653393943.57837 0.00000 4671464486.67631 13.40479 4604641310.92789 0.00000 0.00000 0.00000 
100050.00000 15795258005.12367 96611948722.04305 986311758057.52344 0.00000 4671464486.67631 13.40747 4604641310.92520 0.00000 0.00000 0.00000 
101050.00000 16142187148.57881 96265019578.58791 985964828914.07141 0.00000 4671464486.67631 13.41054 4604641310.92213 0.00000 0.00000 0.00000 
102050.00000 16494416676.83069 95912790050.33603 985612599385.82300 0.00000 4671464486.67631 13.41397 4604641310.91870 0.00000 0.00000 0.00000 
103050.00000 16851947837.19403 95555258889.97269 985255068225.46338 0.00000 4671464486.67631 13.41774 4604641310.91493 0.00000 0.00000 0.00000 
104050.00000 17214781835.14953 95192424892.01720 984892234227.51208 0.00000 4671464486.67631 13.42183 4604641310.91084 0.00000 0.00000 0.00000 
105050.00000 17582913675.04805 94824293052.11867 984524102387.61792 0.00000 4671464486.67631 13.42623 4604641310.90645 0.00000 0.00000 0.00000 
106050.00000 17956335939.92555 94450870787.24117 984150680122.74512 0.00000 4671464486.67631 13.43091 4604641310.90177 0.00000 0.00000 0.00000 
107050.00000 18335041856.74162 94072164870.42511 983771974205.93408 0.00000 4671464486.67631 13.43586 4604641310.89681 0.00000 0.00000 0.00000 
108050.00000 18719020281.77615 93688186445.39058 983387995780.90466 0.00000 4671464486.67631 13.44107 4604641310.89160 0.00000 0.00000 0.00000 
109050.00000 19108253969.26003 93298952757.90669 982998762093.42627 0.00000 4671464486.67631 13.44652 4604641310.88615 0.00000 0.00000 0.00000 
110050.00000 19502727692.64389 92904479034.52284 982604288370.04810 0.00000 4671464486.67631 13.45221 4604641310.88047 0.00000 0.00000 0.00000 
111050.00000 19902420346.23489 92504786380.93185 982204595716.46301 0.00000 4671464486.67631 13.45811 4604641310.87456 0.00000 0.00000 0.00000 
112050.00000 20307309931.73236 92099896795.43439 981799706130.97168 0.00000 4671464486.67631 13.46423 4604641310.86845 0.00000 0.00000 0.00000 
113050.00000 20717368551.83063 91689838175.33612 981389647510.87976 0.00000 4671464486.67631 13.47054 4604641310.86213 0.00000 0.00000 0.00000 
114050.00000 21132568459.64725 91274638267.51949 980974447603.06958 0.00000 4671464486.67631 13.47704 4604641310.85563 0.00000 0.00000 0.00000 
115050.00000 21552875867.61337 90854330859.55338 980554140195.11023 0.00000 4671464486.67631 13.48373 4604641310.84895 0.00000 0.00000 0.00000 
116050.00000 21978257742.33967 90428948984.82707 980128758320.39075 0.00000 4671464486.67631 13.49059 4604641310.84209 0.00000 0.00000 0.00000 
117050.00000 22408674684.45488 89998532042.71187 979698341378.28259 0.00000 4671464486.67631 13.49761 4604641310.83506 0.00000 0.00000 0.00000 
118050.00000 22844087231.78782 89563119495.37894 979262928830.95679 0.00000 4671464486.67631 13.50480 4604641310.82788 0.00000 0.00000 0.00000 
119050.00000 23284449764.39106 89122756962.77568 978822566298.36084 0.00000 4671464486.67631 13.51214 4604641310.82054 0.00000 0.00000 0.00000 
120050.00000 23729716864.46287 88677489862.70389 978377299198.29651 0.00000 4671464486.67631 13.51962 4604641310.81305 0.00000 0.00000 0.00000 
121050.00000 24179837985.73500 88227368741.43176 977927178077.03198 0.00000 4671464486.67631 13.52725 4604641310.80542 0.00000 0.00000 0.00000 
122050.00000 24634761561.59356 87772445165.57320 977472254501.18127 0.00000 4671464486.67631 13.53502 4604641310.79766 0.00000 0.00000 0.00000 
123050.00000 25094430949.00938 87312775778.15736 977012585113.77332 0.00000 4671464486.67631 13.54291 4604641310.78976 0.00000 0.00000 0.00000 
124050.00000 25558788867.20520 86848417859.96155 976548227195.58545 0.00000 4671464486.67631 13.55094 4604641310.78174 0.00000 0.00000 0.00000 
125050.00000 26027773864.15787 86379432863.00887 976079242198.64099 0.00000 4671464486.67631 13.55908 4604641310.77359 0.00000 0.00000 0.00000 
126050.00000 26501322039.74681 85905884687.41994 975605694023.06030 0.00000 4671464486.67631 13.56735 4604641310.76533 0.00000 0.00000 0.00000 
127050.00000 26979367026.17786 85427839700.98888 975127649036.63770 0.00000 4671464486.67631 13.57573 4604641310.75694 0.00000 0.00000 0.00000 
128050.00000 27461839818.97141 84945366908.19533 974645176243.85266 0.00000 4671464486.67631 13.58422 4604641310.74845 0.00000 0.00000 0.00000 
129050.00000 27948669438.98906 84458537288.17767 974158346623.84351 0.00000 4671464486.67631 13.59283 4604641310.73985 0.00000 0.00000 0.00000 
130050.00000 28439779974.62580 83967426752.54094 973667236088.21545 0.00000 4671464486.67631 13.60153 4604641310.73114 0.00000 0.00000 0.00000 
131050.00000 28935094337.42802 83472112389.73871 973171921725.42212 0.00000 4671464486.67631 13.61034 4604641310.72233 0.00000 0.00000 0.00000 
132050.00000 29434533379.09177 82972673348.07497 972672482683.76721 0.00000 4671464486.67631 13.61925 4604641310.71342 0.00000 0.00000 0.00000 
133050.00000 29938015489.46255 82469191237.70419 972169000573.40540 0.00000 4671464486.67631 13.62826 4604641310.70442 0.00000 0.00000 0.00000 
134050.00000 30445454891.73240 81961751835.43434 971661561171.14465 0.00000 4671464486.67631 13.63736 4604641310.69532 0.00000 0.00000 0.00000 
135050.00000 30956766558.08895 81450440169.07779 971150249504.79724 0.00000 4671464486.67631 13.64655 4604641310.68612 0.00000 0.00000 0.00000 
136050.00000 31471860646.91669 80935346080.25005 970635155415.97876 0.00000 4671464486.67631 13.65583 4604641310.67684 0.00000 0.00000 0.00000 
137050.00000 31990646917.89003 80416559809.27670 970116369145.01489 0.00000 4671464486.67631 13.66520 4604641310.66747 0.00000 0.00000 0.00000 
138050.00000 32513031155.96980 79894175571.19693 969593984906.94446 0.00000 4671464486.67631 13.67466 4604641310.65802 0.00000 0.00000 0.00000 
139050.00000 33038919441.79006 79368287285.37668 969068096621.13379 0.00000 4671464486.67631 13.68419 4604641310.64848 0.00000 0.00000 0.00000 
140050.00000 33568213429.32693 78838993297.83981 968538802633.60657 0.00000 4671464486.67631 13.69381 4604641310.63886 0.00000 0.00000 0.00000 
141050.00000 34100815371.77096 78306391355.39578 968006200691.17212 0.00000 4671464486.67631 13.70351 4604641310.62916 0.00000 0.00000 0.00000 
142050.00000 34636622110.25005 77770584616.91670 967470393952.70288 0.00000 4671464486.67631 13.71329 4604641310.61939 0.00000 0.00000 0.00000 
143050.00000 35175533238.41044 77231673488.75630 966931482824.55237 0.00000 4671464486.67631 13.72314 4604641310.60954 0.00000 0.00000 0.00000 
144050.00000 35717444545.62200 76689762181.54474 966389571517.35059 0.00000 4671464486.67631 13.73306 4604641310.59962 0.00000 0.00000 0.00000 
145050.00000 36262250219.66080 76144956507.50594 965844765843.32190 0.00000 4671464486.67631 13.74306 4604641310.58962 0.00000 0.00000 0.00000 
146050.00000 36809842286.69363 75597364440.47311 965297173776.29907 0.00000 4671464486.67631 13.75312 4604641310.57955 0.00000 0.00000 0.00000 
147050.00000 37360112127.32740 75047094599.83936 964746903935.67542 0.00000 4671464486.67631 13.76326 4604641310.56942 0.00000 0.00000 0.00000 
148050.00000 37912951032.01527 74494255695.15149 964194065030.99768 0.00000 4671464486.67631 13.77346 4604641310.55922 0.00000 0.00000 0.00000 
149050.00000 38468246907.12105 73938959820.04572 963638769155.90222 0.00000 4671464486.67631 13.78373 4604641310.54895 0.00000 0.00000 0.00000 
150050.00000 39025888958.32775 73381317768.83900 963081127104.70581 0.00000 4671464486.67631 13.79406 4604641310.53862 0.00000 0.00000 0.00000 
151050.00000 39585762355.61584 72821444371.55092 962521253707.42810 0.00000 4671464486.67631 13.80445 4604641310.52823 0.00000 0.00000 0.00000 
152050.00000 40147754198.83229 72259452528.33447 961959261864.22217 0.00000 4671464486.67631 13.81490 4604641310.51778 0.00000 0.00000 0.00000 
153050.00000 40711750565.50802 71695456161.65874 961395265497.55701 0.00000 4671464486.67631 13.82541 4604641310.50726 0.00000 0.00000 0.00000 
154050.00000 41277634666.49260 71129572060.67415 960829381396.58289 0.00000 4671464486.67631 13.83598 4604641310.49670 0.00000 0.00000 0.00000 
155050.00000 41845290607.19459 70561916119.97217 960261725455.89160 0.00000 4671464486.67631 13.84660 4604641310.48607 0.00000 0.00000 0.00000 
156050.00000 42414602288.74760 69992604438.41916 959692413774.34924 0.00000 4671464486.67631 13.85728 4604641310.47539 0.00000 0.00000 0.00000 
157050.00000 42985451633.30987 69421755093.85689 959121564429.79773 0.00000 4671464486.67631 13.86801 4604641310.46466 0.00000 0.00000 0.00000 
158050.00000 43557721612.60247 68849485114.56429 958549294450.51599 0.00000 4671464486.67631 13.87879 4604641310.45388 0.00000 0.00000 0.00000 
159050.00000 44131295003.64264 68275911723.52412 957975721059.48657 0.00000 4671464486.67631 13.88962 4604641310.44305 0.00000 0.00000 0.00000 
160050.00000 44706052050.21001 67701154676.95674 957400964012.93005 0.00000 4671464486.67631 13.90050 4604641310.43217 0.00000 0.00000 0.00000 
161050.00000 45281876143.80557 67125330583.36118 956825139919.34534 0.00000 4671464486.67631 13.91143 4604641310.42125 0.00000 0.00000 0.00000 
162050.00000 45858648949.48328 66548557777.68347 956248367113.67859 0.00000 4671464486.67631 13.92240 4604641310.41028 0.00000 0.00000 0.00000 
163050.00000 46436253106.62123 65970953620.54553 955670762956.55176 0.00000 4671464486.67631 13.93341 4604641310.39927 0.00000 0.00000 0.00000 
164050.00000 47014570158.10011 65392636569.06665 955092445905.08386 0.00000 4671464486.67631 13.94446 4604641310.38821 0.00000 0.00000 0.00000 
165050.00000 47593482468.17290 64813724258.99386 954513533595.02209 0.00000 4671464486.67631 13.95556 4604641310.37712 0.00000 0.00000 0.00000 
166050.00000 48172873058.03953 64234333669.12724 953934143005.16663 0.00000 4671464486.67631 13.96669 4604641310.36599 0.00000 0.00000 0.00000 
167050.00000 48752625260.29771 63654581466.86904 953354390802.91956 0.00000 4671464486.67631 13.97786 4604641310.35482 0.00000 0.00000 0.00000 
168050.00000 49332622742.64190 63074583984.52486 952774393320.58655 0.00000 4671464486.67631 13.98906 4604641310.34361 0.00000 0.00000 0.00000 
169050.00000 49912750303.51216 62494456423.65459 952194265759.72742 0.00000 4671464486.67631 14.00030 4604641310.33237 0.00000 0.00000 0.00000 
170050.00000 50492893440.03666 61914313287.13010 951614122623.21423 0.00000 4671464486.67631 14.01157 4604641310.32110 0.00000 0.00000 0.00000 
171050.00000 51072936782.20491 61334269944.96185 951034079281.05737 0.00000 4671464486.67631 14.02287 4604641310.30980 0.00000 0.00000 0.00000 
172050.00000 51652767275.01081 60754439452.15594 950454248788.26282 0.00000 4671464486.67631 14.03420 4604641310.29847 0.00000 0.00000 0.00000 
173050.00000 52232272029.70151 60174934697.46525 949874744033.58350 0.00000 4671464486.67631 14.04556 4604641310.28712 0.00000 0.00000 0.00000 
174050.00000 52811340034.89984 59595866692.26691 949295676028.39661 0.00000 4671464486.67631 14.05694 4604641310.27573 0.00000 0.00000 0.00000 
175050.00000 53192281345.80635 58810982987.14491 945313599887.14429 0.00000 4654677284.11001 14.02116 4588094240.99798 0.00000 0.00000 0.00000 
176050.00000 53371219608.25418 57839480342.45993 938068972944.72473 0.00000 4621739570.65884 13.94295 4555627686.54735 0.00000 0.00000 0.00000 
177050.00000 53557792535.10962 56912902660.96065 931285278906.71338 0.00000 4590986151.62157 13.87650 4525314181.16653 0.00000 0.00000 0.00000 
178050.00000 54100083460.86861 56370611735.20166 930742987980.97986 0.00000 4590986151.62157 13.90184 4525314181.14119 0.00000 0.00000 0.00000 
179050.00000 54642760476.65041 55827934719.41986 930200310965.22241 0.00000 4590986151.62157 13.92624 4525314181.11679 0.00000 0.00000 0.00000 
180050.00000 55185635504.44942 55285059691.62084 929657435937.44690 0.00000 4590986151.62157 13.94978 4525314181.09325 0.00000 0.00000 0.00000 
181050.00000 55728529327.12909 54742165868.94117 929114542114.79004 0.00000 4590986151.62157 13.97252 4525314181.07051 0.00000 0.00000 0.00000 
182050.00000 56271270048.40752 54199425147.66273 928571801393.53357 0.00000 4590986151.62157 13.99450 4525314181.04853 0.00000 0.00000 0.00000 
183050.00000 56813691708.50075 53657003487.56951 928029379733.46155 0.00000 4590986151.62157 14.01579 4525314181.02724 0.00000 0.00000 0.00000 
184050.00000 57355635813.91808 53115059382.15219 927487435628.06494 0.00000 4590986151.62157 14.03642 4525314181.00661 0.00000 0.00000 0.00000 
185050.00000 57896950164.89094 52573745031.17933 926946121277.11206 0.00000 4590986151.62157 14.05644 4525314180.98659 0.00000 0.00000 0.00000 
186050.00000 58437487617.51526 52033207578.55500 926405583824.50720 0.00000 4590986151.62157 14.07589 4525314180.96714 0.00000 0.00000 0.00000 
187050.00000 58808882539.84988 51353757041.53678 923287881954.44214 0.00000 4578183850.89890 14.05806 4512695011.31725 0.00000 0.00000 0.00000 
188050.00000 58934014954.56236 50487049370.72628 916551627453.26331 0.00000 4547365164.32244 13.99015 4482317172.02100 0.00000 0.00000 0.00000 
189050.00000 59045017167.57390 49638421231.93338 909864711320.01270 0.00000 4516710605.62406 13.92743 4452101112.82343 0.00000 0.00000 0.00000 
190050.00000 59142535530.63966 48807190404.96198 903226167436.81494 0.00000 4486218684.16847 13.86943 4422045364.41257 0.00000 0.00000 0.00000 
191050.00000 59422263415.94238 48143667813.76372 899524920783.27771 0.00000 4470268787.44061 13.85754 4406323623.67242 0.00000 0.00000 0.00000 
192050.00000 60177639007.04221 47855188905.95150 902931915699.60120 0.00000 4489672269.99684 13.94973 4425449548.19534 0.00000 0.00000 0.00000 
